against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
861,117,167,0,1181,124,169,4,1,Collingwood,137.166085946574,9,32,1,8
826,130,110,0,992,116,147,12,2,"North Melbourne",120.096852300242,9,28,2,7
930,144,134,1,1034,131,150,14,2,Richmond,111.182795698925,9,26,3,6
852,102,151,0,1099,125,158,10,3,Hawthorn,128.990610328638,9,24,4,6
798,108,145,0,931,115,131,3,3,Carlton,116.666666666667,9,24,5,6
927,105,127,1,985,137,143,16,4,Sydney,106.256742179072,9,18,6,4
972,132,133,0,829,140,116,7,5,Geelong,85.2880658436214,9,16,7,4
998,140,117,1,993,143,146,18,5,"Western Bulldogs",99.498997995992,9,14,8,3
1122,156,118,1,922,161,134,5,5,Essendon,82.174688057041,9,14,9,3
1095,123,166,0,952,162,131,11,7,Melbourne,86.9406392694064,9,8,10,2
1168,184,129,2,879,164,125,15,6,"St Kilda",75.2568493150685,9,8,11,1
1136,170,114,0,888,161,129,19,8,Fitzroy,78.169014084507,9,4,12,1
