against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
1801,247,352,0,2356,259,334,4,4,Collingwood,130.816213214881,20,64,1,16
1730,230,318,0,2340,250,337,10,5,Hawthorn,135.260115606936,20,60,2,15
1622,266,257,0,1925,226,278,12,6,"North Melbourne",118.680641183724,20,56,3,14
1653,231,264,0,1896,237,272,3,7,Carlton,114.70054446461,20,52,4,13
1760,254,266,1,1988,251,287,16,7,Sydney,112.954545454545,20,50,5,12
1873,265,272,1,2096,268,304,14,7,Richmond,111.906033101975,20,50,6,12
1988,278,284,1,1982,285,283,18,11,"Western Bulldogs",99.6981891348089,20,34,7,8
2107,313,268,0,1762,299,249,7,12,Geelong,83.6260085429521,20,32,8,8
2213,329,268,1,1882,314,269,5,12,Essendon,85.0429281518301,20,30,9,7
2267,275,309,0,1917,332,268,11,15,Melbourne,84.5610939567711,20,20,10,5
2301,339,240,0,1794,327,259,19,16,Fitzroy,77.9661016949153,20,16,11,4
2399,335,264,2,1776,344,252,15,15,"St Kilda",74.0308461859108,20,16,12,3
