against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
1253,179,247,0,1717,179,245,4,2,Collingwood,137.031125299282,14,48,1,12
1185,159,219,0,1551,171,222,10,4,Hawthorn,130.886075949367,14,40,2,10
1371,189,187,1,1483,197,216,14,4,Richmond,108.169219547775,14,38,3,9
1173,195,171,0,1383,163,202,12,5,"North Melbourne",117.902813299233,14,36,4,9
1137,165,203,0,1313,162,185,3,5,Carlton,115.479331574318,14,36,5,9
1286,170,199,1,1387,186,198,16,5,Sydney,107.853810264386,14,34,6,8
1548,240,179,1,1301,218,187,5,7,Essendon,84.0439276485788,14,26,7,6
1418,206,178,1,1402,202,204,18,8,"Western Bulldogs",98.8716502115656,14,22,8,5
1374,198,195,0,1221,196,171,7,9,Geelong,88.8646288209607,14,20,9,5
1604,242,191,2,1247,227,176,15,9,"St Kilda",77.7431421446384,14,16,10,3
1572,198,240,0,1338,229,183,11,11,Melbourne,85.1145038167939,14,12,11,3
1680,240,172,0,1258,240,181,19,12,Fitzroy,74.8809523809524,14,8,12,2
