against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
1158,132,152,0,1544,171,232,12,2,"North Melbourne",133.333333333333,11,36,1,9
1024,130,152,0,1226,149,179,10,4,Hawthorn,119.7265625,11,28,2,7
922,112,163,0,1087,135,154,17,4,"West Coast",117.895878524946,11,28,3,7
1161,147,146,0,1166,169,170,4,4,Collingwood,100.430663221361,11,28,4,7
1150,142,167,1,1295,168,188,3,4,Carlton,112.608695652174,11,26,5,6
1196,146,145,1,1321,175,196,5,4,Essendon,110.451505016722,11,26,6,6
1213,175,161,0,1271,173,185,7,5,Geelong,104.781533388293,11,24,7,6
1090,148,130,0,1108,157,163,1,5,Adelaide,101.651376146789,11,24,8,6
1120,142,133,0,1087,163,159,18,5,"Western Bulldogs",97.0535714285714,11,24,9,6
1042,148,153,0,1125,149,162,11,6,Melbourne,107.965451055662,11,20,10,5
1033,139,142,0,1102,149,160,19,6,Fitzroy,106.679574056147,11,20,11,5
1279,157,138,0,1098,187,160,15,7,"St Kilda",85.8483189992181,11,16,12,4
1191,129,156,0,996,177,140,14,6,Richmond,83.6272040302267,10,16,13,4
1273,163,134,0,1166,185,172,2,8,"Brisbane Lions",91.5946582875098,11,12,14,3
1681,187,125,0,941,249,136,16,11,Sydney,55.9785841760857,11,0,15,0
