against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
170,26,21,0,279,24,43,1,0,Adelaide,164.117647058824,2,8,1,2
162,24,32,0,242,23,35,10,0,Hawthorn,149.382716049383,2,8,2,2
198,30,24,0,228,28,34,4,0,Collingwood,115.151515151515,2,8,3,2
225,27,29,0,239,33,35,7,1,Geelong,106.222222222222,2,4,4,1
275,29,33,0,291,41,43,12,1,"North Melbourne",105.818181818182,2,4,5,1
112,10,16,0,118,17,17,19,0,Fitzroy,105.357142857143,1,4,6,1
211,19,35,0,209,32,29,17,1,"West Coast",99.0521327014218,2,4,7,1
210,30,30,0,198,30,28,18,1,"Western Bulldogs",94.2857142857143,2,4,8,1
261,27,34,0,244,39,35,15,1,"St Kilda",93.4865900383142,2,4,9,1
258,24,30,0,210,39,30,14,1,Richmond,81.3953488372093,2,4,10,1
250,28,28,1,244,37,36,3,1,Carlton,97.6,2,2,11,0
255,39,20,1,242,36,37,5,1,Essendon,94.9019607843137,2,2,12,0
196,28,21,0,165,28,24,11,2,Melbourne,84.1836734693878,2,0,13,0
292,40,25,0,223,42,33,2,2,"Brisbane Lions",76.3698630136986,2,0,14,0
149,17,20,0,92,22,12,16,1,Sydney,61.744966442953,1,0,15,0
