against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
685,79,93,0,915,101,137,12,1,"North Melbourne",133.576642335766,6,20,1,5
406,46,79,0,541,60,77,17,1,"West Coast",133.251231527094,5,16,2,4
534,72,62,0,608,77,91,4,1,Collingwood,113.857677902622,5,16,3,4
454,64,64,0,538,65,79,1,2,Adelaide,118.502202643172,5,12,4,3
487,73,68,0,536,69,78,10,2,Hawthorn,110.06160164271,5,12,5,3
694,88,89,0,707,101,103,7,3,Geelong,101.873198847262,6,12,6,3
582,78,76,0,580,84,84,15,2,"St Kilda",99.6563573883162,5,12,7,3
514,70,60,0,510,74,75,18,2,"Western Bulldogs",99.2217898832685,5,12,8,3
748,88,79,1,769,110,115,5,3,Essendon,102.807486631016,6,10,9,2
575,65,76,1,580,85,84,3,2,Carlton,100.869565217391,5,10,10,2
500,56,76,0,568,74,82,19,3,Fitzroy,113.6,5,8,11,2
567,81,85,0,607,81,87,11,4,Melbourne,107.05467372134,6,8,12,2
713,95,68,0,620,103,92,2,4,"Brisbane Lions",86.9565217391304,6,8,13,2
679,73,73,0,457,101,64,14,4,Richmond,67.3048600883652,5,4,14,1
858,84,64,0,460,129,66,16,5,Sydney,53.6130536130536,5,0,15,0
