against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
1014,108,129,0,1311,151,197,12,2,"North Melbourne",129.289940828402,9,28,1,7
778,106,102,0,876,112,129,4,2,Collingwood,112.596401028278,8,24,2,6
688,88,122,0,800,100,113,17,3,"West Coast",116.279069767442,8,20,3,5
709,97,101,0,815,102,119,19,3,Fitzroy,114.950634696756,8,20,4,5
772,100,112,0,856,112,124,10,3,Hawthorn,110.880829015544,8,20,5,5
989,143,133,0,1069,141,156,7,4,Geelong,108.088978766431,9,20,6,5
812,104,95,0,869,118,129,18,3,"Western Bulldogs",107.019704433498,8,20,7,5
880,106,105,1,1005,129,150,5,3,Essendon,114.204545454545,8,18,8,4
787,109,88,0,802,113,119,1,4,Adelaide,101.905972045743,8,16,9,4
910,112,113,1,893,133,130,3,4,Carlton,98.1318681318681,8,14,10,3
734,98,114,0,786,106,112,11,5,Melbourne,107.08446866485,8,12,11,3
883,121,99,0,909,127,135,2,5,"Brisbane Lions",102.944507361268,8,12,12,3
986,122,110,0,830,144,120,15,5,"St Kilda",84.1784989858012,8,12,13,3
1042,106,126,0,792,156,111,14,6,Richmond,76.0076775431862,8,8,14,2
1345,133,104,0,716,202,102,16,8,Sydney,53.2342007434944,8,0,15,0
