against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
296,44,55,0,391,42,56,7,0,Geelong,132.094594594595,4,16,1,4
282,48,68,0,422,39,59,19,1,Fitzroy,149.645390070922,4,12,2,3
317,53,67,0,469,44,67,10,1,Hawthorn,147.94952681388,4,12,3,3
323,65,65,0,455,43,65,12,1,"North Melbourne",140.866873065015,4,12,4,3
352,58,60,0,414,49,59,3,1,Carlton,117.613636363636,4,12,5,3
364,64,55,0,403,50,58,18,1,"Western Bulldogs",110.714285714286,4,12,6,3
395,47,66,0,438,58,62,5,2,Essendon,110.886075949367,4,8,7,2
464,62,63,0,435,67,62,4,3,Collingwood,93.75,4,4,8,1
445,55,47,0,413,65,61,11,3,Melbourne,92.8089887640449,4,4,9,1
490,82,55,0,253,68,33,16,3,Sydney,51.6326530612245,4,4,10,1
476,62,49,0,325,69,46,14,4,Richmond,68.2773109243697,4,0,11,0
492,54,44,0,278,73,39,15,4,"St Kilda",56.5040650406504,4,0,12,0
