against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
939,147,176,0,1220,132,174,19,2,Fitzroy,129.925452609159,11,36,1,9
1037,155,189,0,1473,147,214,12,3,"North Melbourne",142.044358727097,11,32,2,8
1129,139,163,0,1363,165,200,5,3,Essendon,120.726306465899,11,32,3,8
1041,153,161,0,1235,148,179,10,5,Hawthorn,118.635926993276,11,24,4,6
1009,145,141,0,1023,144,147,7,5,Geelong,101.387512388503,11,24,5,6
1194,156,155,0,1145,173,165,3,5,Carlton,95.8961474036851,11,24,6,6
1238,170,145,0,1099,178,159,18,5,"Western Bulldogs",88.7722132471729,11,24,7,6
1166,164,162,0,1170,167,168,4,6,Collingwood,100.343053173242,11,20,8,5
1294,184,158,0,1070,185,152,16,6,Sydney,82.6893353941267,11,20,9,5
1308,162,148,0,1204,191,176,11,7,Melbourne,92.0489296636086,11,16,10,4
1262,146,147,0,1029,186,147,14,9,Richmond,81.5372424722662,11,8,11,2
1429,163,139,0,1015,211,146,15,10,"St Kilda",71.0286913925822,11,4,12,1
