against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
1234,184,211,0,1639,175,238,19,3,Fitzroy,132.820097244733,14,44,1,11
1368,168,203,0,1715,200,252,5,4,Essendon,125.365497076023,14,40,2,10
1411,193,230,0,1760,203,255,12,4,"North Melbourne",124.734231041814,14,40,3,10
1327,193,215,0,1655,189,240,10,5,Hawthorn,124.717407686511,14,36,4,9
1380,192,194,0,1442,198,208,4,7,Collingwood,104.492753623188,14,28,5,7
1266,168,168,0,1284,183,186,7,7,Geelong,101.421800947867,14,28,6,7
1517,191,192,0,1452,221,210,3,7,Carlton,95.7152274225445,14,28,7,7
1599,207,180,0,1368,232,198,18,7,"Western Bulldogs",85.5534709193246,14,28,8,7
1589,209,186,0,1494,230,218,11,8,Melbourne,94.0213971050975,14,24,9,6
1642,238,183,0,1281,234,183,16,9,Sydney,78.0146163215591,14,20,10,5
1545,183,185,0,1349,227,194,14,10,Richmond,87.3139158576052,14,16,11,4
1845,207,186,0,1284,273,183,15,13,"St Kilda",69.5934959349593,14,4,12,1
