against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
1982,272,316,0,2548,285,372,12,5,"North Melbourne",128.557013118063,20,60,1,15
1903,253,314,0,2354,275,340,19,7,Fitzroy,123.699421965318,20,52,2,13
1944,276,306,0,2346,278,340,10,7,Hawthorn,120.679012345679,20,52,3,13
2065,235,287,0,2381,305,349,5,7,Essendon,115.302663438257,20,52,4,13
2033,269,283,0,2167,294,314,3,8,Carlton,106.591244466306,20,48,5,12
2028,276,267,0,2097,292,305,4,9,Collingwood,103.402366863905,20,44,6,11
2237,311,270,0,2088,321,303,11,11,Melbourne,93.3392936969155,20,36,7,9
1875,267,248,0,1772,268,254,7,12,Geelong,94.5066666666667,20,32,8,8
2262,288,250,0,1888,329,273,18,12,"Western Bulldogs",83.4659593280283,20,32,9,8
2442,330,261,0,1923,352,277,16,13,Sydney,78.7469287469287,20,28,10,7
2192,260,267,0,1917,322,275,14,14,Richmond,87.4543795620438,20,24,11,6
2482,298,266,0,1964,364,283,15,15,"St Kilda",79.129734085415,20,20,12,5
