against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
157,31,27,0,201,21,29,10,0,Hawthorn,128.025477707006,2,8,1,2
171,21,27,0,207,25,30,7,0,Geelong,121.052631578947,2,8,2,2
181,19,31,0,241,27,35,5,1,Essendon,133.149171270718,2,4,3,1
175,25,26,0,218,25,32,3,1,Carlton,124.571428571429,2,4,4,1
174,18,32,0,200,26,28,19,1,Fitzroy,114.942528735632,2,4,5,1
235,25,22,0,244,35,37,11,1,Melbourne,103.829787234043,2,4,6,1
226,22,27,0,231,34,34,4,1,Collingwood,102.212389380531,2,4,7,1
188,26,24,0,174,27,25,18,1,"Western Bulldogs",92.5531914893617,2,4,8,1
180,36,24,0,156,24,22,16,1,Sydney,86.6666666666667,2,4,9,1
175,31,23,0,143,24,20,12,1,"North Melbourne",81.7142857142857,2,4,10,1
255,27,20,0,176,38,26,14,2,Richmond,69.0196078431373,2,0,11,0
231,27,25,0,157,34,22,15,2,"St Kilda",67.965367965368,2,0,12,0
