against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
1632,222,256,0,2026,235,295,12,4,"North Melbourne",124.142156862745,16,48,1,12
1487,215,249,0,1881,212,272,10,5,Hawthorn,126.49630127774,16,44,2,11
1505,209,237,0,1845,216,268,19,5,Fitzroy,122.591362126246,16,44,3,11
1600,190,223,0,1909,235,281,5,6,Essendon,119.3125,16,40,4,10
1604,224,218,0,1646,230,238,4,8,Collingwood,102.618453865337,16,32,5,8
1729,235,221,0,1679,249,243,11,8,Melbourne,97.1081550028918,16,32,6,8
1712,218,221,0,1643,249,237,3,8,Carlton,95.9696261682243,16,32,7,8
1465,199,195,0,1425,211,205,7,9,Geelong,97.2696245733788,16,28,8,7
1792,232,198,0,1512,260,219,18,9,"Western Bulldogs",84.375,16,28,9,7
1888,262,208,0,1528,271,220,16,10,Sydney,80.9322033898305,16,24,10,6
1767,207,217,0,1567,260,225,14,11,Richmond,88.6813808715337,16,20,11,5
2013,237,207,0,1533,296,221,15,13,"St Kilda",76.1549925484352,16,12,12,3
