against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
1659,249,270,0,2124,235,309,10,5,Hawthorn,128.028933092224,18,52,1,13
1827,243,282,0,2268,264,331,12,5,"North Melbourne",124.137931034483,18,52,2,13
1703,233,270,0,2094,245,304,19,6,Fitzroy,122.959483264827,18,48,3,12
1831,211,254,0,2084,270,305,5,7,Essendon,113.817586018569,18,44,4,11
1860,234,256,0,1870,271,269,3,8,Carlton,100.537634408602,18,40,5,10
1829,251,242,0,1826,263,264,4,9,Collingwood,99.8359759431383,18,36,6,9
1935,267,251,0,1889,278,273,11,9,Melbourne,97.6227390180879,18,36,7,9
1684,232,209,0,1547,242,223,7,11,Geelong,91.8646080760095,18,28,8,7
1999,259,228,0,1692,290,244,18,11,"Western Bulldogs",84.6423211605803,18,28,9,7
2119,295,234,0,1728,304,249,16,11,Sydney,81.5478999528079,18,28,10,7
1963,235,243,0,1773,288,255,14,12,Richmond,90.3209373408049,18,24,11,6
2249,269,239,0,1763,330,254,15,14,"St Kilda",78.3903957314362,18,16,12,4
