against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
1085,143,213,0,1545,157,222,3,2,Carlton,142.396313364055,13,44,1,11
1123,133,196,0,1576,165,230,10,4,Hawthorn,140.338379341051,13,36,2,9
1270,154,203,0,1589,186,231,16,4,Sydney,125.11811023622,13,36,3,9
1156,136,171,0,1167,170,166,18,5,"Western Bulldogs",100.951557093426,13,32,4,8
1342,184,173,0,1331,193,193,12,5,"North Melbourne",99.1803278688525,13,32,5,8
1408,166,169,1,1405,207,206,7,5,Geelong,99.7869318181818,13,30,6,7
1345,187,196,0,1414,193,203,17,6,"West Coast",105.130111524164,13,28,7,7
1311,153,141,1,1203,193,177,5,6,Essendon,91.7620137299771,13,26,8,6
1247,167,170,0,1262,180,182,11,7,Melbourne,101.202886928629,13,24,9,6
1470,192,167,0,1355,213,198,19,8,Fitzroy,92.1768707482993,13,20,10,5
1390,190,124,0,1120,200,166,4,8,Collingwood,80.5755395683453,13,20,11,5
1526,200,163,0,1147,221,164,2,9,"Brisbane Lions",75.1638269986894,13,16,12,4
1462,208,135,0,1293,209,193,15,10,"St Kilda",88.4404924760602,13,12,13,3
1573,187,179,0,1301,231,187,14,11,Richmond,82.7082008900191,13,8,14,2
