against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
363,45,68,0,542,53,79,16,1,Sydney,149.31129476584,4,12,1,3
361,49,72,0,504,52,72,10,1,Hawthorn,139.612188365651,4,12,2,3
400,46,68,0,536,59,78,3,1,Carlton,134,4,12,3,3
412,58,56,0,506,59,75,19,1,Fitzroy,122.815533980583,4,12,4,3
372,48,47,0,437,54,65,5,1,Essendon,117.47311827957,4,12,5,3
401,59,60,0,420,57,60,11,2,Melbourne,104.738154613466,4,8,6,2
481,61,74,0,488,70,69,7,2,Geelong,101.455301455301,4,8,7,2
497,47,70,0,484,75,69,2,2,"Brisbane Lions",97.3843058350101,4,8,8,2
452,68,63,0,387,64,54,12,2,"North Melbourne",85.6194690265487,4,8,9,2
482,56,64,0,442,71,63,14,3,Richmond,91.701244813278,4,4,10,1
483,69,39,0,441,69,67,15,3,"St Kilda",91.304347826087,4,4,11,1
553,73,52,0,448,80,66,17,3,"West Coast",81.0126582278481,4,4,12,1
524,68,35,0,359,76,54,4,3,Collingwood,68.5114503816794,4,4,13,1
490,64,43,0,277,71,39,18,3,"Western Bulldogs",56.530612244898,4,4,14,1
