against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
74,8,15,0,165,11,25,16,0,Sydney,222.972972972973,1,4,1,1
62,8,7,0,121,9,19,5,0,Essendon,195.161290322581,1,4,2,1
89,17,14,0,128,12,19,11,0,Melbourne,143.820224719101,1,4,3,1
104,14,17,0,149,15,22,10,0,Hawthorn,143.269230769231,1,4,4,1
104,14,23,0,137,15,19,2,0,"Brisbane Lions",131.730769230769,1,4,5,1
119,23,13,0,133,16,20,17,0,"West Coast",111.764705882353,1,4,6,1
101,11,18,0,102,15,14,7,0,Geelong,100.990099009901,1,4,7,1
102,18,11,0,101,14,15,15,1,"St Kilda",99.0196078431373,1,0,8,0
133,13,23,0,119,20,16,14,1,Richmond,89.4736842105263,1,0,9,0
137,23,14,0,104,19,15,12,1,"North Melbourne",75.9124087591241,1,0,10,0
149,17,14,0,104,22,15,3,1,Carlton,69.7986577181208,1,0,11,0
128,14,17,0,89,19,12,19,1,Fitzroy,69.53125,1,0,12,0
121,7,8,0,62,19,9,18,1,"Western Bulldogs",51.2396694214876,1,0,13,0
165,15,8,0,74,25,11,4,1,Collingwood,44.8484848484849,1,0,14,0
