against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
1586,212,294,0,2190,229,316,3,4,Carlton,138.083228247163,19,60,1,15
1607,197,275,0,2399,235,354,10,5,Hawthorn,149.284380833852,19,56,2,14
1791,237,290,0,2486,259,366,16,5,Sydney,138.805136795087,19,56,3,14
2079,273,260,0,2030,301,295,12,7,"North Melbourne",97.6430976430976,19,48,4,12
1944,228,267,1,2013,286,291,7,8,Geelong,103.549382716049,19,42,5,10
1767,201,233,0,1613,261,230,18,9,"Western Bulldogs",91.2846632710809,19,40,6,10
1831,241,261,0,1863,265,267,11,10,Melbourne,101.747678864009,19,36,7,9
2103,285,281,0,2003,303,287,17,10,"West Coast",95.244888254874,19,36,8,9
1974,234,209,1,1745,290,256,5,10,Essendon,88.3991894630193,19,34,9,8
2003,287,207,0,1899,286,282,15,11,"St Kilda",94.8077883175237,19,32,10,8
2152,268,249,0,2025,314,296,19,11,Fitzroy,94.0985130111524,19,32,11,8
2065,283,200,0,1592,297,232,4,13,Collingwood,77.0944309927361,19,24,12,6
2260,310,230,0,1754,325,254,2,14,"Brisbane Lions",77.6106194690265,19,20,13,5
2319,267,267,0,1869,342,267,14,15,Richmond,80.595084087969,19,16,14,4
