against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
962,128,181,0,1405,139,204,3,2,Carlton,146.049896049896,11,36,1,9
996,120,167,0,1367,146,200,10,3,Hawthorn,137.248995983936,11,32,2,8
1119,135,179,0,1343,164,194,16,4,Sydney,120.017873100983,11,28,3,7
1234,142,154,1,1264,182,185,7,4,Geelong,102.431118314425,11,26,4,6
1212,162,165,0,1215,175,175,17,5,"West Coast",100.247524752475,11,24,5,6
1260,168,151,0,1159,182,168,12,5,"North Melbourne",91.984126984127,11,24,6,6
1032,126,144,0,936,151,132,18,5,"Western Bulldogs",90.6976744186046,11,24,7,6
1184,134,121,1,1075,175,159,5,5,Essendon,90.7939189189189,11,22,8,5
1091,149,151,0,1129,157,163,11,6,Melbourne,103.483043079743,11,20,9,5
1250,158,141,0,1233,182,182,19,6,Fitzroy,98.64,11,20,10,5
1297,169,150,0,1050,188,150,2,7,"Brisbane Lions",80.9560524286816,11,16,11,4
1238,164,102,0,996,179,149,4,7,Collingwood,80.4523424878837,11,16,12,4
1231,169,114,0,1122,177,168,15,8,"St Kilda",91.1454102355808,11,12,13,3
1388,164,168,0,1200,204,172,14,9,Richmond,86.4553314121037,11,8,14,2
