against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
1387,175,254,0,2120,202,311,10,4,Hawthorn,152.847873107426,17,52,1,13
1561,199,271,0,2233,227,327,16,4,Sydney,143.04932735426,17,52,2,13
1462,196,263,0,1997,211,289,3,4,Carlton,136.593707250342,17,52,3,13
1864,238,233,0,1829,271,266,12,6,"North Melbourne",98.1223175965665,17,44,4,11
1750,208,232,1,1834,257,267,7,7,Geelong,104.8,17,38,5,9
1609,181,211,0,1447,238,206,18,8,"Western Bulldogs",89.9316345556246,17,36,6,9
1812,204,189,1,1611,268,237,5,8,Essendon,88.9072847682119,17,34,7,8
1869,261,249,0,1779,268,255,17,9,"West Coast",95.1845906902087,17,32,8,8
1632,216,223,0,1591,236,228,11,10,Melbourne,97.4877450980392,17,28,9,7
1900,244,231,0,1791,276,260,19,10,Fitzroy,94.2631578947368,17,28,10,7
1821,261,177,0,1689,260,252,15,11,"St Kilda",92.7512355848435,17,24,11,6
2007,273,204,0,1578,289,229,2,12,"Brisbane Lions",78.6248131539611,17,20,12,5
1923,261,178,0,1438,277,210,4,12,Collingwood,74.7789911596464,17,20,13,5
2002,238,240,0,1662,294,237,14,13,Richmond,83.016983016983,17,16,14,4
