against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
1363,175,255,0,2205,198,325,5,0,Essendon,161.775495231108,17,68,1,17
1586,176,240,0,2124,235,314,3,3,Carlton,133.921815889029,17,56,2,14
1843,205,230,0,1898,273,278,12,6,"North Melbourne",102.984264785676,17,44,3,11
1756,214,200,1,1700,257,250,7,7,Geelong,96.8109339407745,17,38,4,9
1677,225,222,0,1860,242,273,11,8,Melbourne,110.912343470483,17,36,5,9
1767,207,190,0,1882,260,282,18,8,"Western Bulldogs",106.508205998868,17,36,6,9
1720,232,188,0,1652,248,244,14,8,Richmond,96.046511627907,17,36,7,9
1855,223,230,0,1952,272,287,2,9,"Brisbane Lions",105.229110512129,17,32,8,8
1796,206,249,0,1809,265,260,1,9,Adelaide,100.723830734967,17,32,9,8
1767,225,182,0,1712,257,255,10,9,Hawthorn,96.8873797396718,17,32,10,8
1712,194,190,0,1702,253,252,16,10,Sydney,99.4158878504673,17,28,11,7
1937,227,188,0,1508,285,220,6,10,Fremantle,77.8523489932886,17,28,12,7
1884,222,209,1,1733,277,254,17,10,"West Coast",91.9851380042463,17,26,13,6
1870,226,223,0,1669,274,241,4,11,Collingwood,89.2513368983957,17,24,14,6
1793,209,225,1,1419,264,199,13,12,"Port Adelaide",79.1411042944785,17,18,15,4
2008,220,165,1,1509,298,224,15,14,"St Kilda",75.1494023904382,17,10,16,2
