against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
1692,204,307,0,2719,248,402,5,1,Essendon,160.697399527187,21,80,1,20
1927,223,280,0,2542,284,377,3,6,Carlton,131.914893617021,21,60,2,15
2059,265,275,0,2387,299,352,11,8,Melbourne,115.930063137445,21,52,3,13
2227,259,281,0,2327,328,341,12,8,"North Melbourne",104.490345756623,21,52,4,13
2160,246,227,0,2255,319,338,18,9,"Western Bulldogs",104.398148148148,21,48,5,12
2186,272,244,1,2110,319,311,7,9,Geelong,96.5233302836231,21,46,6,11
2173,277,280,0,2446,316,361,2,10,"Brisbane Lions",112.563276576162,21,44,7,11
2185,271,221,0,2117,319,316,10,10,Hawthorn,96.8878718535469,21,44,8,11
2096,272,240,0,2016,304,296,14,10,Richmond,96.1832061068702,21,44,9,11
2095,235,244,0,2134,310,315,16,11,Sydney,101.861575178998,21,40,10,10
2208,246,309,0,2163,327,309,1,12,Adelaide,97.9619565217391,21,36,11,9
2462,278,223,0,1837,364,269,6,13,Fremantle,74.6141348497157,21,32,12,8
2229,279,250,1,2116,325,311,17,13,"West Coast",94.9304620906236,21,30,13,7
2334,276,271,0,2011,343,290,4,14,Collingwood,86.1610968294773,21,28,14,7
2203,253,271,1,1789,325,253,13,14,"Port Adelaide",81.2074443940082,21,26,15,6
2511,273,206,1,1778,373,262,15,18,"St Kilda",70.8084428514536,21,10,16,2
