abehinds,agoals,ascore,ateam,ateamid,complete,date,hbehinds,hgoals,hscore,hteam,hteamid,id,is_final,is_grand_final,localtime,round,roundname,timestr,tz,unixtime,updated,venue,winner,winnerteamid,year
7,16,103,Fitzroy,19,100,"1994-03-26 14:00:00",12,17,114,Collingwood,4,22628,0,0,"1994-03-26 13:00:00",1,"Round 1",,+11:00,764650800,"2022-11-10 21:19:22","Victoria Park",Collingwood,4,1994
15,23,153,Hawthorn,10,100,"1994-03-26 14:00:00",7,15,97,"St Kilda",15,22630,0,0,"1994-03-26 13:00:00",1,"Round 1",,+11:00,764650800,"2022-11-10 21:19:22","Waverley Park",Hawthorn,10,1994
9,17,111,Richmond,14,100,"1994-03-26 14:00:00",11,17,113,"Western Bulldogs",18,22629,0,0,"1994-03-26 13:00:00",1,"Round 1",,+11:00,764650800,"2022-11-10 21:19:22","Western Oval","Western Bulldogs",18,1994
13,11,79,"West Coast",17,100,"1994-03-26 14:08:00",10,12,82,Essendon,5,22631,0,0,"1994-03-26 13:08:00",1,"Round 1",,+11:00,764651280,"2022-11-10 21:19:22",M.C.G.,Essendon,5,1994
13,16,109,Geelong,7,100,"1994-03-27 14:00:00",18,26,174,Melbourne,11,22632,0,0,"1994-03-27 13:00:00",1,"Round 1",,+11:00,764737200,"2022-11-10 21:19:22",M.C.G.,Melbourne,11,1994
17,12,89,Sydney,16,100,"1994-03-27 14:15:00",21,13,99,"Brisbane Lions",2,22633,0,0,"1994-03-27 13:15:00",1,"Round 1",,+11:00,764738100,"2022-11-10 21:19:22",Gabba,"Brisbane Lions",2,1994
6,13,84,Carlton,3,100,"1994-03-27 17:45:00",18,22,150,Adelaide,1,22634,0,0,"1994-03-27 16:15:00",1,"Round 1",,+11:00,764750700,"2022-11-10 21:19:22","Football Park",Adelaide,1,1994
13,10,73,"St Kilda",15,100,"1994-04-02 14:00:00",16,21,142,"North Melbourne",12,22551,0,0,"1994-04-02 13:00:00",2,"Round 2",,+11:00,765255600,"2022-11-10 21:19:21",M.C.G.,"North Melbourne",12,1994
15,14,99,Essendon,5,100,"1994-04-02 14:00:00",10,17,112,Fitzroy,19,22550,0,0,"1994-04-02 13:00:00",2,"Round 2",,+11:00,765255600,"2022-11-10 21:19:21","Princes Park",Fitzroy,19,1994
16,17,118,Melbourne,11,100,"1994-04-02 14:08:00",16,8,64,Hawthorn,10,22552,0,0,"1994-04-02 13:08:00",2,"Round 2",,+11:00,765256080,"2022-11-10 21:19:21","Waverley Park",Melbourne,11,1994
6,11,72,"Brisbane Lions",2,100,"1994-04-03 14:08:00",14,20,134,Richmond,14,22553,0,0,"1994-04-03 13:08:00",2,"Round 2",,+11:00,765342480,"2022-11-10 21:19:21",M.C.G.,Richmond,14,1994
12,11,78,Adelaide,1,100,"1994-04-03 14:15:00",13,14,97,"West Coast",17,22554,0,0,"1994-04-03 11:15:00",2,"Round 2",,+11:00,765342900,"2022-11-10 21:19:21",Subiaco,"West Coast",17,1994
16,8,64,"Western Bulldogs",18,100,"1994-04-04 14:00:00",20,22,152,Geelong,7,22555,0,0,"1994-04-04 13:00:00",2,"Round 2",,+11:00,765428400,"2022-11-10 21:19:21","Kardinia Park",Geelong,7,1994
16,14,100,Collingwood,4,100,"1994-04-04 14:08:00",12,9,66,Carlton,3,22556,0,0,"1994-04-04 13:08:00",2,"Round 2",,+11:00,765428880,"2022-11-10 21:19:21",M.C.G.,Collingwood,4,1994
10,6,46,Hawthorn,10,100,"1994-04-08 20:08:00",23,25,173,"North Melbourne",12,22529,0,0,"1994-04-08 19:08:00",3,"Round 3",,+11:00,765796080,"2022-11-10 21:19:21",M.C.G.,"North Melbourne",12,1994
10,14,94,Essendon,5,100,"1994-04-09 14:00:00",12,16,108,"St Kilda",15,22531,0,0,"1994-04-09 13:00:00",3,"Round 3",,+11:00,765860400,"2022-11-10 21:19:21","Waverley Park","St Kilda",15,1994
6,12,78,"Brisbane Lions",2,100,"1994-04-09 14:00:00",9,17,111,Fitzroy,19,22530,0,0,"1994-04-09 13:00:00",3,"Round 3",,+11:00,765860400,"2022-11-10 21:19:21","Western Oval",Fitzroy,19,1994
