abehinds,agoals,ascore,ateam,ateamid,complete,date,hbehinds,hgoals,hscore,hteam,hteamid,id,is_final,is_grand_final,localtime,round,roundname,timestr,tz,unixtime,updated,venue,winner,winnerteamid,year
12,6,48,Sydney,16,100,"1973-04-07 14:10:00",22,17,124,Collingwood,4,33294,0,0,"1973-04-07 13:10:00",1,"Round 1",,+11:00,103000200,"2022-11-21 16:28:26","Victoria Park",Collingwood,4,1973
15,19,129,Richmond,14,100,"1973-04-07 14:10:00",13,19,127,Essendon,5,33295,0,0,"1973-04-07 13:10:00",1,"Round 1",,+11:00,103000200,"2022-11-21 16:28:26","Windy Hill",Richmond,14,1973
16,18,124,Carlton,3,100,"1973-04-07 14:10:00",8,10,68,Geelong,7,33293,0,0,"1973-04-07 13:10:00",1,"Round 1",,+11:00,103000200,"2022-11-21 16:28:26","Kardinia Park",Carlton,3,1973
14,14,98,"St Kilda",15,100,"1973-04-07 14:10:00",12,9,66,Melbourne,11,33298,0,0,"1973-04-07 13:10:00",1,"Round 1",,+11:00,103000200,"2022-11-21 16:28:26",M.C.G.,"St Kilda",15,1973
16,9,70,Hawthorn,10,100,"1973-04-07 14:10:00",14,14,98,"North Melbourne",12,33297,0,0,"1973-04-07 13:10:00",1,"Round 1",,+11:00,103000200,"2022-11-21 16:28:26","Arden St","North Melbourne",12,1973
15,12,87,"Western Bulldogs",18,100,"1973-04-07 14:10:00",17,20,137,Fitzroy,19,33296,0,0,"1973-04-07 13:10:00",1,"Round 1",,+11:00,103000200,"2022-11-21 16:28:26","Junction Oval",Fitzroy,19,1973
12,14,96,"North Melbourne",12,100,"1973-04-14 14:10:00",15,18,123,Carlton,3,33386,0,0,"1973-04-14 13:10:00",2,"Round 2",,+11:00,103605000,"2022-11-21 16:28:26","Princes Park",Carlton,3,1973
22,13,100,Melbourne,11,100,"1973-04-14 14:10:00",14,14,98,Hawthorn,10,33391,0,0,"1973-04-14 13:10:00",2,"Round 2",,+11:00,103605000,"2022-11-21 16:28:26","Glenferrie Oval",Melbourne,11,1973
14,16,110,Geelong,7,100,"1973-04-14 14:10:00",19,18,127,Richmond,14,33390,0,0,"1973-04-14 13:10:00",2,"Round 2",,+11:00,103605000,"2022-11-21 16:28:26",M.C.G.,Richmond,14,1973
11,10,71,Fitzroy,19,100,"1973-04-14 14:10:00",8,20,128,"St Kilda",15,33389,0,0,"1973-04-14 13:10:00",2,"Round 2",,+11:00,103605000,"2022-11-21 16:28:26","Moorabbin Oval","St Kilda",15,1973
20,21,146,Essendon,5,100,"1973-04-14 14:10:00",19,15,109,Sydney,16,33388,0,0,"1973-04-14 13:10:00",2,"Round 2",,+11:00,103605000,"2022-11-21 16:28:26","Lake Oval",Essendon,5,1973
18,14,102,Collingwood,4,100,"1973-04-14 14:10:00",16,11,82,"Western Bulldogs",18,33387,0,0,"1973-04-14 13:10:00",2,"Round 2",,+11:00,103605000,"2022-11-21 16:28:26","Western Oval",Collingwood,4,1973
13,11,79,Geelong,7,100,"1973-04-21 14:10:00",23,21,149,Collingwood,4,33356,0,0,"1973-04-21 13:10:00",3,"Round 3",,+11:00,104209800,"2022-11-21 16:28:26","Victoria Park",Collingwood,4,1973
18,10,78,Fitzroy,19,100,"1973-04-21 14:10:00",18,11,84,"North Melbourne",12,33357,0,0,"1973-04-21 13:10:00",3,"Round 3",,+11:00,104209800,"2022-11-21 16:28:26","Arden St","North Melbourne",12,1973
8,17,110,Richmond,14,100,"1973-04-21 14:10:00",9,12,81,"St Kilda",15,33358,0,0,"1973-04-21 13:10:00",3,"Round 3",,+11:00,104209800,"2022-11-21 16:28:26","Moorabbin Oval",Richmond,14,1973
12,15,102,Essendon,5,100,"1973-04-23 14:10:00",8,27,170,Hawthorn,10,33360,0,0,"1973-04-23 13:10:00",3,"Round 3",,+11:00,104382600,"2022-11-21 16:28:26","Waverley Park",Hawthorn,10,1973
16,11,82,Carlton,3,100,"1973-04-23 14:10:00",9,11,75,Melbourne,11,33359,0,0,"1973-04-23 13:10:00",3,"Round 3",,+11:00,104382600,"2022-11-21 16:28:26",M.C.G.,Carlton,3,1973
15,20,135,"Western Bulldogs",18,100,"1973-04-23 14:10:00",16,17,118,Sydney,16,33361,0,0,"1973-04-23 13:10:00",3,"Round 3",,+11:00,104382600,"2022-11-21 16:28:26","Lake Oval","Western Bulldogs",18,1973
20,14,104,"North Melbourne",12,100,"1973-04-25 14:10:00",18,11,84,Richmond,14,33345,0,0,"1973-04-25 13:10:00",4,"Round 4",,+11:00,104555400,"2022-11-21 16:28:26",M.C.G.,"North Melbourne",12,1973
16,19,130,Collingwood,4,100,"1973-04-25 14:10:00",12,8,60,"St Kilda",15,33344,0,0,"1973-04-25 13:10:00",4,"Round 4",,+11:00,104555400,"2022-11-21 16:28:26","Waverley Park",Collingwood,4,1973
11,12,83,Hawthorn,10,100,"1973-04-28 14:10:00",11,14,95,Carlton,3,33346,0,0,"1973-04-28 13:10:00",4,"Round 4",,+11:00,104814600,"2022-11-21 16:28:26","Princes Park",Carlton,3,1973
14,12,86,Sydney,16,100,"1973-04-28 14:10:00",16,17,118,Geelong,7,33349,0,0,"1973-04-28 13:10:00",4,"Round 4",,+11:00,104814600,"2022-11-21 16:28:26","Kardinia Park",Geelong,7,1973
13,17,115,Essendon,5,100,"1973-04-28 14:10:00",19,8,67,"Western Bulldogs",18,33347,0,0,"1973-04-28 13:10:00",4,"Round 4",,+11:00,104814600,"2022-11-21 16:28:26","Western Oval",Essendon,5,1973
16,13,94,Melbourne,11,100,"1973-04-28 14:10:00",9,13,87,Fitzroy,19,33348,0,0,"1973-04-28 13:10:00",4,"Round 4",,+11:00,104814600,"2022-11-21 16:28:26","Junction Oval",Melbourne,11,1973
8,10,68,Fitzroy,19,100,"1973-05-05 14:10:00",15,15,105,Carlton,3,33319,0,0,"1973-05-05 13:10:00",5,"Round 5",,+11:00,105419400,"2022-11-21 16:28:26","Waverley Park",Carlton,3,1973
16,15,106,Geelong,7,100,"1973-05-05 14:10:00",26,16,122,Essendon,5,33321,0,0,"1973-05-05 13:10:00",5,"Round 5",,+11:00,105419400,"2022-11-21 16:28:26","Windy Hill",Essendon,5,1973
12,16,108,"Western Bulldogs",18,100,"1973-05-05 14:10:00",16,18,124,Hawthorn,10,33322,0,0,"1973-05-05 13:10:00",5,"Round 5",,+11:00,105419400,"2022-11-21 16:28:26","Glenferrie Oval",Hawthorn,10,1973
14,16,110,Richmond,14,100,"1973-05-05 14:10:00",13,13,91,Melbourne,11,33323,0,0,"1973-05-05 13:10:00",5,"Round 5",,+11:00,105419400,"2022-11-21 16:28:26",M.C.G.,Richmond,14,1973
19,15,109,Collingwood,4,100,"1973-05-05 14:10:00",20,13,98,"North Melbourne",12,33320,0,0,"1973-05-05 13:10:00",5,"Round 5",,+11:00,105419400,"2022-11-21 16:28:26","Arden St",Collingwood,4,1973
16,10,76,"St Kilda",15,100,"1973-05-05 14:10:00",12,6,48,Sydney,16,33324,0,0,"1973-05-05 13:10:00",5,"Round 5",,+11:00,105419400,"2022-11-21 16:28:26","Lake Oval","St Kilda",15,1973
16,10,76,Melbourne,11,100,"1973-05-12 14:10:00",10,15,100,Collingwood,4,33332,0,0,"1973-05-12 13:10:00",6,"Round 6",,+11:00,106024200,"2022-11-21 16:28:26","Victoria Park",Collingwood,4,1973
14,14,98,"Western Bulldogs",18,100,"1973-05-12 14:10:00",14,11,80,Geelong,7,33335,0,0,"1973-05-12 13:10:00",6,"Round 6",,+11:00,106024200,"2022-11-21 16:28:26","Kardinia Park","Western Bulldogs",18,1973
14,11,80,Sydney,16,100,"1973-05-12 14:10:00",16,18,124,"North Melbourne",12,33336,0,0,"1973-05-12 13:10:00",6,"Round 6",,+11:00,106024200,"2022-11-21 16:28:26","Waverley Park","North Melbourne",12,1973
12,15,102,Carlton,3,100,"1973-05-12 14:10:00",20,18,128,Richmond,14,33331,0,0,"1973-05-12 13:10:00",6,"Round 6",,+11:00,106024200,"2022-11-21 16:28:26",M.C.G.,Richmond,14,1973
14,21,140,Essendon,5,100,"1973-05-12 14:10:00",13,18,121,"St Kilda",15,33333,0,0,"1973-05-12 13:10:00",6,"Round 6",,+11:00,106024200,"2022-11-21 16:28:26","Moorabbin Oval",Essendon,5,1973
13,12,85,Hawthorn,10,100,"1973-05-12 14:10:00",17,15,107,Fitzroy,19,33334,0,0,"1973-05-12 13:10:00",6,"Round 6",,+11:00,106024200,"2022-11-21 16:28:26","Junction Oval",Fitzroy,19,1973
12,8,60,Collingwood,4,100,"1973-05-19 14:10:00",23,16,119,Carlton,3,33425,0,0,"1973-05-19 13:10:00",7,"Round 7",,+11:00,106629000,"2022-11-21 16:28:26","Princes Park",Carlton,3,1973
8,11,74,"North Melbourne",12,100,"1973-05-19 14:10:00",24,20,144,Essendon,5,33426,0,0,"1973-05-19 13:10:00",7,"Round 7",,+11:00,106629000,"2022-11-21 16:28:26","Windy Hill",Essendon,5,1973
14,9,68,Geelong,7,100,"1973-05-19 14:10:00",15,19,129,Hawthorn,10,33429,0,0,"1973-05-19 13:10:00",7,"Round 7",,+11:00,106629000,"2022-11-21 16:28:26","Glenferrie Oval",Hawthorn,10,1973
11,12,83,Sydney,16,100,"1973-05-19 14:10:00",10,17,112,Melbourne,11,33430,0,0,"1973-05-19 13:10:00",7,"Round 7",,+11:00,106629000,"2022-11-21 16:28:26",M.C.G.,Melbourne,11,1973
12,13,90,"St Kilda",15,100,"1973-05-19 14:10:00",9,14,93,"Western Bulldogs",18,33428,0,0,"1973-05-19 13:10:00",7,"Round 7",,+11:00,106629000,"2022-11-21 16:28:26","Western Oval","Western Bulldogs",18,1973
21,16,117,Richmond,14,100,"1973-05-19 14:10:00",8,12,80,Fitzroy,19,33427,0,0,"1973-05-19 13:10:00",7,"Round 7",,+11:00,106629000,"2022-11-21 16:28:26","Waverley Park",Richmond,14,1973
8,10,68,Fitzroy,19,100,"1973-05-26 14:10:00",13,15,103,Collingwood,4,33375,0,0,"1973-05-26 13:10:00",8,"Round 8",,+11:00,107233800,"2022-11-21 16:28:26","Victoria Park",Collingwood,4,1973
9,12,81,Essendon,5,100,"1973-05-26 14:10:00",11,10,71,Melbourne,11,33376,0,0,"1973-05-26 13:10:00",8,"Round 8",,+11:00,107233800,"2022-11-21 16:28:26","Waverley Park",Essendon,5,1973
8,8,56,"Western Bulldogs",18,100,"1973-05-26 14:10:00",8,8,56,"North Melbourne",12,33377,0,0,"1973-05-26 13:10:00",8,"Round 8",,+11:00,107233800,"2022-11-21 16:28:26","Arden St",,,1973
23,16,119,Hawthorn,10,100,"1973-05-26 14:10:00",22,10,82,Richmond,14,33379,0,0,"1973-05-26 13:10:00",8,"Round 8",,+11:00,107233800,"2022-11-21 16:28:26",M.C.G.,Hawthorn,10,1973
12,8,60,Geelong,7,100,"1973-05-26 14:10:00",10,16,106,"St Kilda",15,33378,0,0,"1973-05-26 13:10:00",8,"Round 8",,+11:00,107233800,"2022-11-21 16:28:26","Moorabbin Oval","St Kilda",15,1973
16,19,130,Carlton,3,100,"1973-05-26 14:10:00",9,7,51,Sydney,16,33374,0,0,"1973-05-26 13:10:00",8,"Round 8",,+11:00,107233800,"2022-11-21 16:28:26","Lake Oval",Carlton,3,1973
14,13,92,Essendon,5,100,"1973-06-04 14:10:00",19,19,133,Carlton,3,33419,0,0,"1973-06-04 13:10:00",9,"Round 9",,+11:00,108011400,"2022-11-21 16:28:26","Princes Park",Carlton,3,1973
13,18,121,"North Melbourne",12,100,"1973-06-04 14:10:00",6,14,90,Geelong,7,33423,0,0,"1973-06-04 13:10:00",9,"Round 9",,+11:00,108011400,"2022-11-21 16:28:26","Kardinia Park","North Melbourne",12,1973
15,15,105,Collingwood,4,100,"1973-06-04 14:10:00",6,10,66,Richmond,14,33420,0,0,"1973-06-04 13:10:00",9,"Round 9",,+11:00,108011400,"2022-11-21 16:28:26","Waverley Park",Collingwood,4,1973
16,8,64,Hawthorn,10,100,"1973-06-04 14:10:00",12,11,78,"St Kilda",15,33424,0,0,"1973-06-04 13:10:00",9,"Round 9",,+11:00,108011400,"2022-11-21 16:28:26","Moorabbin Oval","St Kilda",15,1973
14,10,74,Melbourne,11,100,"1973-06-04 14:10:00",14,9,68,"Western Bulldogs",18,33422,0,0,"1973-06-04 13:10:00",9,"Round 9",,+11:00,108011400,"2022-11-21 16:28:26","Western Oval",Melbourne,11,1973
15,7,57,Sydney,16,100,"1973-06-04 14:10:00",8,16,104,Fitzroy,19,33421,0,0,"1973-06-04 13:10:00",9,"Round 9",,+11:00,108011400,"2022-11-21 16:28:26","Junction Oval",Fitzroy,19,1973
11,9,65,"Western Bulldogs",18,100,"1973-06-09 14:10:00",13,13,91,Carlton,3,33407,0,0,"1973-06-09 13:10:00",10,"Round 10",,+11:00,108443400,"2022-11-21 16:28:26","Waverley Park",Carlton,3,1973
13,14,97,Fitzroy,19,100,"1973-06-09 14:10:00",17,15,107,Essendon,5,33409,0,0,"1973-06-09 13:10:00",10,"Round 10",,+11:00,108443400,"2022-11-21 16:28:26","Windy Hill",Essendon,5,1973
18,15,108,Collingwood,4,100,"1973-06-09 14:10:00",11,14,95,Hawthorn,10,33408,0,0,"1973-06-09 13:10:00",10,"Round 10",,+11:00,108443400,"2022-11-21 16:28:26","Glenferrie Oval",Collingwood,4,1973
15,11,81,Geelong,7,100,"1973-06-09 14:10:00",19,20,139,Melbourne,11,33410,0,0,"1973-06-09 13:10:00",10,"Round 10",,+11:00,108443400,"2022-11-21 16:28:26",M.C.G.,Melbourne,11,1973
12,7,54,"St Kilda",15,100,"1973-06-09 14:10:00",14,11,80,"North Melbourne",12,33411,0,0,"1973-06-09 13:10:00",10,"Round 10",,+11:00,108443400,"2022-11-21 16:28:26","Arden St","North Melbourne",12,1973
14,13,92,Richmond,14,100,"1973-06-09 14:10:00",8,9,62,Sydney,16,33412,0,0,"1973-06-09 13:10:00",10,"Round 10",,+11:00,108443400,"2022-11-21 16:28:26","Lake Oval",Richmond,14,1973
16,16,112,Essendon,5,100,"1973-06-16 14:10:00",16,23,154,Collingwood,4,33401,0,0,"1973-06-16 13:10:00",11,"Round 11",,+11:00,109048200,"2022-11-21 16:28:26","Victoria Park",Collingwood,4,1973
