abehinds,agoals,ascore,ateam,ateamid,complete,date,hbehinds,hgoals,hscore,hteam,hteamid,id,is_final,is_grand_final,localtime,round,roundname,timestr,tz,unixtime,updated,venue,winner,winnerteamid,year
12,6,48,Melbourne,11,100,"1974-04-06 14:10:00",13,14,97,Carlton,3,33545,0,0,"1974-04-06 13:10:00",1,"Round 1",,+11:00,134449800,"2022-11-21 16:28:27","Princes Park",Carlton,3,1974
10,15,100,Essendon,5,100,"1974-04-06 14:10:00",15,17,117,Collingwood,4,33546,0,0,"1974-04-06 13:10:00",1,"Round 1",,+11:00,134449800,"2022-11-21 16:28:27","Victoria Park",Collingwood,4,1974
14,15,104,Hawthorn,10,100,"1974-04-06 14:10:00",16,12,88,Richmond,14,33549,0,0,"1974-04-06 13:10:00",1,"Round 1",,+11:00,134449800,"2022-11-21 16:28:27",M.C.G.,Hawthorn,10,1974
7,6,43,Fitzroy,19,100,"1974-04-06 14:10:00",17,11,83,"St Kilda",15,33547,0,0,"1974-04-06 13:10:00",1,"Round 1",,+11:00,134449800,"2022-11-21 16:28:27","Moorabbin Oval","St Kilda",15,1974
14,11,80,"North Melbourne",12,100,"1974-04-06 14:10:00",10,15,100,Sydney,16,33550,0,0,"1974-04-06 13:10:00",1,"Round 1",,+11:00,134449800,"2022-11-21 16:28:27","Lake Oval",Sydney,16,1974
11,9,65,Geelong,7,100,"1974-04-06 14:10:00",14,16,110,"Western Bulldogs",18,33548,0,0,"1974-04-06 13:10:00",1,"Round 1",,+11:00,134449800,"2022-11-21 16:28:27","Western Oval","Western Bulldogs",18,1974
16,12,88,Carlton,3,100,"1974-04-13 14:10:00",7,15,97,Geelong,7,33476,0,0,"1974-04-13 13:10:00",2,"Round 2",,+11:00,135054600,"2022-11-21 16:28:27","Kardinia Park",Geelong,7,1974
11,10,71,Collingwood,4,100,"1974-04-13 14:10:00",12,6,48,Hawthorn,10,33477,0,0,"1974-04-13 13:10:00",2,"Round 2",,+11:00,135054600,"2022-11-21 16:28:27","Princes Park",Collingwood,4,1974
26,15,116,Richmond,14,100,"1974-04-13 14:10:00",13,9,67,Fitzroy,19,33478,0,0,"1974-04-13 13:10:00",2,"Round 2",,+11:00,135054600,"2022-11-21 16:28:27","Junction Oval",Richmond,14,1974
18,10,78,Sydney,16,100,"1974-04-15 14:10:00",24,21,150,Essendon,5,33479,0,0,"1974-04-15 13:10:00",2,"Round 2",,+11:00,135227400,"2022-11-21 16:28:27","Windy Hill",Essendon,5,1974
16,14,100,"St Kilda",15,100,"1974-04-15 14:10:00",20,11,86,Melbourne,11,33481,0,0,"1974-04-15 13:10:00",2,"Round 2",,+11:00,135227400,"2022-11-21 16:28:27",M.C.G.,"St Kilda",15,1974
9,11,75,"Western Bulldogs",18,100,"1974-04-15 14:10:00",12,20,132,"North Melbourne",12,33480,0,0,"1974-04-15 13:10:00",2,"Round 2",,+11:00,135227400,"2022-11-21 16:28:27","Arden St","North Melbourne",12,1974
11,18,119,Richmond,14,100,"1974-04-20 14:10:00",15,11,81,Carlton,3,33489,0,0,"1974-04-20 13:10:00",3,"Round 3",,+11:00,135659400,"2022-11-21 16:28:27","Princes Park",Richmond,14,1974
15,14,99,"Western Bulldogs",18,100,"1974-04-20 14:10:00",16,16,112,Collingwood,4,33490,0,0,"1974-04-20 13:10:00",3,"Round 3",,+11:00,135659400,"2022-11-21 16:28:27","Victoria Park",Collingwood,4,1974
15,15,105,"St Kilda",15,100,"1974-04-20 14:10:00",14,16,110,Essendon,5,33491,0,0,"1974-04-20 13:10:00",3,"Round 3",,+11:00,135659400,"2022-11-21 16:28:27","Waverley Park",Essendon,5,1974
14,16,110,Geelong,7,100,"1974-04-20 14:10:00",10,16,106,Melbourne,11,33493,0,0,"1974-04-20 13:10:00",3,"Round 3",,+11:00,135659400,"2022-11-21 16:28:27",M.C.G.,Geelong,7,1974
11,7,53,Fitzroy,19,100,"1974-04-20 14:10:00",18,17,120,"North Melbourne",12,33492,0,0,"1974-04-20 13:10:00",3,"Round 3",,+11:00,135659400,"2022-11-21 16:28:27","Arden St","North Melbourne",12,1974
15,20,135,Hawthorn,10,100,"1974-04-20 14:10:00",18,8,66,Sydney,16,33494,0,0,"1974-04-20 13:10:00",3,"Round 3",,+11:00,135659400,"2022-11-21 16:28:27","Lake Oval",Hawthorn,10,1974
15,6,51,Carlton,3,100,"1974-04-25 14:10:00",9,19,123,"North Melbourne",12,33431,0,0,"1974-04-25 13:10:00",4,"Round 4",,+11:00,136091400,"2022-11-21 16:28:27","Waverley Park","North Melbourne",12,1974
9,17,111,Collingwood,4,100,"1974-04-25 14:10:00",12,18,120,Fitzroy,19,33432,0,0,"1974-04-25 13:10:00",4,"Round 4",,+11:00,136091400,"2022-11-21 16:28:27","Junction Oval",Fitzroy,19,1974
13,8,61,"St Kilda",15,100,"1974-04-27 14:10:00",9,6,45,Geelong,7,33435,0,0,"1974-04-27 13:10:00",4,"Round 4",,+11:00,136264200,"2022-11-21 16:28:27","Kardinia Park","St Kilda",15,1974
13,5,43,Essendon,5,100,"1974-04-27 14:10:00",15,9,69,Hawthorn,10,33433,0,0,"1974-04-27 13:10:00",4,"Round 4",,+11:00,136264200,"2022-11-21 16:28:27","Princes Park",Hawthorn,10,1974
15,9,69,Melbourne,11,100,"1974-04-27 14:10:00",16,13,94,Richmond,14,33436,0,0,"1974-04-27 13:10:00",4,"Round 4",,+11:00,136264200,"2022-11-21 16:28:27",M.C.G.,Richmond,14,1974
9,7,51,Sydney,16,100,"1974-04-27 14:10:00",6,15,96,"Western Bulldogs",18,33434,0,0,"1974-04-27 13:10:00",4,"Round 4",,+11:00,136264200,"2022-11-21 16:28:27","Western Oval","Western Bulldogs",18,1974
14,10,74,Carlton,3,100,"1974-05-04 14:10:00",14,13,92,Collingwood,4,33457,0,0,"1974-05-04 13:10:00",5,"Round 5",,+11:00,136869000,"2022-11-21 16:28:27","Victoria Park",Collingwood,4,1974
14,10,74,Geelong,7,100,"1974-05-04 14:10:00",26,12,98,Essendon,5,33458,0,0,"1974-05-04 13:10:00",5,"Round 5",,+11:00,136869000,"2022-11-21 16:28:27","Windy Hill",Essendon,5,1974
19,11,85,"Western Bulldogs",18,100,"1974-05-04 14:10:00",14,8,62,Hawthorn,10,33460,0,0,"1974-05-04 13:10:00",5,"Round 5",,+11:00,136869000,"2022-11-21 16:28:27","Waverley Park","Western Bulldogs",18,1974
15,19,129,"North Melbourne",12,100,"1974-05-04 14:10:00",11,13,89,Melbourne,11,33461,0,0,"1974-05-04 13:10:00",5,"Round 5",,+11:00,136869000,"2022-11-21 16:28:27",M.C.G.,"North Melbourne",12,1974
20,15,110,Richmond,14,100,"1974-05-04 14:10:00",12,13,90,"St Kilda",15,33462,0,0,"1974-05-04 13:10:00",5,"Round 5",,+11:00,136869000,"2022-11-21 16:28:27","Moorabbin Oval",Richmond,14,1974
10,15,100,Fitzroy,19,100,"1974-05-04 14:10:00",16,14,100,Sydney,16,33459,0,0,"1974-05-04 13:10:00",5,"Round 5",,+11:00,136869000,"2022-11-21 16:28:27","Lake Oval",,,1974
9,12,81,Sydney,16,100,"1974-05-11 14:10:00",21,19,135,Carlton,3,33527,0,0,"1974-05-11 13:10:00",6,"Round 6",,+11:00,137473800,"2022-11-21 16:28:27","Princes Park",Carlton,3,1974
7,12,79,Melbourne,11,100,"1974-05-11 14:10:00",11,13,89,Collingwood,4,33528,0,0,"1974-05-11 13:10:00",6,"Round 6",,+11:00,137473800,"2022-11-21 16:28:27","Waverley Park",Collingwood,4,1974
5,9,59,"St Kilda",15,100,"1974-05-11 14:10:00",20,22,152,"North Melbourne",12,33532,0,0,"1974-05-11 13:10:00",6,"Round 6",,+11:00,137473800,"2022-11-21 16:28:27","Arden St","North Melbourne",12,1974
15,18,123,Geelong,7,100,"1974-05-11 14:10:00",11,17,113,Richmond,14,33531,0,0,"1974-05-11 13:10:00",6,"Round 6",,+11:00,137473800,"2022-11-21 16:28:27",M.C.G.,Geelong,7,1974
16,8,64,Essendon,5,100,"1974-05-11 14:10:00",12,17,114,"Western Bulldogs",18,33529,0,0,"1974-05-11 13:10:00",6,"Round 6",,+11:00,137473800,"2022-11-21 16:28:27","Western Oval","Western Bulldogs",18,1974
16,13,94,Hawthorn,10,100,"1974-05-11 14:10:00",16,18,124,Fitzroy,19,33530,0,0,"1974-05-11 13:10:00",6,"Round 6",,+11:00,137473800,"2022-11-21 16:28:27","Junction Oval",Fitzroy,19,1974
19,16,115,Richmond,14,100,"1974-05-18 14:10:00",15,15,105,Essendon,5,33439,0,0,"1974-05-18 13:10:00",7,"Round 7",,+11:00,138078600,"2022-11-21 16:28:27","Windy Hill",Richmond,14,1974
12,13,90,"North Melbourne",12,100,"1974-05-18 14:10:00",5,9,59,Geelong,7,33441,0,0,"1974-05-18 13:10:00",7,"Round 7",,+11:00,138078600,"2022-11-21 16:28:27","Kardinia Park","North Melbourne",12,1974
12,8,60,Carlton,3,100,"1974-05-18 14:10:00",22,13,100,Hawthorn,10,33437,0,0,"1974-05-18 13:10:00",7,"Round 7",,+11:00,138078600,"2022-11-21 16:28:27","Princes Park",Hawthorn,10,1974
22,11,88,Collingwood,4,100,"1974-05-18 14:10:00",10,12,82,"St Kilda",15,33438,0,0,"1974-05-18 13:10:00",7,"Round 7",,+11:00,138078600,"2022-11-21 16:28:27","Moorabbin Oval",Collingwood,4,1974
10,11,76,Melbourne,11,100,"1974-05-18 14:10:00",16,13,94,Sydney,16,33442,0,0,"1974-05-18 13:10:00",7,"Round 7",,+11:00,138078600,"2022-11-21 16:28:27","Lake Oval",Sydney,16,1974
12,8,60,Fitzroy,19,100,"1974-05-18 14:10:00",15,12,87,"Western Bulldogs",18,33440,0,0,"1974-05-18 13:10:00",7,"Round 7",,+11:00,138078600,"2022-11-21 16:28:27","Waverley Park","Western Bulldogs",18,1974
12,9,66,"Western Bulldogs",18,100,"1974-05-25 14:10:00",12,9,66,Carlton,3,33521,0,0,"1974-05-25 13:10:00",8,"Round 8",,+11:00,138683400,"2022-11-21 16:28:27","Princes Park",,,1974
13,18,121,Geelong,7,100,"1974-05-25 14:10:00",14,11,80,Collingwood,4,33522,0,0,"1974-05-25 13:10:00",8,"Round 8",,+11:00,138683400,"2022-11-21 16:28:27","Victoria Park",Geelong,7,1974
21,13,99,Hawthorn,10,100,"1974-05-25 14:10:00",15,6,51,Melbourne,11,33524,0,0,"1974-05-25 13:10:00",8,"Round 8",,+11:00,138683400,"2022-11-21 16:28:27",M.C.G.,Hawthorn,10,1974
17,13,95,Richmond,14,100,"1974-05-25 14:10:00",16,9,70,"North Melbourne",12,33525,0,0,"1974-05-25 13:10:00",8,"Round 8",,+11:00,138683400,"2022-11-21 16:28:27","Arden St",Richmond,14,1974
10,10,70,"St Kilda",15,100,"1974-05-25 14:10:00",9,8,57,Sydney,16,33526,0,0,"1974-05-25 13:10:00",8,"Round 8",,+11:00,138683400,"2022-11-21 16:28:27","Waverley Park","St Kilda",15,1974
15,14,99,Essendon,5,100,"1974-05-25 14:10:00",11,16,107,Fitzroy,19,33523,0,0,"1974-05-25 13:10:00",8,"Round 8",,+11:00,138683400,"2022-11-21 16:28:27","Junction Oval",Fitzroy,19,1974
7,17,109,Sydney,16,100,"1974-06-01 14:10:00",12,16,108,Geelong,7,33511,0,0,"1974-06-01 13:10:00",9,"Round 9",,+11:00,139288200,"2022-11-21 16:28:27","Kardinia Park",Sydney,16,1974
16,10,76,"St Kilda",15,100,"1974-06-01 14:10:00",15,18,123,Hawthorn,10,33512,0,0,"1974-06-01 13:10:00",9,"Round 9",,+11:00,139288200,"2022-11-21 16:28:27","Princes Park",Hawthorn,10,1974
15,16,111,Essendon,5,100,"1974-06-01 14:10:00",15,11,81,"North Melbourne",12,33509,0,0,"1974-06-01 13:10:00",9,"Round 9",,+11:00,139288200,"2022-11-21 16:28:27","Arden St",Essendon,5,1974
