abehinds,agoals,ascore,ateam,ateamid,complete,date,hbehinds,hgoals,hscore,hteam,hteamid,id,is_final,is_grand_final,localtime,round,roundname,timestr,tz,unixtime,updated,venue,winner,winnerteamid,year
13,10,73,Collingwood,4,100,"1976-04-03 14:10:00",22,18,130,Carlton,3,33811,0,0,"1976-04-03 13:10:00",1,"Round 1",,+11:00,197349000,"2022-11-21 16:28:31","Princes Park",Carlton,3,1976
21,11,87,Melbourne,11,100,"1976-04-03 14:10:00",10,9,64,"North Melbourne",12,33816,0,0,"1976-04-03 13:10:00",1,"Round 1",,+11:00,197349000,"2022-11-21 16:28:31","Arden St",Melbourne,11,1976
14,14,98,Fitzroy,19,100,"1976-04-03 14:10:00",21,16,117,Richmond,14,33813,0,0,"1976-04-03 13:10:00",1,"Round 1",,+11:00,197349000,"2022-11-21 16:28:31",M.C.G.,Richmond,14,1976
15,16,111,Hawthorn,10,100,"1976-04-03 14:10:00",11,13,89,"St Kilda",15,33815,0,0,"1976-04-03 13:10:00",1,"Round 1",,+11:00,197349000,"2022-11-21 16:28:31","Moorabbin Oval",Hawthorn,10,1976
7,25,157,Geelong,7,100,"1976-04-03 14:10:00",15,23,153,Sydney,16,33814,0,0,"1976-04-03 13:10:00",1,"Round 1",,+11:00,197349000,"2022-11-21 16:28:31","Lake Oval",Geelong,7,1976
17,16,113,Essendon,5,100,"1976-04-03 14:10:00",16,16,112,"Western Bulldogs",18,33812,0,0,"1976-04-03 13:10:00",1,"Round 1",,+11:00,197349000,"2022-11-21 16:28:31","Western Oval",Essendon,5,1976
14,20,134,Sydney,16,100,"1976-04-10 14:10:00",27,16,123,Collingwood,4,33714,0,0,"1976-04-10 13:10:00",2,"Round 2",,+11:00,197953800,"2022-11-21 16:28:30","Victoria Park",Sydney,16,1976
16,14,100,Carlton,3,100,"1976-04-10 14:10:00",16,12,88,Essendon,5,33713,0,0,"1976-04-10 13:10:00",2,"Round 2",,+11:00,197953800,"2022-11-21 16:28:30","Windy Hill",Carlton,3,1976
11,14,95,Richmond,14,100,"1976-04-10 14:10:00",11,22,143,Geelong,7,33717,0,0,"1976-04-10 13:10:00",2,"Round 2",,+11:00,197953800,"2022-11-21 16:28:30","Kardinia Park",Geelong,7,1976
13,16,109,"North Melbourne",12,100,"1976-04-10 14:10:00",11,20,131,Hawthorn,10,33718,0,0,"1976-04-10 13:10:00",2,"Round 2",,+11:00,197953800,"2022-11-21 16:28:30","Princes Park",Hawthorn,10,1976
15,23,153,"Western Bulldogs",18,100,"1976-04-10 14:10:00",9,16,105,Melbourne,11,33716,0,0,"1976-04-10 13:10:00",2,"Round 2",,+11:00,197953800,"2022-11-21 16:28:30",M.C.G.,"Western Bulldogs",18,1976
15,15,105,"St Kilda",15,100,"1976-04-10 14:10:00",17,14,101,Fitzroy,19,33715,0,0,"1976-04-10 13:10:00",2,"Round 2",,+11:00,197953800,"2022-11-21 16:28:30","Junction Oval","St Kilda",15,1976
12,12,84,Collingwood,4,100,"1976-04-17 14:10:00",22,25,172,Hawthorn,10,33770,0,0,"1976-04-17 13:10:00",3,"Round 3",,+11:00,198558600,"2022-11-21 16:28:31","Princes Park",Hawthorn,10,1976
11,14,95,Sydney,16,100,"1976-04-17 14:10:00",14,20,134,"Western Bulldogs",18,33771,0,0,"1976-04-17 13:10:00",3,"Round 3",,+11:00,198558600,"2022-11-21 16:28:31","Western Oval","Western Bulldogs",18,1976
13,14,97,Carlton,3,100,"1976-04-17 14:10:00",12,6,48,Fitzroy,19,33769,0,0,"1976-04-17 13:10:00",3,"Round 3",,+11:00,198558600,"2022-11-21 16:28:31","Waverley Park",Carlton,3,1976
13,20,133,Melbourne,11,100,"1976-04-19 14:10:00",8,15,98,Essendon,5,33772,0,0,"1976-04-19 13:10:00",3,"Round 3",,+11:00,198731400,"2022-11-21 16:28:31","Windy Hill",Melbourne,11,1976
11,12,83,"North Melbourne",12,100,"1976-04-19 14:10:00",18,14,102,Richmond,14,33774,0,0,"1976-04-19 13:10:00",3,"Round 3",,+11:00,198731400,"2022-11-21 16:28:31",M.C.G.,Richmond,14,1976
14,12,86,Geelong,7,100,"1976-04-19 14:10:00",10,16,106,"St Kilda",15,33773,0,0,"1976-04-19 13:10:00",3,"Round 3",,+11:00,198731400,"2022-11-21 16:28:31","Moorabbin Oval","St Kilda",15,1976
9,15,99,Richmond,14,100,"1976-04-24 14:10:00",18,16,114,Collingwood,4,33726,0,0,"1976-04-24 13:10:00",4,"Round 4",,+11:00,199163400,"2022-11-21 16:28:30","Victoria Park",Collingwood,4,1976
13,13,91,Fitzroy,19,100,"1976-04-24 14:10:00",12,19,126,Geelong,7,33728,0,0,"1976-04-24 13:10:00",4,"Round 4",,+11:00,199163400,"2022-11-21 16:28:30","Kardinia Park",Geelong,7,1976
8,14,92,"Western Bulldogs",18,100,"1976-04-24 14:10:00",20,14,104,Hawthorn,10,33729,0,0,"1976-04-24 13:10:00",4,"Round 4",,+11:00,199163400,"2022-11-21 16:28:30","Waverley Park",Hawthorn,10,1976
13,24,157,Carlton,3,100,"1976-04-24 14:10:00",12,17,114,Melbourne,11,33725,0,0,"1976-04-24 13:10:00",4,"Round 4",,+11:00,199163400,"2022-11-21 16:28:30",M.C.G.,Carlton,3,1976
12,14,96,"St Kilda",15,100,"1976-04-24 14:10:00",15,17,117,"North Melbourne",12,33730,0,0,"1976-04-24 13:10:00",4,"Round 4",,+11:00,199163400,"2022-11-21 16:28:30","Arden St","North Melbourne",12,1976
