abehinds,agoals,ascore,ateam,ateamid,complete,date,hbehinds,hgoals,hscore,hteam,hteamid,id,is_final,is_grand_final,localtime,round,roundname,timestr,tz,unixtime,updated,venue,winner,winnerteamid,year
9,8,57,Melbourne,11,100,"1970-05-02 14:10:00",17,8,65,Collingwood,4,33006,0,0,"1970-05-02 13:10:00",5,"Round 5",,+11:00,10465800,"2022-11-21 16:28:21","Waverley Park",Collingwood,4,1970
4,14,88,Geelong,7,100,"1970-05-02 14:10:00",14,9,68,Essendon,5,33007,0,0,"1970-05-02 13:10:00",5,"Round 5",,+11:00,10465800,"2022-11-21 16:28:21","Windy Hill",Geelong,7,1970
11,10,71,Sydney,16,100,"1970-05-02 14:10:00",13,6,49,Richmond,14,33010,0,0,"1970-05-02 13:10:00",5,"Round 5",,+11:00,10465800,"2022-11-21 16:28:21",M.C.G.,Sydney,16,1970
14,12,86,Carlton,3,100,"1970-05-02 14:10:00",9,8,57,"St Kilda",15,33005,0,0,"1970-05-02 13:10:00",5,"Round 5",,+11:00,10465800,"2022-11-21 16:28:21","Moorabbin Oval",Carlton,3,1970
10,11,76,Hawthorn,10,100,"1970-05-02 14:10:00",13,11,79,"Western Bulldogs",18,33009,0,0,"1970-05-02 13:10:00",5,"Round 5",,+11:00,10465800,"2022-11-21 16:28:21","Western Oval","Western Bulldogs",18,1970
7,7,49,"North Melbourne",12,100,"1970-05-02 14:10:00",24,5,54,Fitzroy,19,33008,0,0,"1970-05-02 13:10:00",5,"Round 5",,+11:00,10465800,"2022-11-21 16:28:21","Junction Oval",Fitzroy,19,1970
20,15,110,Fitzroy,19,100,"1970-05-09 14:10:00",9,23,147,Carlton,3,32926,0,0,"1970-05-09 13:10:00",6,"Round 6",,+11:00,11070600,"2022-11-21 16:28:21","Princes Park",Carlton,3,1970
11,11,77,"Western Bulldogs",18,100,"1970-05-09 14:10:00",15,18,123,Geelong,7,32929,0,0,"1970-05-09 13:10:00",6,"Round 6",,+11:00,11070600,"2022-11-21 16:28:21","Kardinia Park",Geelong,7,1970
11,21,137,Richmond,14,100,"1970-05-09 14:10:00",10,20,130,Hawthorn,10,32930,0,0,"1970-05-09 13:10:00",6,"Round 6",,+11:00,11070600,"2022-11-21 16:28:21","Waverley Park",Richmond,14,1970
15,7,57,Essendon,5,100,"1970-05-09 14:10:00",12,10,72,Melbourne,11,32928,0,0,"1970-05-09 13:10:00",6,"Round 6",,+11:00,11070600,"2022-11-21 16:28:21",M.C.G.,Melbourne,11,1970
30,17,132,Collingwood,4,100,"1970-05-09 14:10:00",6,10,66,"North Melbourne",12,32927,0,0,"1970-05-09 13:10:00",6,"Round 6",,+11:00,11070600,"2022-11-21 16:28:21","Arden St",Collingwood,4,1970
8,9,62,"St Kilda",15,100,"1970-05-09 14:10:00",25,9,79,Sydney,16,32931,0,0,"1970-05-09 13:10:00",6,"Round 6",,+11:00,11070600,"2022-11-21 16:28:21","Lake Oval",Sydney,16,1970
18,9,72,Fitzroy,19,100,"1970-05-16 14:10:00",15,15,105,Collingwood,4,32914,0,0,"1970-05-16 13:10:00",7,"Round 7",,+11:00,11675400,"2022-11-21 16:28:21","Victoria Park",Collingwood,4,1970
22,9,76,"North Melbourne",12,100,"1970-05-16 14:10:00",12,8,60,Essendon,5,32915,0,0,"1970-05-16 13:10:00",7,"Round 7",,+11:00,11675400,"2022-11-21 16:28:21","Waverley Park","North Melbourne",12,1970
2,15,92,Geelong,7,100,"1970-05-16 14:10:00",20,16,116,Richmond,14,32917,0,0,"1970-05-16 13:10:00",7,"Round 7",,+11:00,11675400,"2022-11-21 16:28:21",M.C.G.,Richmond,14,1970
8,8,56,Hawthorn,10,100,"1970-05-16 14:10:00",21,10,81,"St Kilda",15,32918,0,0,"1970-05-16 13:10:00",7,"Round 7",,+11:00,11675400,"2022-11-21 16:28:21","Moorabbin Oval","St Kilda",15,1970
13,10,73,Carlton,3,100,"1970-05-16 14:10:00",12,23,150,Sydney,16,32913,0,0,"1970-05-16 13:10:00",7,"Round 7",,+11:00,11675400,"2022-11-21 16:28:21","Lake Oval",Sydney,16,1970
4,7,46,Melbourne,11,100,"1970-05-16 14:10:00",14,9,68,"Western Bulldogs",18,32916,0,0,"1970-05-16 13:10:00",7,"Round 7",,+11:00,11675400,"2022-11-21 16:28:21","Western Oval","Western Bulldogs",18,1970
12,16,108,Collingwood,4,100,"1970-05-23 14:10:00",13,12,85,Carlton,3,32962,0,0,"1970-05-23 13:10:00",8,"Round 8",,+11:00,12280200,"2022-11-21 16:28:21","Waverley Park",Collingwood,4,1970
9,12,81,"St Kilda",15,100,"1970-05-23 14:10:00",5,14,89,Geelong,7,32965,0,0,"1970-05-23 13:10:00",8,"Round 8",,+11:00,12280200,"2022-11-21 16:28:21","Kardinia Park",Geelong,7,1970
12,12,84,Sydney,16,100,"1970-05-23 14:10:00",20,21,146,Hawthorn,10,32966,0,0,"1970-05-23 13:10:00",8,"Round 8",,+11:00,12280200,"2022-11-21 16:28:21","Glenferrie Oval",Hawthorn,10,1970
19,18,127,Richmond,14,100,"1970-05-23 14:10:00",10,15,100,Melbourne,11,32967,0,0,"1970-05-23 13:10:00",8,"Round 8",,+11:00,12280200,"2022-11-21 16:28:21",M.C.G.,Richmond,14,1970
18,13,96,"Western Bulldogs",18,100,"1970-05-23 14:10:00",13,9,67,"North Melbourne",12,32964,0,0,"1970-05-23 13:10:00",8,"Round 8",,+11:00,12280200,"2022-11-21 16:28:21","Arden St","Western Bulldogs",18,1970
5,11,71,Essendon,5,100,"1970-05-23 14:10:00",14,9,68,Fitzroy,19,32963,0,0,"1970-05-23 13:10:00",8,"Round 8",,+11:00,12280200,"2022-11-21 16:28:21","Junction Oval",Essendon,5,1970
16,15,106,Hawthorn,10,100,"1970-05-30 14:10:00",14,10,74,Carlton,3,32950,0,0,"1970-05-30 13:10:00",9,"Round 9",,+11:00,12885000,"2022-11-21 16:28:21","Princes Park",Hawthorn,10,1970
21,11,87,Collingwood,4,100,"1970-05-30 14:10:00",15,13,93,Essendon,5,32951,0,0,"1970-05-30 13:10:00",9,"Round 9",,+11:00,12885000,"2022-11-21 16:28:21","Windy Hill",Essendon,5,1970
7,15,97,"North Melbourne",12,100,"1970-05-30 14:10:00",17,10,77,Richmond,14,32955,0,0,"1970-05-30 13:10:00",9,"Round 9",,+11:00,12885000,"2022-11-21 16:28:21",M.C.G.,"North Melbourne",12,1970
11,7,53,Melbourne,11,100,"1970-05-30 14:10:00",12,14,96,"St Kilda",15,32954,0,0,"1970-05-30 13:10:00",9,"Round 9",,+11:00,12885000,"2022-11-21 16:28:21","Moorabbin Oval","St Kilda",15,1970
18,10,78,Geelong,7,100,"1970-05-30 14:10:00",14,19,128,Sydney,16,32953,0,0,"1970-05-30 13:10:00",9,"Round 9",,+11:00,12885000,"2022-11-21 16:28:21","Lake Oval",Sydney,16,1970
9,12,81,Fitzroy,19,100,"1970-05-30 14:10:00",13,11,79,"Western Bulldogs",18,32952,0,0,"1970-05-30 13:10:00",9,"Round 9",,+11:00,12885000,"2022-11-21 16:28:21","Waverley Park",Fitzroy,19,1970
10,15,100,"St Kilda",15,100,"1970-06-06 14:10:00",23,14,107,Collingwood,4,32933,0,0,"1970-06-06 13:10:00",10,"Round 10",,+11:00,13489800,"2022-11-21 16:28:21","Victoria Park",Collingwood,4,1970
14,15,104,Richmond,14,100,"1970-06-06 14:10:00",13,14,97,Essendon,5,32934,0,0,"1970-06-06 13:10:00",10,"Round 10",,+11:00,13489800,"2022-11-21 16:28:21","Windy Hill",Richmond,14,1970
13,13,91,Geelong,7,100,"1970-06-06 14:10:00",14,10,74,Melbourne,11,32936,0,0,"1970-06-06 13:10:00",10,"Round 10",,+11:00,13489800,"2022-11-21 16:28:21",M.C.G.,Geelong,7,1970
9,11,75,Hawthorn,10,100,"1970-06-06 14:10:00",8,9,62,"North Melbourne",12,32937,0,0,"1970-06-06 13:10:00",10,"Round 10",,+11:00,13489800,"2022-11-21 16:28:21","Waverley Park",Hawthorn,10,1970
10,14,94,Carlton,3,100,"1970-06-06 14:10:00",14,15,104,"Western Bulldogs",18,32932,0,0,"1970-06-06 13:10:00",10,"Round 10",,+11:00,13489800,"2022-11-21 16:28:21","Western Oval","Western Bulldogs",18,1970
19,12,91,Sydney,16,100,"1970-06-06 14:10:00",9,14,93,Fitzroy,19,32935,0,0,"1970-06-06 13:10:00",10,"Round 10",,+11:00,13489800,"2022-11-21 16:28:21","Junction Oval",Fitzroy,19,1970
8,9,62,Melbourne,11,100,"1970-06-15 14:10:00",15,22,147,Carlton,3,32986,0,0,"1970-06-15 13:10:00",11,"Round 11",,+11:00,14267400,"2022-11-21 16:28:21","Princes Park",Carlton,3,1970
10,9,64,"North Melbourne",12,100,"1970-06-15 14:10:00",17,11,83,Geelong,7,32991,0,0,"1970-06-15 13:10:00",11,"Round 11",,+11:00,14267400,"2022-11-21 16:28:21","Kardinia Park",Geelong,7,1970
8,12,80,Fitzroy,19,100,"1970-06-15 14:10:00",12,18,120,Hawthorn,10,32989,0,0,"1970-06-15 13:10:00",11,"Round 11",,+11:00,14267400,"2022-11-21 16:28:21","Glenferrie Oval",Hawthorn,10,1970
12,13,90,"Western Bulldogs",18,100,"1970-06-15 14:10:00",15,22,147,Richmond,14,32990,0,0,"1970-06-15 13:10:00",11,"Round 11",,+11:00,14267400,"2022-11-21 16:28:21",M.C.G.,Richmond,14,1970
9,8,57,Essendon,5,100,"1970-06-15 14:10:00",21,8,69,"St Kilda",15,32988,0,0,"1970-06-15 13:10:00",11,"Round 11",,+11:00,14267400,"2022-11-21 16:28:21","Waverley Park","St Kilda",15,1970
14,16,110,Collingwood,4,100,"1970-06-15 14:10:00",15,16,111,Sydney,16,32987,0,0,"1970-06-15 13:10:00",11,"Round 11",,+11:00,14267400,"2022-11-21 16:28:21","Lake Oval",Sydney,16,1970
9,7,51,"Western Bulldogs",18,100,"1970-06-20 14:10:00",16,8,64,Collingwood,4,32883,0,0,"1970-06-20 13:10:00",12,"Round 12",,+11:00,14699400,"2022-11-21 16:28:21","Victoria Park",Collingwood,4,1970
9,12,81,Carlton,3,100,"1970-06-20 14:10:00",16,10,76,Essendon,5,32882,0,0,"1970-06-20 13:10:00",12,"Round 12",,+11:00,14699400,"2022-11-21 16:28:21","Windy Hill",Carlton,3,1970
11,10,71,Hawthorn,10,100,"1970-06-20 14:10:00",15,14,99,Geelong,7,32885,0,0,"1970-06-20 13:10:00",12,"Round 12",,+11:00,14699400,"2022-11-21 16:28:21","Kardinia Park",Geelong,7,1970
10,12,82,Sydney,16,100,"1970-06-20 14:10:00",6,12,78,Melbourne,11,32886,0,0,"1970-06-20 13:10:00",12,"Round 12",,+11:00,14699400,"2022-11-21 16:28:21","Waverley Park",Sydney,16,1970
5,11,71,"St Kilda",15,100,"1970-06-20 14:10:00",10,5,40,"North Melbourne",12,32887,0,0,"1970-06-20 13:10:00",12,"Round 12",,+11:00,14699400,"2022-11-21 16:28:21","Arden St","St Kilda",15,1970
9,8,57,Richmond,14,100,"1970-06-20 14:10:00",11,12,83,Fitzroy,19,32884,0,0,"1970-06-20 13:10:00",12,"Round 12",,+11:00,14699400,"2022-11-21 16:28:21","Junction Oval",Fitzroy,19,1970
14,11,80,Geelong,7,100,"1970-06-27 14:10:00",21,12,93,Carlton,3,32993,0,0,"1970-06-27 13:10:00",13,"Round 13",,+11:00,15304200,"2022-11-21 16:28:21","Princes Park",Carlton,3,1970
8,11,74,Melbourne,11,100,"1970-06-27 14:10:00",17,16,113,Hawthorn,10,32997,0,0,"1970-06-27 13:10:00",13,"Round 13",,+11:00,15304200,"2022-11-21 16:28:21","Glenferrie Oval",Hawthorn,10,1970
13,9,67,Collingwood,4,100,"1970-06-27 14:10:00",13,11,79,Richmond,14,32994,0,0,"1970-06-27 13:10:00",13,"Round 13",,+11:00,15304200,"2022-11-21 16:28:21","Waverley Park",Richmond,14,1970
11,8,59,Fitzroy,19,100,"1970-06-27 14:10:00",14,11,80,"St Kilda",15,32996,0,0,"1970-06-27 13:10:00",13,"Round 13",,+11:00,15304200,"2022-11-21 16:28:21","Moorabbin Oval","St Kilda",15,1970
12,14,96,"North Melbourne",12,100,"1970-06-27 14:10:00",9,16,105,Sydney,16,32998,0,0,"1970-06-27 13:10:00",13,"Round 13",,+11:00,15304200,"2022-11-21 16:28:21","Lake Oval",Sydney,16,1970
8,9,62,Essendon,5,100,"1970-06-27 14:10:00",12,11,78,"Western Bulldogs",18,32995,0,0,"1970-06-27 13:10:00",13,"Round 13",,+11:00,15304200,"2022-11-21 16:28:21","Western Oval","Western Bulldogs",18,1970
7,7,49,Richmond,14,100,"1970-07-04 14:10:00",12,11,78,Carlton,3,32938,0,0,"1970-07-04 13:10:00",14,"Round 14",,+11:00,15909000,"2022-11-21 16:28:21","Princes Park",Carlton,3,1970
5,11,71,Sydney,16,100,"1970-07-04 14:10:00",10,5,40,Essendon,5,32940,0,0,"1970-07-04 13:10:00",14,"Round 14",,+11:00,15909000,"2022-11-21 16:28:21","Waverley Park",Sydney,16,1970
16,13,94,Fitzroy,19,100,"1970-07-04 14:10:00",8,20,128,Geelong,7,32941,0,0,"1970-07-04 13:10:00",14,"Round 14",,+11:00,15909000,"2022-11-21 16:28:21","Kardinia Park",Geelong,7,1970
13,13,91,Collingwood,4,100,"1970-07-04 14:10:00",7,18,115,Hawthorn,10,32939,0,0,"1970-07-04 13:10:00",14,"Round 14",,+11:00,15909000,"2022-11-21 16:28:21","Glenferrie Oval",Hawthorn,10,1970
11,11,77,"North Melbourne",12,100,"1970-07-04 14:10:00",19,11,85,Melbourne,11,32943,0,0,"1970-07-04 13:10:00",14,"Round 14",,+11:00,15909000,"2022-11-21 16:28:21",M.C.G.,Melbourne,11,1970
10,6,46,"Western Bulldogs",18,100,"1970-07-04 14:10:00",16,6,52,"St Kilda",15,32942,0,0,"1970-07-04 13:10:00",14,"Round 14",,+11:00,15909000,"2022-11-21 16:28:21","Moorabbin Oval","St Kilda",15,1970
16,8,64,Geelong,7,100,"1970-07-11 14:10:00",15,13,93,Collingwood,4,32901,0,0,"1970-07-11 13:10:00",15,"Round 15",,+11:00,16513800,"2022-11-21 16:28:21","Victoria Park",Collingwood,4,1970
4,21,130,Hawthorn,10,100,"1970-07-11 14:10:00",8,9,62,Essendon,5,32902,0,0,"1970-07-11 13:10:00",15,"Round 15",,+11:00,16513800,"2022-11-21 16:28:21","Windy Hill",Hawthorn,10,1970
21,13,99,Carlton,3,100,"1970-07-11 14:10:00",7,4,31,"North Melbourne",12,32900,0,0,"1970-07-11 13:10:00",15,"Round 15",,+11:00,16513800,"2022-11-21 16:28:21","Waverley Park",Carlton,3,1970
21,7,63,"St Kilda",15,100,"1970-07-11 14:10:00",15,11,81,Richmond,14,32905,0,0,"1970-07-11 13:10:00",15,"Round 15",,+11:00,16513800,"2022-11-21 16:28:21",M.C.G.,Richmond,14,1970
10,13,88,Sydney,16,100,"1970-07-11 14:10:00",4,6,40,"Western Bulldogs",18,32904,0,0,"1970-07-11 13:10:00",15,"Round 15",,+11:00,16513800,"2022-11-21 16:28:21","Western Oval",Sydney,16,1970
14,8,62,Melbourne,11,100,"1970-07-11 14:10:00",18,12,90,Fitzroy,19,32903,0,0,"1970-07-11 13:10:00",15,"Round 15",,+11:00,16513800,"2022-11-21 16:28:21","Junction Oval",Fitzroy,19,1970
11,10,71,"St Kilda",15,100,"1970-07-18 14:10:00",14,16,110,Carlton,3,32968,0,0,"1970-07-18 13:10:00",16,"Round 16",,+11:00,17118600,"2022-11-21 16:28:21","Princes Park",Carlton,3,1970
17,8,65,Essendon,5,100,"1970-07-18 14:10:00",16,15,106,Geelong,7,32970,0,0,"1970-07-18 13:10:00",16,"Round 16",,+11:00,17118600,"2022-11-21 16:28:21","Kardinia Park",Geelong,7,1970
12,6,48,"Western Bulldogs",18,100,"1970-07-18 14:10:00",9,23,147,Hawthorn,10,32972,0,0,"1970-07-18 13:10:00",16,"Round 16",,+11:00,17118600,"2022-11-21 16:28:21","Waverley Park",Hawthorn,10,1970
16,10,76,Collingwood,4,100,"1970-07-18 14:10:00",19,7,61,Melbourne,11,32969,0,0,"1970-07-18 13:10:00",16,"Round 16",,+11:00,17118600,"2022-11-21 16:28:21",M.C.G.,Collingwood,4,1970
14,18,122,Fitzroy,19,100,"1970-07-18 14:10:00",17,13,95,"North Melbourne",12,32971,0,0,"1970-07-18 13:10:00",16,"Round 16",,+11:00,17118600,"2022-11-21 16:28:21","Arden St",Fitzroy,19,1970
17,12,89,Richmond,14,100,"1970-07-18 14:10:00",9,11,75,Sydney,16,32973,0,0,"1970-07-18 13:10:00",16,"Round 16",,+11:00,17118600,"2022-11-21 16:28:21","Lake Oval",Richmond,14,1970
8,8,56,"North Melbourne",12,100,"1970-07-25 14:10:00",21,14,105,Collingwood,4,32981,0,0,"1970-07-25 13:10:00",17,"Round 17",,+11:00,17723400,"2022-11-21 16:28:21","Victoria Park",Collingwood,4,1970
17,12,89,Melbourne,11,100,"1970-07-25 14:10:00",17,18,125,Essendon,5,32982,0,0,"1970-07-25 13:10:00",17,"Round 17",,+11:00,17723400,"2022-11-21 16:28:21","Windy Hill",Essendon,5,1970
17,11,83,Hawthorn,10,100,"1970-07-25 14:10:00",15,15,105,Richmond,14,32984,0,0,"1970-07-25 13:10:00",17,"Round 17",,+11:00,17723400,"2022-11-21 16:28:21",M.C.G.,Richmond,14,1970
6,11,72,Sydney,16,100,"1970-07-25 14:10:00",14,13,92,"St Kilda",15,32985,0,0,"1970-07-25 13:10:00",17,"Round 17",,+11:00,17723400,"2022-11-21 16:28:21","Moorabbin Oval","St Kilda",15,1970
14,7,56,Geelong,7,100,"1970-07-25 14:10:00",15,12,87,"Western Bulldogs",18,32983,0,0,"1970-07-25 13:10:00",17,"Round 17",,+11:00,17723400,"2022-11-21 16:28:21","Western Oval","Western Bulldogs",18,1970
11,10,71,Carlton,3,100,"1970-07-25 14:10:00",7,9,61,Fitzroy,19,32980,0,0,"1970-07-25 13:10:00",17,"Round 17",,+11:00,17723400,"2022-11-21 16:28:21","Waverley Park",Carlton,3,1970
19,10,79,Sydney,16,100,"1970-08-01 14:10:00",17,11,83,Carlton,3,32888,0,0,"1970-08-01 13:10:00",18,"Round 18",,+11:00,18328200,"2022-11-21 16:28:21","Princes Park",Carlton,3,1970
13,8,61,Richmond,14,100,"1970-08-01 14:10:00",10,13,88,Geelong,7,32892,0,0,"1970-08-01 13:10:00",18,"Round 18",,+11:00,18328200,"2022-11-21 16:28:21","Waverley Park",Geelong,7,1970
18,14,102,"St Kilda",15,100,"1970-08-01 14:10:00",11,11,77,Hawthorn,10,32893,0,0,"1970-08-01 13:10:00",18,"Round 18",,+11:00,18328200,"2022-11-21 16:28:21","Glenferrie Oval","St Kilda",15,1970
15,10,75,"Western Bulldogs",18,100,"1970-08-01 14:10:00",13,8,61,Melbourne,11,32891,0,0,"1970-08-01 13:10:00",18,"Round 18",,+11:00,18328200,"2022-11-21 16:28:21",M.C.G.,"Western Bulldogs",18,1970
22,16,118,Essendon,5,100,"1970-08-01 14:10:00",13,13,91,"North Melbourne",12,32890,0,0,"1970-08-01 13:10:00",18,"Round 18",,+11:00,18328200,"2022-11-21 16:28:21","Arden St",Essendon,5,1970
15,17,117,Collingwood,4,100,"1970-08-01 14:10:00",9,11,75,Fitzroy,19,32889,0,0,"1970-08-01 13:10:00",18,"Round 18",,+11:00,18328200,"2022-11-21 16:28:21","Junction Oval",Collingwood,4,1970
12,2,24,Carlton,3,100,"1970-08-08 14:10:00",23,13,101,Collingwood,4,32944,0,0,"1970-08-08 13:10:00",19,"Round 19",,+11:00,18933000,"2022-11-21 16:28:21","Victoria Park",Collingwood,4,1970
10,14,94,Fitzroy,19,100,"1970-08-08 14:10:00",16,12,88,Essendon,5,32945,0,0,"1970-08-08 13:10:00",19,"Round 19",,+11:00,18933000,"2022-11-21 16:28:21","Windy Hill",Fitzroy,19,1970
10,18,118,Melbourne,11,100,"1970-08-08 14:10:00",10,9,64,Richmond,14,32949,0,0,"1970-08-08 13:10:00",19,"Round 19",,+11:00,18933000,"2022-11-21 16:28:21",M.C.G.,Melbourne,11,1970
7,5,37,Geelong,7,100,"1970-08-08 14:10:00",16,12,88,"St Kilda",15,32947,0,0,"1970-08-08 13:10:00",19,"Round 19",,+11:00,18933000,"2022-11-21 16:28:21","Waverley Park","St Kilda",15,1970
8,13,86,Hawthorn,10,100,"1970-08-08 14:10:00",7,16,103,Sydney,16,32948,0,0,"1970-08-08 13:10:00",19,"Round 19",,+11:00,18933000,"2022-11-21 16:28:21","Lake Oval",Sydney,16,1970
15,11,81,"North Melbourne",12,100,"1970-08-08 14:10:00",23,10,83,"Western Bulldogs",18,32946,0,0,"1970-08-08 13:10:00",19,"Round 19",,+11:00,18933000,"2022-11-21 16:28:21","Western Oval","Western Bulldogs",18,1970
13,11,79,Essendon,5,100,"1970-08-15 14:10:00",16,24,160,Collingwood,4,33000,0,0,"1970-08-15 13:10:00",20,"Round 20",,+11:00,19537800,"2022-11-21 16:28:21","Victoria Park",Collingwood,4,1970
15,11,81,Sydney,16,100,"1970-08-15 14:10:00",14,10,74,Geelong,7,33002,0,0,"1970-08-15 13:10:00",20,"Round 20",,+11:00,19537800,"2022-11-21 16:28:21","Kardinia Park",Sydney,16,1970
9,18,117,Carlton,3,100,"1970-08-15 14:10:00",9,13,87,Hawthorn,10,32999,0,0,"1970-08-15 13:10:00",20,"Round 20",,+11:00,19537800,"2022-11-21 16:28:21","Glenferrie Oval",Carlton,3,1970
14,17,116,"St Kilda",15,100,"1970-08-15 14:10:00",14,7,56,Melbourne,11,33003,0,0,"1970-08-15 13:10:00",20,"Round 20",,+11:00,19537800,"2022-11-21 16:28:21","Waverley Park","St Kilda",15,1970
10,16,106,Richmond,14,100,"1970-08-15 14:10:00",6,7,48,"North Melbourne",12,33004,0,0,"1970-08-15 13:10:00",20,"Round 20",,+11:00,19537800,"2022-11-21 16:28:21","Arden St",Richmond,14,1970
