abehinds,agoals,ascore,ateam,ateamid,complete,date,hbehinds,hgoals,hscore,hteam,hteamid,id,is_final,is_grand_final,localtime,round,roundname,timestr,tz,unixtime,updated,venue,winner,winnerteamid,year
14,13,92,Melbourne,11,100,"2000-03-08 19:40:00",10,14,94,Richmond,14,10711,0,0,"2000-03-08 19:40:00",1,"Round 1","Full Time",+11:00,952504800,"2022-01-25 11:07:30",M.C.G.,Richmond,14,2000
14,8,62,"Port Adelaide",13,100,"2000-03-09 20:15:00",12,24,156,Essendon,5,10712,0,0,"2000-03-09 20:15:00",1,"Round 1","Full Time",+11:00,952593300,"2022-01-25 11:07:30",Docklands,Essendon,5,2000
10,24,154,"West Coast",17,100,"2000-03-10 19:40:00",15,16,111,"North Melbourne",12,10713,0,0,"2000-03-10 19:40:00",1,"Round 1","Full Time",+11:00,952677600,"2022-01-25 11:07:30",M.C.G.,"West Coast",17,2000
17,19,131,"Western Bulldogs",18,100,"2000-03-11 14:50:00",18,15,108,Adelaide,1,10714,0,0,"2000-03-11 14:20:00",1,"Round 1","Full Time",+11:00,952746600,"2022-01-25 11:07:30","Football Park","Western Bulldogs",18,2000
15,19,129,Geelong,7,100,"2000-03-11 17:40:00",11,16,107,Fremantle,6,10715,0,0,"2000-03-11 14:40:00",1,"Round 1","Full Time",+11:00,952756800,"2022-01-25 11:07:30",Subiaco,Geelong,7,2000
8,21,134,Sydney,16,100,"2000-03-12 19:40:00",10,15,100,"St Kilda",15,10716,0,0,"2000-03-12 19:40:00",1,"Round 1","Full Time",+11:00,952850400,"2022-01-25 11:07:30",Docklands,Sydney,16,2000
16,16,112,"Brisbane Lions",2,100,"2000-03-13 14:10:00",20,22,152,Carlton,3,10717,0,0,"2000-03-13 14:10:00",1,"Round 1","Full Time",+11:00,952917000,"2022-01-25 11:07:30","Princes Park",Carlton,3,2000
20,20,140,Collingwood,4,100,"2000-03-13 14:10:00",8,13,86,Hawthorn,10,10718,0,0,"2000-03-13 14:10:00",1,"Round 1","Full Time",+11:00,952917000,"2022-01-25 11:07:30",M.C.G.,Collingwood,4,2000
15,12,87,Richmond,14,100,"2000-03-16 19:40:00",10,20,130,Essendon,5,10719,0,0,"2000-03-16 19:40:00",2,"Round 2","Full Time",+11:00,953196000,"2022-01-25 11:07:30",M.C.G.,Essendon,5,2000
18,17,120,"North Melbourne",12,100,"2000-03-17 19:40:00",7,23,145,Melbourne,11,10720,0,0,"2000-03-17 19:40:00",2,"Round 2","Full Time",+11:00,953282400,"2022-01-25 11:07:30",M.C.G.,Melbourne,11,2000
