abehinds,agoals,ascore,ateam,ateamid,complete,date,hbehinds,hgoals,hscore,hteam,hteamid,id,is_final,is_grand_final,localtime,round,roundname,timestr,tz,unixtime,updated,venue,winner,winnerteamid,year
13,14,97,Richmond,14,100,"2019-03-21 19:20:00",10,9,64,Carlton,3,3049,0,0,"2019-03-21 19:20:00",1,"Round 1","Full Time",+11:00,1553156400,"2019-03-21 22:06:02",M.C.G.,Richmond,14,2019
12,10,72,Geelong,7,100,"2019-03-22 19:50:00",11,9,65,Collingwood,4,3050,0,0,"2019-03-22 19:50:00",1,"Round 1","Full Time",+11:00,1553244600,"2019-03-22 22:28:03",M.C.G.,Geelong,7,2019
15,12,87,"Port Adelaide",13,100,"2019-03-23 13:45:00",7,9,61,Melbourne,11,3055,0,0,"2019-03-23 13:45:00",1,"Round 1","Full Time",+11:00,1553309100,"2019-03-23 16:20:02",M.C.G.,"Port Adelaide",13,2019
15,12,87,Hawthorn,10,100,"2019-03-23 16:35:00",13,7,55,Adelaide,1,3056,0,0,"2019-03-23 16:05:00",1,"Round 1","Full Time",+11:00,1553319300,"2019-03-23 19:10:02","Adelaide Oval",Hawthorn,10,2019
11,9,65,Sydney,16,100,"2019-03-23 19:25:00",16,11,82,"Western Bulldogs",18,3057,0,0,"2019-03-23 19:25:00",1,"Round 1","Full Time",+11:00,1553329500,"2019-03-23 21:56:02","Marvel Stadium","Western Bulldogs",18,2019
10,8,58,"West Coast",17,100,"2019-03-23 20:20:00",12,15,102,"Brisbane Lions",2,3058,0,0,"2019-03-23 19:20:00",1,"Round 1","Full Time",+11:00,1553332800,"2019-03-23 23:04:02",Gabba,"Brisbane Lions",2,2019
6,13,84,"Gold Coast",8,100,"2019-03-24 13:10:00",7,13,85,"St Kilda",15,3059,0,0,"2019-03-24 13:10:00",1,"Round 1","Full Time",+11:00,1553393400,"2019-03-24 15:50:02","Marvel Stadium","St Kilda",15,2019
10,5,40,Essendon,5,100,"2019-03-24 15:20:00",16,16,112,"Greater Western Sydney",9,3060,0,0,"2019-03-24 15:20:00",1,"Round 1","Full Time",+11:00,1553401200,"2019-03-24 17:58:02","Sydney Showground","Greater Western Sydney",9,2019
5,9,59,"North Melbourne",12,100,"2019-03-24 18:20:00",15,21,141,Fremantle,6,3061,0,0,"2019-03-24 15:20:00",1,"Round 1","Full Time",+11:00,1553412000,"2019-03-24 20:56:02","Perth Stadium",Fremantle,6,2019
8,17,110,Collingwood,4,100,"2019-03-28 19:20:00",6,10,66,Richmond,14,3062,0,0,"2019-03-28 19:20:00",2,"Round 2","Full Time",+11:00,1553761200,"2019-03-28 21:50:02",M.C.G.,Collingwood,4,2019
16,12,88,Adelaide,1,100,"2019-03-29 19:50:00",14,8,62,Sydney,16,3063,0,0,"2019-03-29 19:50:00",2,"Round 2","Full Time",+11:00,1553849400,"2019-03-29 22:24:03",S.C.G.,Adelaide,1,2019
16,10,76,"St Kilda",15,100,"2019-03-30 16:35:00",11,9,65,Essendon,5,3064,0,0,"2019-03-30 16:35:00",2,"Round 2","Full Time",+11:00,1553924100,"2019-03-30 19:08:02","Marvel Stadium","St Kilda",15,2019
