abehinds,agoals,ascore,ateam,ateamid,complete,date,hbehinds,hgoals,hscore,hteam,hteamid,id,is_final,is_grand_final,localtime,round,roundname,timestr,tz,unixtime,updated,venue,winner,winnerteamid,year
10,15,100,Hawthorn,10,100,"1985-03-23 14:10:00",12,17,114,Essendon,5,23968,0,0,"1985-03-23 13:10:00",3,"Round 3",,+11:00,480395400,"2022-11-17 09:53:57","Waverley Park",Essendon,5,1985
15,21,141,Collingwood,4,100,"1985-03-29 19:40:00",13,15,103,"North Melbourne",12,23956,0,0,"1985-03-29 18:40:00",1,"Round 1",,+11:00,480933600,"2022-11-17 09:53:57",M.C.G.,Collingwood,4,1985
10,22,142,"Western Bulldogs",18,100,"1985-03-30 14:10:00",10,17,112,Carlton,3,23957,0,0,"1985-03-30 13:10:00",1,"Round 1",,+11:00,481000200,"2022-11-17 09:53:57","Princes Park","Western Bulldogs",18,1985
12,18,120,Richmond,14,100,"1985-03-30 14:10:00",11,21,137,Essendon,5,23958,0,0,"1985-03-30 13:10:00",1,"Round 1",,+11:00,481000200,"2022-11-17 09:53:57","Windy Hill",Essendon,5,1985
16,14,100,Hawthorn,10,100,"1985-03-30 14:10:00",8,20,128,Geelong,7,23960,0,0,"1985-03-30 13:10:00",1,"Round 1",,+11:00,481000200,"2022-11-17 09:53:57","Waverley Park",Geelong,7,1985
18,14,102,Fitzroy,19,100,"1985-03-30 14:10:00",8,20,128,Melbourne,11,23959,0,0,"1985-03-30 13:10:00",1,"Round 1",,+11:00,481000200,"2022-11-17 09:53:57",M.C.G.,Melbourne,11,1985
20,26,176,Sydney,16,100,"1985-03-30 14:10:00",18,8,66,"St Kilda",15,23961,0,0,"1985-03-30 13:10:00",1,"Round 1",,+11:00,481000200,"2022-11-17 09:53:57","Moorabbin Oval",Sydney,16,1985
11,18,119,Collingwood,4,100,"1985-04-06 14:10:00",12,14,96,Geelong,7,24035,0,0,"1985-04-06 13:10:00",2,"Round 2",,+11:00,481605000,"2022-11-17 09:53:57","Kardinia Park",Collingwood,4,1985
14,13,92,Sydney,16,100,"1985-04-06 14:10:00",16,12,88,Richmond,14,24036,0,0,"1985-04-06 13:10:00",2,"Round 2",,+11:00,481605000,"2022-11-17 09:53:57",M.C.G.,Sydney,16,1985
19,25,169,Carlton,3,100,"1985-04-06 14:10:00",17,2,29,"St Kilda",15,24034,0,0,"1985-04-06 13:10:00",2,"Round 2",,+11:00,481605000,"2022-11-17 09:53:57","Moorabbin Oval",Carlton,3,1985
18,14,102,Melbourne,11,100,"1985-04-08 14:10:00",20,25,170,Hawthorn,10,24039,0,0,"1985-04-08 13:10:00",2,"Round 2",,+11:00,481777800,"2022-11-17 09:53:57","Princes Park",Hawthorn,10,1985
12,16,108,"North Melbourne",12,100,"1985-04-08 14:10:00",14,20,134,"Western Bulldogs",18,24038,0,0,"1985-04-08 13:10:00",2,"Round 2",,+11:00,481777800,"2022-11-17 09:53:57","Waverley Park","Western Bulldogs",18,1985
22,24,166,Essendon,5,100,"1985-04-08 14:10:00",15,8,63,Fitzroy,19,24037,0,0,"1985-04-08 13:10:00",2,"Round 2",,+11:00,481777800,"2022-11-17 09:53:57","Victoria Park",Essendon,5,1985
15,22,147,"North Melbourne",12,100,"1985-04-13 14:10:00",13,22,145,Carlton,3,23969,0,0,"1985-04-13 13:10:00",3,"Round 3",,+11:00,482209800,"2022-11-17 09:53:57","Princes Park","North Melbourne",12,1985
17,16,113,Melbourne,11,100,"1985-04-13 14:10:00",9,19,123,Collingwood,4,23970,0,0,"1985-04-13 13:10:00",3,"Round 3",,+11:00,482209800,"2022-11-17 09:53:57","Victoria Park",Collingwood,4,1985
14,14,98,"St Kilda",15,100,"1985-04-13 14:10:00",25,31,211,Richmond,14,23972,0,0,"1985-04-13 13:10:00",3,"Round 3",,+11:00,482209800,"2022-11-17 09:53:57",M.C.G.,Richmond,14,1985
9,16,105,Geelong,7,100,"1985-04-13 14:10:00",14,26,170,"Western Bulldogs",18,23971,0,0,"1985-04-13 13:10:00",3,"Round 3",,+11:00,482209800,"2022-11-17 09:53:57","Western Oval","Western Bulldogs",18,1985
15,26,171,Fitzroy,19,100,"1985-04-14 14:10:00",12,18,120,Sydney,16,23973,0,0,"1985-04-14 13:10:00",3,"Round 3",,+11:00,482296200,"2022-11-17 09:53:57",S.C.G.,Fitzroy,19,1985
11,13,89,Geelong,7,100,"1985-04-20 14:10:00",17,24,161,Carlton,3,24052,0,0,"1985-04-20 13:10:00",4,"Round 4",,+11:00,482814600,"2022-11-17 09:53:57","Princes Park",Carlton,3,1985
10,12,82,Collingwood,4,100,"1985-04-20 14:10:00",8,13,86,Essendon,5,24053,0,0,"1985-04-20 13:10:00",4,"Round 4",,+11:00,482814600,"2022-11-17 09:53:57","Windy Hill",Essendon,5,1985
