abehinds,agoals,ascore,ateam,ateamid,complete,date,hbehinds,hgoals,hscore,hteam,hteamid,id,is_final,is_grand_final,localtime,round,roundname,timestr,tz,unixtime,updated,venue,winner,winnerteamid,year
12,7,54,Geelong,7,100,"2023-04-02 14:10:00",13,10,73,"Gold Coast",8,34284,0,0,"2023-04-02 14:10:00",3,"Round 3","Full Time",+10:00,1680408600,"2023-04-02 16:39:55",Carrara,"Gold Coast",8,2023
12,12,84,Sydney,16,100,"2023-04-02 15:20:00",8,21,134,Melbourne,11,34285,0,0,"2023-04-02 15:20:00",3,"Round 3","Full Time",+10:00,1680412800,"2023-04-02 17:57:56",M.C.G.,Melbourne,11,2023
13,9,67,"West Coast",17,100,"2023-04-02 17:20:00",12,16,108,Fremantle,6,34286,0,0,"2023-04-02 15:20:00",3,"Round 3","Full Time",+10:00,1680420000,"2023-04-02 20:04:15","Perth Stadium",Fremantle,6,2023
17,11,83,Collingwood,4,100,"2023-04-06 19:35:00",8,18,116,"Brisbane Lions",2,34287,0,0,"2023-04-06 19:35:00",4,"Round 4","Full Time",+10:00,1680773700,"2023-04-06 22:18:31",Gabba,"Brisbane Lions",2,2023
11,16,107,Carlton,3,100,"2023-04-07 16:20:00",18,11,84,"North Melbourne",12,34288,0,0,"2023-04-07 16:20:00",4,"Round 4","Full Time",+10:00,1680848400,"2023-04-07 19:00:15",Docklands,Carlton,3,2023
12,10,72,Fremantle,6,100,"2023-04-08 13:45:00",9,17,111,Adelaide,1,34289,0,0,"2023-04-08 13:15:00",4,"Round 4","Full Time",+10:00,1680925500,"2023-04-08 16:23:39","Adelaide Oval",Adelaide,1,2023
17,12,89,"Western Bulldogs",18,100,"2023-04-08 16:35:00",12,12,84,Richmond,14,34290,0,0,"2023-04-08 16:35:00",4,"Round 4","Full Time",+10:00,1680935700,"2023-04-08 19:08:41",M.C.G.,"Western Bulldogs",18,2023
12,8,60,"Gold Coast",8,100,"2023-04-08 19:30:00",11,17,113,"St Kilda",15,34291,0,0,"2023-04-08 19:30:00",4,"Round 4","Full Time",+10:00,1680946200,"2023-04-08 22:11:50",Docklands,"St Kilda",15,2023
12,9,66,"Port Adelaide",13,100,"2023-04-08 19:30:00",10,9,64,Sydney,16,34292,0,0,"2023-04-08 19:30:00",4,"Round 4","Full Time",+10:00,1680946200,"2023-04-08 22:12:57",S.C.G.,"Port Adelaide",13,2023
9,11,75,"Greater Western Sydney",9,100,"2023-04-09 14:10:00",22,11,88,Essendon,5,34293,0,0,"2023-04-09 14:10:00",4,"Round 4","Full Time",+10:00,1681013400,"2023-04-09 16:44:03",Docklands,Essendon,5,2023
12,19,126,Melbourne,11,100,"2023-04-09 17:20:00",9,9,63,"West Coast",17,34294,0,0,"2023-04-09 15:20:00",4,"Round 4","Full Time",+10:00,1681024800,"2023-04-09 20:03:14","Perth Stadium",Melbourne,11,2023
9,6,45,Hawthorn,10,100,"2023-04-10 15:20:00",13,19,127,Geelong,7,34295,0,0,"2023-04-10 15:20:00",4,"Round 4","Full Time",+10:00,1681104000,"2023-04-10 17:56:54",M.C.G.,Geelong,7,2023
8,9,62,Carlton,3,100,"2023-04-13 19:40:00",10,18,118,Adelaide,1,34296,0,0,"2023-04-13 19:10:00",5,"Round 5","Full Time",+10:00,1681378800,"2023-04-13 22:25:11","Adelaide Oval",Adelaide,1,2023
12,13,90,"Gold Coast",8,100,"2023-04-14 17:10:00",10,15,100,Fremantle,6,34297,0,0,"2023-04-14 16:40:00",5,"Round 5","Full Time",+10:00,1681456200,"2023-04-14 19:49:15","Norwood Oval",Fremantle,6,2023
14,18,122,Sydney,16,100,"2023-04-14 20:10:00",12,11,78,Richmond,14,34505,0,0,"2023-04-14 19:40:00",5,"Round 5","Full Time",+10:00,1681467000,"2023-04-14 22:54:41","Adelaide Oval",Sydney,16,2023
5,12,77,"North Melbourne",12,100,"2023-04-15 13:10:00",20,22,152,"Brisbane Lions",2,34506,0,0,"2023-04-15 12:40:00",5,"Round 5","Full Time",+10:00,1681528200,"2023-04-15 15:48:46","Adelaide Hills","Brisbane Lions",2,2023
11,11,77,Melbourne,11,100,"2023-04-15 16:10:00",14,15,104,Essendon,5,34300,0,0,"2023-04-15 15:40:00",5,"Round 5","Full Time",+10:00,1681539000,"2023-04-15 18:45:47","Adelaide Oval",Essendon,5,2023
8,8,56,"Western Bulldogs",18,100,"2023-04-15 19:50:00",10,10,70,"Port Adelaide",13,34301,0,0,"2023-04-15 19:20:00",5,"Round 5","Full Time",+10:00,1681552200,"2023-04-15 22:23:11","Adelaide Oval","Port Adelaide",13,2023
11,13,89,"West Coast",17,100,"2023-04-16 13:10:00",10,21,136,Geelong,7,34302,0,0,"2023-04-16 12:40:00",5,"Round 5","Full Time",+10:00,1681614600,"2023-04-16 15:56:21","Adelaide Oval",Geelong,7,2023
9,11,75,Hawthorn,10,100,"2023-04-16 15:20:00",17,10,77,"Greater Western Sydney",9,34510,0,0,"2023-04-16 14:50:00",5,"Round 5","Full Time",+10:00,1681622400,"2023-04-16 17:54:34","Norwood Oval","Greater Western Sydney",9,2023
10,9,64,"St Kilda",15,100,"2023-04-16 16:50:00",10,10,70,Collingwood,4,34511,0,0,"2023-04-16 16:20:00",5,"Round 5","Full Time",+10:00,1681627800,"2023-04-16 19:21:18","Adelaide Oval",Collingwood,4,2023
16,17,118,"Western Bulldogs",18,100,"2023-04-21 20:10:00",9,10,69,Fremantle,6,34305,0,0,"2023-04-21 18:10:00",6,"Round 6","Full Time",+10:00,1682071800,"2023-04-21 22:52:15","Perth Stadium","Western Bulldogs",18,2023
9,10,69,"West Coast",17,100,"2023-04-22 13:45:00",13,16,109,"Port Adelaide",13,34306,0,0,"2023-04-22 13:15:00",6,"Round 6","Full Time",+10:00,1682135100,"2023-04-22 16:31:24","Adelaide Oval","Port Adelaide",13,2023
12,16,108,"Brisbane Lions",2,100,"2023-04-22 16:35:00",9,13,87,"Greater Western Sydney",9,34307,0,0,"2023-04-22 16:35:00",6,"Round 6","Full Time",+10:00,1682145300,"2023-04-22 19:18:18","Manuka Oval","Brisbane Lions",2,2023
7,5,37,Sydney,16,100,"2023-04-22 19:25:00",10,20,130,Geelong,7,34308,0,0,"2023-04-22 19:25:00",6,"Round 6","Full Time",+10:00,1682155500,"2023-04-22 21:58:55","Kardinia Park",Geelong,7,2023
13,11,79,Adelaide,1,100,"2023-04-23 13:10:00",10,11,76,Hawthorn,10,34309,0,0,"2023-04-23 13:10:00",6,"Round 6","Full Time",+10:00,1682219400,"2023-04-23 15:47:17","York Park",Adelaide,1,2023
10,12,82,"St Kilda",15,100,"2023-04-23 15:20:00",12,8,60,Carlton,3,34310,0,0,"2023-04-23 15:20:00",6,"Round 6","Full Time",+10:00,1682227200,"2023-04-23 17:54:55",Docklands,"St Kilda",15,2023
12,7,54,"North Melbourne",12,100,"2023-04-23 16:40:00",13,14,97,"Gold Coast",8,34311,0,0,"2023-04-23 16:40:00",6,"Round 6","Full Time",+10:00,1682232000,"2023-04-23 19:17:20",Carrara,"Gold Coast",8,2023
12,11,78,Richmond,14,100,"2023-04-24 19:25:00",6,15,96,Melbourne,11,34312,0,0,"2023-04-24 19:25:00",6,"Round 6","Full Time",+10:00,1682328300,"2023-04-24 22:00:12",M.C.G.,Melbourne,11,2023
11,11,77,Essendon,5,100,"2023-04-25 15:20:00",12,13,90,Collingwood,4,34313,0,0,"2023-04-25 15:20:00",6,"Round 6","Full Time",+10:00,1682400000,"2023-04-25 17:59:39",M.C.G.,Collingwood,4,2023
11,12,83,"Port Adelaide",13,100,"2023-04-28 19:50:00",10,11,76,"St Kilda",15,34314,0,0,"2023-04-28 19:50:00",7,"Round 7","Full Time",+10:00,1682675400,"2023-04-28 22:23:21",Docklands,"Port Adelaide",13,2023
7,10,67,Fremantle,6,100,"2023-04-29 13:45:00",13,17,115,"Brisbane Lions",2,34315,0,0,"2023-04-29 13:45:00",7,"Round 7","Full Time",+10:00,1682739900,"2023-04-29 16:23:34",Gabba,"Brisbane Lions",2,2023
5,17,107,"Greater Western Sydney",9,100,"2023-04-29 14:10:00",10,16,106,Sydney,16,34316,0,0,"2023-04-29 14:10:00",7,"Round 7","Full Time",+10:00,1682741400,"2023-04-29 16:52:52",S.C.G.,"Greater Western Sydney",9,2023
11,9,65,Hawthorn,10,100,"2023-04-29 16:35:00",10,14,94,"Western Bulldogs",18,34317,0,0,"2023-04-29 16:35:00",7,"Round 7","Full Time",+10:00,1682750100,"2023-04-29 19:08:58",Docklands,"Western Bulldogs",18,2023
7,7,49,"North Melbourne",12,100,"2023-04-29 19:25:00",7,22,139,Melbourne,11,34318,0,0,"2023-04-29 19:25:00",7,"Round 7","Full Time",+10:00,1682760300,"2023-04-29 22:10:10",M.C.G.,Melbourne,11,2023
14,23,152,Carlton,3,100,"2023-04-29 19:30:00",8,6,44,"West Coast",17,34319,0,0,"2023-04-29 17:30:00",7,"Round 7","Full Time",+10:00,1682760600,"2023-04-29 22:14:45","Perth Stadium",Carlton,3,2023
12,20,132,Geelong,7,100,"2023-04-30 13:10:00",8,16,104,Essendon,5,34320,0,0,"2023-04-30 13:10:00",7,"Round 7","Full Time",+10:00,1682824200,"2023-04-30 15:57:02",M.C.G.,Geelong,7,2023
6,11,72,"Gold Coast",8,100,"2023-04-30 15:20:00",12,6,48,Richmond,14,34321,0,0,"2023-04-30 15:20:00",7,"Round 7","Full Time",+10:00,1682832000,"2023-04-30 17:51:31",Docklands,"Gold Coast",8,2023
11,8,59,Collingwood,4,100,"2023-04-30 16:40:00",16,7,58,Adelaide,1,34322,0,0,"2023-04-30 16:10:00",7,"Round 7","Full Time",+10:00,1682836800,"2023-04-30 19:16:55","Adelaide Oval",Collingwood,4,2023
10,15,100,"Brisbane Lions",2,100,"2023-05-05 19:50:00",8,11,74,Carlton,3,34323,0,0,"2023-05-05 19:50:00",8,"Round 8","Full Time",+10:00,1683280200,"2023-05-05 22:30:11",Docklands,"Brisbane Lions",2,2023
10,8,58,"West Coast",17,100,"2023-05-06 13:45:00",14,15,104,Richmond,14,34324,0,0,"2023-05-06 13:45:00",8,"Round 8","Full Time",+10:00,1683344700,"2023-05-06 16:28:23",M.C.G.,Richmond,14,2023
6,11,72,Adelaide,1,100,"2023-05-06 14:10:00",14,14,98,Geelong,7,34325,0,0,"2023-05-06 14:10:00",8,"Round 8","Full Time",+10:00,1683346200,"2023-05-06 16:50:50","Kardinia Park",Geelong,7,2023
12,13,90,Melbourne,11,100,"2023-05-06 16:35:00",7,13,85,"Gold Coast",8,34326,0,0,"2023-05-06 16:35:00",8,"Round 8","Full Time",+10:00,1683354900,"2023-05-06 19:22:20",Carrara,Melbourne,11,2023
6,7,48,Hawthorn,10,100,"2023-05-06 19:30:00",9,18,117,Fremantle,6,34328,0,0,"2023-05-06 17:30:00",8,"Round 8","Full Time",+10:00,1683365400,"2023-05-06 22:07:41","Perth Stadium",Fremantle,6,2023
8,13,86,"Western Bulldogs",18,100,"2023-05-06 19:30:00",11,10,71,"Greater Western Sydney",9,34327,0,0,"2023-05-06 19:30:00",8,"Round 8","Full Time",+10:00,1683365400,"2023-05-06 22:06:29","Manuka Oval","Western Bulldogs",18,2023
9,13,87,Essendon,5,100,"2023-05-07 13:10:00",20,12,92,"Port Adelaide",13,34329,0,0,"2023-05-07 12:40:00",8,"Round 8","Full Time",+10:00,1683429000,"2023-05-07 15:46:22","Adelaide Oval","Port Adelaide",13,2023
12,6,48,Sydney,16,100,"2023-05-07 15:20:00",11,11,77,Collingwood,4,34330,0,0,"2023-05-07 15:20:00",8,"Round 8","Full Time",+10:00,1683436800,"2023-05-07 17:56:55",M.C.G.,Collingwood,4,2023
16,8,64,"St Kilda",15,100,"2023-05-07 16:40:00",10,4,34,"North Melbourne",12,34331,0,0,"2023-05-07 16:40:00",8,"Round 8","Full Time",+10:00,1683441600,"2023-05-07 19:02:42",Docklands,"St Kilda",15,2023
12,11,78,Geelong,7,100,"2023-05-12 19:20:00",6,16,102,Richmond,14,34332,0,0,"2023-05-12 19:20:00",9,"Round 9","Full Time",+10:00,1683883200,"2023-05-12 23:23:13",M.C.G.,Richmond,14,2023
17,16,113,"Gold Coast",8,100,"2023-05-12 20:40:00",7,6,43,"West Coast",17,34333,0,0,"2023-05-12 18:40:00",9,"Round 9","Full Time",+10:00,1683888000,"2023-05-12 23:23:13","Perth Stadium","Gold Coast",8,2023
7,16,103,Fremantle,6,100,"2023-05-13 13:45:00",8,13,86,Sydney,16,34334,0,0,"2023-05-13 13:45:00",9,"Round 9","Full Time",+10:00,1683949500,"2023-05-13 16:28:27",S.C.G.,Fremantle,6,2023
15,20,135,"Port Adelaide",13,100,"2023-05-13 14:10:00",5,10,65,"North Melbourne",12,34335,0,0,"2023-05-13 14:10:00",9,"Round 9","Full Time",+10:00,1683951000,"2023-05-13 16:52:00","Bellerive Oval","Port Adelaide",13,2023
13,15,103,Melbourne,11,100,"2023-05-13 16:35:00",7,7,49,Hawthorn,10,34336,0,0,"2023-05-13 16:35:00",9,"Round 9","Full Time",+10:00,1683959700,"2023-05-13 19:08:58",M.C.G.,Melbourne,11,2023
9,6,45,Essendon,5,100,"2023-05-13 19:25:00",15,12,87,"Brisbane Lions",2,34337,0,0,"2023-05-13 19:25:00",9,"Round 9","Full Time",+10:00,1683969900,"2023-05-13 22:00:08",Gabba,"Brisbane Lions",2,2023
13,11,79,"Western Bulldogs",18,100,"2023-05-13 19:30:00",11,8,59,Carlton,3,34338,0,0,"2023-05-13 19:30:00",9,"Round 9","Full Time",+10:00,1683970200,"2023-05-13 22:10:39",Docklands,"Western Bulldogs",18,2023
9,10,69,"St Kilda",15,100,"2023-05-14 13:10:00",7,19,121,Adelaide,1,34339,0,0,"2023-05-14 12:40:00",9,"Round 9","Full Time",+10:00,1684033800,"2023-05-14 15:51:43","Adelaide Oval",Adelaide,1,2023
13,7,55,"Greater Western Sydney",9,100,"2023-05-14 16:40:00",12,18,120,Collingwood,4,34340,0,0,"2023-05-14 16:40:00",9,"Round 9","Full Time",+10:00,1684046400,"2023-05-14 19:15:24",M.C.G.,Collingwood,4,2023
10,11,76,Melbourne,11,100,"2023-05-19 19:50:00",14,11,80,"Port Adelaide",13,34341,0,0,"2023-05-19 19:20:00",10,"Round 10","Full Time",+10:00,1684489800,"2023-05-19 22:32:13","Adelaide Oval","Port Adelaide",13,2023
9,14,93,Sydney,16,100,"2023-05-20 13:45:00",6,14,90,"North Melbourne",12,34342,0,0,"2023-05-20 13:45:00",10,"Round 10","Full Time",+10:00,1684554300,"2023-05-20 16:28:27",Docklands,Sydney,16,2023
10,5,40,Adelaide,1,100,"2023-05-20 14:10:00",19,11,85,"Western Bulldogs",18,34343,0,0,"2023-05-20 14:10:00",10,"Round 10","Full Time",+10:00,1684555800,"2023-05-20 16:49:29","Eureka Stadium","Western Bulldogs",18,2023
11,11,77,Geelong,7,100,"2023-05-20 16:35:00",10,16,106,Fremantle,6,34344,0,0,"2023-05-20 14:35:00",10,"Round 10","Full Time",+10:00,1684564500,"2023-05-20 19:17:38","Perth Stadium",Fremantle,6,2023
10,9,64,"Gold Coast",8,100,"2023-05-20 19:30:00",11,16,107,"Brisbane Lions",2,34345,0,0,"2023-05-20 19:30:00",10,"Round 10","Full Time",+10:00,1684575000,"2023-05-20 22:12:50",Gabba,"Brisbane Lions",2,2023
10,10,70,Richmond,14,100,"2023-05-20 19:40:00",11,10,71,Essendon,5,34346,0,0,"2023-05-20 19:40:00",10,"Round 10","Full Time",+10:00,1684575600,"2023-05-20 22:13:49",M.C.G.,Essendon,5,2023
2,4,26,"West Coast",17,100,"2023-05-21 13:10:00",10,22,142,Hawthorn,10,34347,0,0,"2023-05-21 13:10:00",10,"Round 10","Full Time",+10:00,1684638600,"2023-05-21 15:52:56","York Park",Hawthorn,10,2023
7,13,85,Collingwood,4,100,"2023-05-21 15:20:00",15,7,57,Carlton,3,34348,0,0,"2023-05-21 15:20:00",10,"Round 10","Full Time",+10:00,1684646400,"2023-05-21 17:53:39",M.C.G.,Collingwood,4,2023
14,13,92,"St Kilda",15,100,"2023-05-21 16:40:00",8,12,80,"Greater Western Sydney",9,34349,0,0,"2023-05-21 16:40:00",10,"Round 10","Full Time",+10:00,1684651200,"2023-05-21 19:21:53","Sydney Showground","St Kilda",15,2023
15,6,51,Carlton,3,100,"2023-05-26 19:50:00",11,11,77,Sydney,16,34350,0,0,"2023-05-26 19:50:00",11,"Round 11","Full Time",+10:00,1685094600,"2023-05-26 22:23:38",S.C.G.,Sydney,16,2023
16,12,88,Hawthorn,10,100,"2023-05-27 13:45:00",6,12,78,"St Kilda",15,34351,0,0,"2023-05-27 13:45:00",11,"Round 11","Full Time",+10:00,1685159100,"2023-05-27 16:18:28",Docklands,Hawthorn,10,2023
7,12,79,Fremantle,6,100,"2023-05-27 14:10:00",12,10,72,Melbourne,11,34352,0,0,"2023-05-27 14:10:00",11,"Round 11","Full Time",+10:00,1685160600,"2023-05-27 16:47:09",M.C.G.,Fremantle,6,2023
9,12,81,"Greater Western Sydney",9,100,"2023-05-27 16:35:00",14,10,74,Geelong,7,34353,0,0,"2023-05-27 16:35:00",11,"Round 11","Full Time",+10:00,1685169300,"2023-05-27 19:10:29","Kardinia Park","Greater Western Sydney",9,2023
11,11,77,"Western Bulldogs",18,100,"2023-05-27 19:25:00",6,13,84,"Gold Coast",8,34354,0,0,"2023-05-27 18:55:00",11,"Round 11","Full Time",+10:00,1685179500,"2023-05-27 22:05:51","Marrara Oval","Gold Coast",8,2023
12,14,96,Essendon,5,100,"2023-05-27 19:40:00",10,6,46,"West Coast",17,34355,0,0,"2023-05-27 17:40:00",11,"Round 11","Full Time",+10:00,1685180400,"2023-05-27 22:07:16","Perth Stadium",Essendon,5,2023
17,10,77,"Port Adelaide",13,100,"2023-05-28 13:10:00",13,9,67,Richmond,14,34356,0,0,"2023-05-28 13:10:00",11,"Round 11","Full Time",+10:00,1685243400,"2023-05-28 15:47:48",M.C.G.,"Port Adelaide",13,2023
10,10,70,"North Melbourne",12,100,"2023-05-28 15:20:00",9,16,105,Collingwood,4,34357,0,0,"2023-05-28 15:20:00",11,"Round 11","Full Time",+10:00,1685251200,"2023-05-28 17:54:23",Docklands,Collingwood,4,2023
18,10,78,"Brisbane Lions",2,100,"2023-05-28 16:40:00",11,14,95,Adelaide,1,34358,0,0,"2023-05-28 16:10:00",11,"Round 11","Full Time",+10:00,1685256000,"2023-05-28 19:30:18","Adelaide Oval",Adelaide,1,2023
8,6,44,Carlton,3,100,"2023-06-02 19:50:00",13,8,61,Melbourne,11,34359,0,0,"2023-06-02 19:50:00",12,"Round 12","Full Time",+10:00,1685699400,"2023-06-02 22:19:18",M.C.G.,Melbourne,11,2023
12,14,96,Hawthorn,10,100,"2023-06-03 13:45:00",13,23,151,"Port Adelaide",13,34360,0,0,"2023-06-03 13:15:00",12,"Round 12","Full Time",+10:00,1685763900,"2023-06-03 16:31:07","Adelaide Oval","Port Adelaide",13,2023
12,18,120,Collingwood,4,100,"2023-06-03 16:35:00",9,8,57,"West Coast",17,34361,0,0,"2023-06-03 14:35:00",12,"Round 12","Full Time",+10:00,1685774100,"2023-06-03 19:15:17","Perth Stadium",Collingwood,4,2023
7,15,97,Geelong,7,100,"2023-06-03 19:25:00",15,10,75,"Western Bulldogs",18,34362,0,0,"2023-06-03 19:25:00",12,"Round 12","Full Time",+10:00,1685784300,"2023-06-03 22:01:23",Docklands,Geelong,7,2023
9,13,87,Adelaide,1,100,"2023-06-03 19:30:00",16,16,112,"Gold Coast",8,34363,0,0,"2023-06-03 19:00:00",12,"Round 12","Full Time",+10:00,1685784600,"2023-06-03 22:21:38","Marrara Oval","Gold Coast",8,2023
14,16,110,Richmond,14,100,"2023-06-04 13:10:00",14,15,104,"Greater Western Sydney",9,34364,0,0,"2023-06-04 13:10:00",12,"Round 12","Full Time",+10:00,1685848200,"2023-06-04 15:54:23","Sydney Showground",Richmond,14,2023
9,15,99,"North Melbourne",12,100,"2023-06-04 16:40:00",9,16,105,Essendon,5,34365,0,0,"2023-06-04 16:40:00",12,"Round 12","Full Time",+10:00,1685860800,"2023-06-04 19:20:19",Docklands,Essendon,5,2023
8,12,80,"St Kilda",15,100,"2023-06-08 19:10:00",12,9,66,Sydney,16,34366,0,0,"2023-06-08 19:10:00",13,"Round 13","Full Time",+10:00,1686215400,"2023-06-08 21:47:54",S.C.G.,"St Kilda",15,2023
11,16,107,"Port Adelaide",13,100,"2023-06-09 19:50:00",7,13,85,"Western Bulldogs",18,34367,0,0,"2023-06-09 19:50:00",13,"Round 13","Full Time",+10:00,1686304200,"2023-06-09 22:26:58",Docklands,"Port Adelaide",13,2023
7,11,73,"Brisbane Lions",2,100,"2023-06-10 13:45:00",8,15,98,Hawthorn,10,34368,0,0,"2023-06-10 13:45:00",13,"Round 13","Full Time",+10:00,1686368700,"2023-06-10 16:22:13",M.C.G.,Hawthorn,10,2023
4,8,52,"West Coast",17,100,"2023-06-10 16:35:00",12,27,174,Adelaide,1,34369,0,0,"2023-06-10 16:05:00",13,"Round 13","Full Time",+10:00,1686378900,"2023-06-10 19:21:17","Adelaide Oval",Adelaide,1,2023
13,12,85,Richmond,14,100,"2023-06-10 19:25:00",10,10,70,Fremantle,6,34370,0,0,"2023-06-10 17:25:00",13,"Round 13","Full Time",+10:00,1686389100,"2023-06-10 22:08:49","Perth Stadium",Richmond,14,2023
13,15,103,"Greater Western Sydney",9,100,"2023-06-11 15:20:00",9,11,75,"North Melbourne",12,34371,0,0,"2023-06-11 15:20:00",13,"Round 13","Full Time",+10:00,1686460800,"2023-06-11 17:54:00","Bellerive Oval","Greater Western Sydney",9,2023
