abehinds,agoals,ascore,ateam,ateamid,complete,date,hbehinds,hgoals,hscore,hteam,hteamid,id,is_final,is_grand_final,localtime,round,roundname,timestr,tz,unixtime,updated,venue,winner,winnerteamid,year
18,14,102,Sydney,16,100,"1978-04-01 14:10:00",9,19,123,Essendon,5,34036,0,0,"1978-04-01 13:10:00",1,"Round 1",,+11:00,260248200,"2022-11-21 16:28:34","Windy Hill",Essendon,5,1978
16,17,118,Collingwood,4,100,"1978-04-01 14:10:00",10,11,76,Geelong,7,34035,0,0,"1978-04-01 13:10:00",1,"Round 1",,+11:00,260248200,"2022-11-21 16:28:34","Kardinia Park",Collingwood,4,1978
14,9,68,Melbourne,11,100,"1978-04-01 14:10:00",15,22,147,Hawthorn,10,34039,0,0,"1978-04-01 13:10:00",1,"Round 1",,+11:00,260248200,"2022-11-21 16:28:34","Princes Park",Hawthorn,10,1978
13,14,97,Carlton,3,100,"1978-04-01 14:10:00",24,25,174,Richmond,14,34034,0,0,"1978-04-01 13:10:00",1,"Round 1",,+11:00,260248200,"2022-11-21 16:28:34",M.C.G.,Richmond,14,1978
11,23,149,"North Melbourne",12,100,"1978-04-01 14:10:00",14,11,80,"Western Bulldogs",18,34038,0,0,"1978-04-01 13:10:00",1,"Round 1",,+11:00,260248200,"2022-11-21 16:28:34","Western Oval","North Melbourne",12,1978
13,16,109,"St Kilda",15,100,"1978-04-01 14:10:00",11,15,101,Fitzroy,19,34037,0,0,"1978-04-01 13:10:00",1,"Round 1",,+11:00,260248200,"2022-11-21 16:28:34","Junction Oval","St Kilda",15,1978
19,15,109,Geelong,7,100,"1978-04-08 14:10:00",17,13,95,Carlton,3,34116,0,0,"1978-04-08 13:10:00",2,"Round 2",,+11:00,260853000,"2022-11-21 16:28:34","Princes Park",Geelong,7,1978
16,12,88,Essendon,5,100,"1978-04-08 14:10:00",23,22,155,Collingwood,4,34117,0,0,"1978-04-08 13:10:00",2,"Round 2",,+11:00,260853000,"2022-11-21 16:28:34","Victoria Park",Collingwood,4,1978
19,23,157,Fitzroy,19,100,"1978-04-08 14:10:00",23,24,167,Melbourne,11,34118,0,0,"1978-04-08 13:10:00",2,"Round 2",,+11:00,260853000,"2022-11-21 16:28:34",M.C.G.,Melbourne,11,1978
9,14,93,Richmond,14,100,"1978-04-08 14:10:00",16,25,166,"North Melbourne",12,34121,0,0,"1978-04-08 13:10:00",2,"Round 2",,+11:00,260853000,"2022-11-21 16:28:34","Arden St","North Melbourne",12,1978
16,19,130,"Western Bulldogs",18,100,"1978-04-08 14:10:00",17,20,137,"St Kilda",15,34119,0,0,"1978-04-08 13:10:00",2,"Round 2",,+11:00,260853000,"2022-11-21 16:28:34","Moorabbin Oval","St Kilda",15,1978
24,18,132,Hawthorn,10,100,"1978-04-08 14:10:00",8,16,104,Sydney,16,34120,0,0,"1978-04-08 13:10:00",2,"Round 2",,+11:00,260853000,"2022-11-21 16:28:34","Lake Oval",Hawthorn,10,1978
19,11,85,Melbourne,11,100,"1978-04-15 14:10:00",20,13,98,Carlton,3,34027,0,0,"1978-04-15 13:10:00",3,"Round 3",,+11:00,261457800,"2022-11-21 16:28:34","Princes Park",Carlton,3,1978
17,14,101,Fitzroy,19,100,"1978-04-15 14:10:00",15,15,105,Essendon,5,34029,0,0,"1978-04-15 13:10:00",3,"Round 3",,+11:00,261457800,"2022-11-21 16:28:34","Windy Hill",Essendon,5,1978
14,12,86,Hawthorn,10,100,"1978-04-15 14:10:00",15,16,111,"North Melbourne",12,34031,0,0,"1978-04-15 13:10:00",3,"Round 3",,+11:00,261457800,"2022-11-21 16:28:34","Waverley Park","North Melbourne",12,1978
20,15,110,"St Kilda",15,100,"1978-04-15 14:10:00",14,16,110,Richmond,14,34032,0,0,"1978-04-15 13:10:00",3,"Round 3",,+11:00,261457800,"2022-11-21 16:28:34",M.C.G.,,,1978
18,14,102,Collingwood,4,100,"1978-04-15 14:10:00",11,18,119,Sydney,16,34028,0,0,"1978-04-15 13:10:00",3,"Round 3",,+11:00,261457800,"2022-11-21 16:28:34","Lake Oval",Sydney,16,1978
14,21,140,Geelong,7,100,"1978-04-15 14:10:00",16,10,76,"Western Bulldogs",18,34030,0,0,"1978-04-15 13:10:00",3,"Round 3",,+11:00,261457800,"2022-11-21 16:28:34","Western Oval",Geelong,7,1978
17,19,131,Essendon,5,100,"1978-04-22 14:10:00",8,16,104,Carlton,3,34002,0,0,"1978-04-22 13:10:00",4,"Round 4",,+11:00,262062600,"2022-11-21 16:28:34","Waverley Park",Essendon,5,1978
15,15,105,Hawthorn,10,100,"1978-04-22 14:10:00",19,14,103,Collingwood,4,34003,0,0,"1978-04-22 13:10:00",4,"Round 4",,+11:00,262062600,"2022-11-21 16:28:34","Victoria Park",Hawthorn,10,1978
8,15,98,Richmond,14,100,"1978-04-22 14:10:00",17,18,125,Geelong,7,34006,0,0,"1978-04-22 13:10:00",4,"Round 4",,+11:00,262062600,"2022-11-21 16:28:34","Kardinia Park",Geelong,7,1978
12,18,120,"Western Bulldogs",18,100,"1978-04-22 14:10:00",19,18,127,Melbourne,11,34005,0,0,"1978-04-22 13:10:00",4,"Round 4",,+11:00,262062600,"2022-11-21 16:28:34",M.C.G.,Melbourne,11,1978
17,17,119,"North Melbourne",12,100,"1978-04-22 14:10:00",16,14,100,"St Kilda",15,34007,0,0,"1978-04-22 13:10:00",4,"Round 4",,+11:00,262062600,"2022-11-21 16:28:34","Moorabbin Oval","North Melbourne",12,1978
16,18,124,Sydney,16,100,"1978-04-22 14:10:00",17,21,143,Fitzroy,19,34004,0,0,"1978-04-22 13:10:00",4,"Round 4",,+11:00,262062600,"2022-11-21 16:28:34","Junction Oval",Fitzroy,19,1978
11,8,59,Melbourne,11,100,"1978-04-25 14:10:00",16,19,130,Richmond,14,34021,0,0,"1978-04-25 13:10:00",5,"Round 5",,+11:00,262321800,"2022-11-21 16:28:34",M.C.G.,Richmond,14,1978
11,9,65,Geelong,7,100,"1978-04-25 14:10:00",14,14,98,"St Kilda",15,34020,0,0,"1978-04-25 13:10:00",5,"Round 5",,+11:00,262321800,"2022-11-21 16:28:34","Waverley Park","St Kilda",15,1978
12,15,102,Fitzroy,19,100,"1978-04-29 14:10:00",17,14,101,Hawthorn,10,34025,0,0,"1978-04-29 13:10:00",5,"Round 5",,+11:00,262667400,"2022-11-21 16:28:34","Princes Park",Fitzroy,19,1978
13,17,115,Collingwood,4,100,"1978-04-29 14:10:00",10,19,124,"North Melbourne",12,34023,0,0,"1978-04-29 13:10:00",5,"Round 5",,+11:00,262667400,"2022-11-21 16:28:34","Arden St","North Melbourne",12,1978
14,17,116,Carlton,3,100,"1978-04-29 14:10:00",9,18,117,Sydney,16,34022,0,0,"1978-04-29 13:10:00",5,"Round 5",,+11:00,262667400,"2022-11-21 16:28:34","Lake Oval",Sydney,16,1978
15,13,93,Essendon,5,100,"1978-04-29 14:10:00",20,15,110,"Western Bulldogs",18,34024,0,0,"1978-04-29 13:10:00",5,"Round 5",,+11:00,262667400,"2022-11-21 16:28:34","Western Oval","Western Bulldogs",18,1978
13,24,157,Hawthorn,10,100,"1978-05-06 14:10:00",12,19,126,Carlton,3,34058,0,0,"1978-05-06 13:10:00",6,"Round 6",,+11:00,263272200,"2022-11-21 16:28:34","Princes Park",Hawthorn,10,1978
15,19,129,Richmond,14,100,"1978-05-06 14:10:00",18,22,150,Essendon,5,34060,0,0,"1978-05-06 13:10:00",6,"Round 6",,+11:00,263272200,"2022-11-21 16:28:34","Windy Hill",Essendon,5,1978
14,16,110,"North Melbourne",12,100,"1978-05-06 14:10:00",16,12,88,Geelong,7,34062,0,0,"1978-05-06 13:10:00",6,"Round 6",,+11:00,263272200,"2022-11-21 16:28:34","Kardinia Park","North Melbourne",12,1978
18,31,204,"St Kilda",15,100,"1978-05-06 14:10:00",15,21,141,Melbourne,11,34063,0,0,"1978-05-06 13:10:00",6,"Round 6",,+11:00,263272200,"2022-11-21 16:28:34",M.C.G.,"St Kilda",15,1978
15,18,123,Sydney,16,100,"1978-05-06 14:10:00",9,16,105,"Western Bulldogs",18,34061,0,0,"1978-05-06 13:10:00",6,"Round 6",,+11:00,263272200,"2022-11-21 16:28:34","Waverley Park",Sydney,16,1978
16,22,148,Collingwood,4,100,"1978-05-06 14:10:00",12,14,96,Fitzroy,19,34059,0,0,"1978-05-06 13:10:00",6,"Round 6",,+11:00,263272200,"2022-11-21 16:28:34","Junction Oval",Collingwood,4,1978
13,12,85,Carlton,3,100,"1978-05-13 14:10:00",14,9,68,Collingwood,4,34046,0,0,"1978-05-13 13:10:00",7,"Round 7",,+11:00,263877000,"2022-11-21 16:28:34","Victoria Park",Carlton,3,1978
