abehinds,agoals,ascore,ateam,ateamid,complete,date,hbehinds,hgoals,hscore,hteam,hteamid,id,is_final,is_grand_final,localtime,round,roundname,timestr,tz,unixtime,updated,venue,winner,winnerteamid,year
7,8,55,Sydney,16,100,"1975-04-05 14:10:00",19,12,91,Collingwood,4,33658,0,0,"1975-04-05 13:10:00",1,"Round 1",,+11:00,165899400,"2022-11-21 16:28:29","Victoria Park",Collingwood,4,1975
13,9,67,"St Kilda",15,100,"1975-04-05 14:10:00",10,21,136,Essendon,5,33659,0,0,"1975-04-05 13:10:00",1,"Round 1",,+11:00,165899400,"2022-11-21 16:28:29","Windy Hill",Essendon,5,1975
16,13,94,Carlton,3,100,"1975-04-05 14:10:00",14,8,62,Geelong,7,33657,0,0,"1975-04-05 13:10:00",1,"Round 1",,+11:00,165899400,"2022-11-21 16:28:29","Kardinia Park",Carlton,3,1975
10,11,76,"North Melbourne",12,100,"1975-04-05 14:10:00",15,15,105,Hawthorn,10,33662,0,0,"1975-04-05 13:10:00",1,"Round 1",,+11:00,165899400,"2022-11-21 16:28:29","Princes Park",Hawthorn,10,1975
10,15,100,"Western Bulldogs",18,100,"1975-04-05 14:10:00",9,17,111,Melbourne,11,33661,0,0,"1975-04-05 13:10:00",1,"Round 1",,+11:00,165899400,"2022-11-21 16:28:29",M.C.G.,Melbourne,11,1975
13,15,103,Richmond,14,100,"1975-04-05 14:10:00",14,14,98,Fitzroy,19,33660,0,0,"1975-04-05 13:10:00",1,"Round 1",,+11:00,165899400,"2022-11-21 16:28:29","Junction Oval",Richmond,14,1975
19,10,79,Collingwood,4,100,"1975-04-12 14:10:00",10,27,172,Carlton,3,33569,0,0,"1975-04-12 13:10:00",2,"Round 2",,+11:00,166504200,"2022-11-21 16:28:29","Princes Park",Carlton,3,1975
9,16,105,Melbourne,11,100,"1975-04-12 14:10:00",13,15,103,"North Melbourne",12,33574,0,0,"1975-04-12 13:10:00",2,"Round 2",,+11:00,166504200,"2022-11-21 16:28:29","Arden St",Melbourne,11,1975
12,10,72,Geelong,7,100,"1975-04-12 14:10:00",22,15,112,Richmond,14,33572,0,0,"1975-04-12 13:10:00",2,"Round 2",,+11:00,166504200,"2022-11-21 16:28:29",M.C.G.,Richmond,14,1975
19,17,121,Hawthorn,10,100,"1975-04-12 14:10:00",15,11,81,"St Kilda",15,33573,0,0,"1975-04-12 13:10:00",2,"Round 2",,+11:00,166504200,"2022-11-21 16:28:29","Moorabbin Oval",Hawthorn,10,1975
17,19,131,Essendon,5,100,"1975-04-12 14:10:00",12,15,102,Sydney,16,33570,0,0,"1975-04-12 13:10:00",2,"Round 2",,+11:00,166504200,"2022-11-21 16:28:29","Lake Oval",Essendon,5,1975
17,11,83,Fitzroy,19,100,"1975-04-12 14:10:00",14,17,116,"Western Bulldogs",18,33571,0,0,"1975-04-12 13:10:00",2,"Round 2",,+11:00,166504200,"2022-11-21 16:28:29","Western Oval","Western Bulldogs",18,1975
12,9,66,"North Melbourne",12,100,"1975-04-19 14:10:00",18,14,102,Carlton,3,33651,0,0,"1975-04-19 13:10:00",3,"Round 3",,+11:00,167109000,"2022-11-21 16:28:29","Princes Park",Carlton,3,1975
10,15,100,Melbourne,11,100,"1975-04-19 14:10:00",21,16,117,Essendon,5,33653,0,0,"1975-04-19 13:10:00",3,"Round 3",,+11:00,167109000,"2022-11-21 16:28:29","Windy Hill",Essendon,5,1975
14,14,98,"Western Bulldogs",18,100,"1975-04-19 14:10:00",12,13,90,Geelong,7,33654,0,0,"1975-04-19 13:10:00",3,"Round 3",,+11:00,167109000,"2022-11-21 16:28:29","Kardinia Park","Western Bulldogs",18,1975
14,17,116,Hawthorn,10,100,"1975-04-19 14:10:00",15,12,87,Richmond,14,33655,0,0,"1975-04-19 13:10:00",3,"Round 3",,+11:00,167109000,"2022-11-21 16:28:29","Waverley Park",Hawthorn,10,1975
17,9,71,Sydney,16,100,"1975-04-19 14:10:00",21,11,87,"St Kilda",15,33656,0,0,"1975-04-19 13:10:00",3,"Round 3",,+11:00,167109000,"2022-11-21 16:28:29","Moorabbin Oval","St Kilda",15,1975
15,12,87,Collingwood,4,100,"1975-04-19 14:10:00",13,12,85,Fitzroy,19,33652,0,0,"1975-04-19 13:10:00",3,"Round 3",,+11:00,167109000,"2022-11-21 16:28:29","Junction Oval",Collingwood,4,1975
8,16,104,Essendon,5,100,"1975-04-25 14:10:00",15,12,87,Carlton,3,33669,0,0,"1975-04-25 13:10:00",4,"Round 4",,+11:00,167627400,"2022-11-21 16:28:29","Waverley Park",Essendon,5,1975
25,18,133,"St Kilda",15,100,"1975-04-25 14:10:00",8,12,80,Melbourne,11,33670,0,0,"1975-04-25 13:10:00",4,"Round 4",,+11:00,167627400,"2022-11-21 16:28:29",M.C.G.,"St Kilda",15,1975
15,14,99,Geelong,7,100,"1975-04-26 14:10:00",10,17,112,Collingwood,4,33671,0,0,"1975-04-26 13:10:00",4,"Round 4",,+11:00,167713800,"2022-11-21 16:28:29","Victoria Park",Collingwood,4,1975
13,17,115,Fitzroy,19,100,"1975-04-26 14:10:00",19,11,85,"North Melbourne",12,33672,0,0,"1975-04-26 13:10:00",4,"Round 4",,+11:00,167713800,"2022-11-21 16:28:29","Arden St",Fitzroy,19,1975
21,13,99,Hawthorn,10,100,"1975-04-26 14:10:00",15,9,69,Sydney,16,33674,0,0,"1975-04-26 13:10:00",4,"Round 4",,+11:00,167713800,"2022-11-21 16:28:29","Lake Oval",Hawthorn,10,1975
19,4,43,Richmond,14,100,"1975-04-26 14:10:00",13,16,109,"Western Bulldogs",18,33673,0,0,"1975-04-26 13:10:00",4,"Round 4",,+11:00,167713800,"2022-11-21 16:28:29","Western Oval","Western Bulldogs",18,1975
15,12,87,"North Melbourne",12,100,"1975-05-03 14:10:00",5,11,71,Geelong,7,33620,0,0,"1975-05-03 13:10:00",5,"Round 5",,+11:00,168318600,"2022-11-21 16:28:29","Kardinia Park","North Melbourne",12,1975
15,11,81,Melbourne,11,100,"1975-05-03 14:10:00",22,19,136,Hawthorn,10,33621,0,0,"1975-05-03 13:10:00",5,"Round 5",,+11:00,168318600,"2022-11-21 16:28:29","Princes Park",Hawthorn,10,1975
14,12,86,Sydney,16,100,"1975-05-03 14:10:00",23,19,137,Richmond,14,33622,0,0,"1975-05-03 13:10:00",5,"Round 5",,+11:00,168318600,"2022-11-21 16:28:29",M.C.G.,Richmond,14,1975
19,12,91,Carlton,3,100,"1975-05-03 14:10:00",16,7,58,"St Kilda",15,33617,0,0,"1975-05-03 13:10:00",5,"Round 5",,+11:00,168318600,"2022-11-21 16:28:29","Moorabbin Oval",Carlton,3,1975
16,9,70,Collingwood,4,100,"1975-05-03 14:10:00",9,12,81,"Western Bulldogs",18,33618,0,0,"1975-05-03 13:10:00",5,"Round 5",,+11:00,168318600,"2022-11-21 16:28:29","Waverley Park","Western Bulldogs",18,1975
17,15,107,Essendon,5,100,"1975-05-03 14:10:00",11,19,125,Fitzroy,19,33619,0,0,"1975-05-03 13:10:00",5,"Round 5",,+11:00,168318600,"2022-11-21 16:28:29","Junction Oval",Fitzroy,19,1975
13,12,85,Hawthorn,10,100,"1975-05-10 14:10:00",15,16,111,Carlton,3,33639,0,0,"1975-05-10 13:10:00",6,"Round 6",,+11:00,168923400,"2022-11-21 16:28:29","Princes Park",Carlton,3,1975
