abehinds,agoals,ascore,ateam,ateamid,complete,date,hbehinds,hgoals,hscore,hteam,hteamid,id,is_final,is_grand_final,localtime,round,roundname,timestr,tz,unixtime,updated,venue,winner,winnerteamid,year
15,9,69,Hawthorn,10,100,"1991-03-22 19:40:00",11,24,155,Adelaide,1,23078,0,0,"1991-03-22 18:10:00",1,"Round 1",,+11:00,669631200,"2022-11-10 21:19:28","Football Park",Adelaide,1,1991
10,12,82,Richmond,14,100,"1991-03-23 14:10:00",11,16,107,"St Kilda",15,23079,0,0,"1991-03-23 13:10:00",1,"Round 1",,+11:00,669697800,"2022-11-10 21:19:28","Waverley Park","St Kilda",15,1991
8,2,20,Melbourne,11,100,"1991-03-24 14:10:00",15,14,99,"West Coast",17,23081,0,0,"1991-03-24 11:10:00",1,"Round 1",,+11:00,669784200,"2022-11-10 21:19:28",Subiaco,"West Coast",17,1991
20,21,146,Collingwood,4,100,"1991-03-24 14:10:00",10,11,76,"Western Bulldogs",18,23080,0,0,"1991-03-24 13:10:00",1,"Round 1",,+11:00,669784200,"2022-11-10 21:19:28","Waverley Park",Collingwood,4,1991
7,13,85,"West Coast",17,100,"1991-03-30 14:10:00",10,8,58,Collingwood,4,23096,0,0,"1991-03-30 13:10:00",2,"Round 2",,+11:00,670302600,"2022-11-10 21:19:28","Waverley Park","West Coast",17,1991
18,27,180,Melbourne,11,100,"1991-03-30 14:10:00",13,6,49,Fitzroy,19,23097,0,0,"1991-03-30 13:10:00",2,"Round 2",,+11:00,670302600,"2022-11-10 21:19:28","Princes Park",Melbourne,11,1991
14,15,104,"North Melbourne",12,100,"1991-03-30 19:40:00",10,8,58,"Brisbane Lions",2,23098,0,0,"1991-03-30 18:40:00",2,"Round 2",,+11:00,670322400,"2022-11-10 21:19:28",Carrara,"North Melbourne",12,1991
14,15,104,Carlton,3,100,"1991-03-31 14:10:00",9,12,81,Adelaide,1,23099,0,0,"1991-03-31 12:40:00",2,"Round 2",,+11:00,670389000,"2022-11-10 21:19:28","Football Park",Carlton,3,1991
8,16,104,"St Kilda",15,100,"1991-04-01 14:10:00",22,18,130,Geelong,7,23101,0,0,"1991-04-01 13:10:00",2,"Round 2",,+11:00,670475400,"2022-11-10 21:19:28","Kardinia Park",Geelong,7,1991
15,10,75,Sydney,16,100,"1991-04-01 14:10:00",16,25,166,Hawthorn,10,23102,0,0,"1991-04-01 13:10:00",2,"Round 2",,+11:00,670475400,"2022-11-10 21:19:28","Princes Park",Hawthorn,10,1991
17,16,113,Essendon,5,100,"1991-04-01 14:10:00",7,17,109,Richmond,14,23100,0,0,"1991-04-01 13:10:00",2,"Round 2",,+11:00,670475400,"2022-11-10 21:19:28",M.C.G.,Essendon,5,1991
16,9,70,"Brisbane Lions",2,100,"1991-04-06 14:10:00",19,18,127,Carlton,3,23127,0,0,"1991-04-06 13:10:00",3,"Round 3",,+11:00,670907400,"2022-11-10 21:19:28","Princes Park",Carlton,3,1991
10,8,58,Fitzroy,19,100,"1991-04-06 14:10:00",21,16,117,Collingwood,4,23128,0,0,"1991-04-06 13:10:00",3,"Round 3",,+11:00,670907400,"2022-11-10 21:19:28","Victoria Park",Collingwood,4,1991
13,11,79,Richmond,14,100,"1991-04-06 14:10:00",16,20,136,Hawthorn,10,23130,0,0,"1991-04-06 13:10:00",3,"Round 3",,+11:00,670907400,"2022-11-10 21:19:28","Waverley Park",Hawthorn,10,1991
17,25,167,Essendon,5,100,"1991-04-06 14:10:00",16,13,94,"North Melbourne",12,23129,0,0,"1991-04-06 13:10:00",3,"Round 3",,+11:00,670907400,"2022-11-10 21:19:28",M.C.G.,Essendon,5,1991
10,24,154,"St Kilda",15,100,"1991-04-07 14:10:00",19,21,145,Melbourne,11,23133,0,0,"1991-04-07 13:10:00",3,"Round 3",,+11:00,670993800,"2022-11-10 21:19:28",M.C.G.,"St Kilda",15,1991
18,19,132,Adelaide,1,100,"1991-04-07 14:10:00",18,15,108,Sydney,16,23131,0,0,"1991-04-07 13:10:00",3,"Round 3",,+11:00,670993800,"2022-11-10 21:19:28",S.C.G.,Adelaide,1,1991
27,15,117,Geelong,7,100,"1991-04-07 14:10:00",8,10,68,"Western Bulldogs",18,23132,0,0,"1991-04-07 13:10:00",3,"Round 3",,+11:00,670993800,"2022-11-10 21:19:28","Western Oval",Geelong,7,1991
7,8,55,"North Melbourne",12,100,"1991-04-12 19:40:00",19,18,127,"West Coast",17,23064,0,0,"1991-04-12 16:40:00",4,"Round 4",,+11:00,671445600,"2022-11-10 21:19:28",W.A.C.A.,"West Coast",17,1991
11,6,47,Adelaide,1,100,"1991-04-13 14:10:00",20,12,92,Essendon,5,23065,0,0,"1991-04-13 13:10:00",4,"Round 4",,+11:00,671512200,"2022-11-10 21:19:28","Windy Hill",Essendon,5,1991
8,17,110,Carlton,3,100,"1991-04-13 14:10:00",17,23,155,Melbourne,11,23066,0,0,"1991-04-13 13:10:00",4,"Round 4",,+11:00,671512200,"2022-11-10 21:19:28","Waverley Park",Melbourne,11,1991
20,24,164,Sydney,16,100,"1991-04-13 14:10:00",13,19,127,Richmond,14,23069,0,0,"1991-04-13 13:10:00",4,"Round 4",,+11:00,671512200,"2022-11-10 21:19:28",M.C.G.,Sydney,16,1991
16,13,94,Collingwood,4,100,"1991-04-13 14:10:00",16,13,94,"St Kilda",15,23067,0,0,"1991-04-13 13:10:00",4,"Round 4",,+11:00,671512200,"2022-11-10 21:19:28","Moorabbin Oval",,,1991
16,15,106,"Western Bulldogs",18,100,"1991-04-13 14:10:00",18,12,90,Fitzroy,19,23068,0,0,"1991-04-13 13:10:00",4,"Round 4",,+11:00,671512200,"2022-11-10 21:19:28","Princes Park","Western Bulldogs",18,1991
28,27,190,Geelong,7,100,"1991-04-14 14:10:00",16,12,88,"Brisbane Lions",2,23070,0,0,"1991-04-14 13:10:00",4,"Round 4",,+11:00,671598600,"2022-11-10 21:19:28",Gabba,Geelong,7,1991
17,24,161,Essendon,5,100,"1991-04-19 19:40:00",16,19,130,Sydney,16,23057,0,0,"1991-04-19 18:40:00",5,"Round 5",,+11:00,672050400,"2022-11-10 21:19:28",S.C.G.,Essendon,5,1991
9,14,93,"Brisbane Lions",2,100,"1991-04-20 14:10:00",19,16,115,Collingwood,4,23058,0,0,"1991-04-20 13:10:00",5,"Round 5",,+11:00,672117000,"2022-11-10 21:19:28","Victoria Park",Collingwood,4,1991
10,17,112,"North Melbourne",12,100,"1991-04-20 14:10:00",14,28,182,Melbourne,11,23061,0,0,"1991-04-20 13:10:00",5,"Round 5",,+11:00,672117000,"2022-11-10 21:19:28",M.C.G.,Melbourne,11,1991
11,16,107,Hawthorn,10,100,"1991-04-20 14:10:00",16,17,118,"Western Bulldogs",18,23060,0,0,"1991-04-20 13:10:00",5,"Round 5",,+11:00,672117000,"2022-11-10 21:19:28","Waverley Park","Western Bulldogs",18,1991
