abehinds,agoals,ascore,ateam,ateamid,complete,date,hbehinds,hgoals,hscore,hteam,hteamid,id,is_final,is_grand_final,localtime,round,roundname,timestr,tz,unixtime,updated,venue,winner,winnerteamid,year
10,10,70,Melbourne,11,100,"1997-03-27 19:40:00",13,7,55,"North Melbourne",12,22057,0,0,"1997-03-27 19:40:00",1,"Round 1",,+11:00,859452000,"2022-11-10 21:19:14",M.C.G.,Melbourne,11,1997
9,13,87,"Port Adelaide",13,100,"1997-03-29 14:10:00",10,26,166,Collingwood,4,22058,0,0,"1997-03-29 14:10:00",1,"Round 1",,+11:00,859605000,"2022-11-10 21:19:14",M.C.G.,Collingwood,4,1997
20,10,80,Fremantle,6,100,"1997-03-29 14:10:00",10,11,76,"Western Bulldogs",18,22059,0,0,"1997-03-29 14:10:00",1,"Round 1",,+11:00,859605000,"2022-11-10 21:19:14","Princes Park",Fremantle,6,1997
11,11,77,Hawthorn,10,100,"1997-03-29 19:40:00",11,10,71,"St Kilda",15,22060,0,0,"1997-03-29 19:40:00",1,"Round 1",,+11:00,859624800,"2022-11-10 21:19:14","Waverley Park",Hawthorn,10,1997
7,5,37,Sydney,16,100,"1997-03-29 20:40:00",6,12,78,"West Coast",17,22061,0,0,"1997-03-29 17:40:00",1,"Round 1",,+11:00,859628400,"2022-11-10 21:19:14",Subiaco,"West Coast",17,1997
12,14,96,"Brisbane Lions",2,100,"1997-03-30 14:10:00",12,20,132,Adelaide,1,22063,0,0,"1997-03-30 12:40:00",1,"Round 1",,+11:00,859691400,"2022-11-10 21:19:14","Football Park",Adelaide,1,1997
17,13,95,Geelong,7,100,"1997-03-30 14:10:00",14,15,104,Richmond,14,22062,0,0,"1997-03-30 13:10:00",1,"Round 1",,+11:00,859691400,"2022-11-10 21:19:14",M.C.G.,Richmond,14,1997
9,15,99,Carlton,3,100,"1997-03-31 14:10:00",10,16,106,Essendon,5,22064,0,0,"1997-03-31 13:10:00",1,"Round 1",,+11:00,859777800,"2022-11-10 21:19:14",M.C.G.,Essendon,5,1997
19,24,163,Collingwood,4,100,"1997-04-04 19:40:00",14,7,56,Melbourne,11,22086,0,0,"1997-04-04 18:40:00",2,"Round 2",,+11:00,860143200,"2022-11-10 21:19:14",M.C.G.,Collingwood,4,1997
6,11,72,"West Coast",17,100,"1997-04-05 14:10:00",12,11,78,Geelong,7,22089,0,0,"1997-04-05 13:10:00",2,"Round 2",,+11:00,860209800,"2022-11-10 21:19:14","Kardinia Park",Geelong,7,1997
10,15,100,Adelaide,1,100,"1997-04-05 14:10:00",14,19,128,Richmond,14,22087,0,0,"1997-04-05 13:10:00",2,"Round 2",,+11:00,860209800,"2022-11-10 21:19:14",M.C.G.,Richmond,14,1997
11,12,83,Sydney,16,100,"1997-04-05 14:10:00",12,13,90,"Western Bulldogs",18,22088,0,0,"1997-04-05 13:10:00",2,"Round 2",,+11:00,860209800,"2022-11-10 21:19:14","Princes Park","Western Bulldogs",18,1997
15,7,57,"St Kilda",15,100,"1997-04-06 14:45:00",16,23,154,"Brisbane Lions",2,22090,0,0,"1997-04-06 13:45:00",2,"Round 2",,+11:00,860298300,"2022-11-10 21:19:14",Gabba,"Brisbane Lions",2,1997
9,14,93,Essendon,5,100,"1997-04-06 15:10:00",12,8,60,"Port Adelaide",13,22091,0,0,"1997-04-06 13:40:00",2,"Round 2",,+11:00,860299800,"2022-11-10 21:19:14","Football Park",Essendon,5,1997
13,10,73,Hawthorn,10,100,"1997-04-06 16:10:00",9,13,87,Fremantle,6,22092,0,0,"1997-04-06 13:10:00",2,"Round 2",,+11:00,860303400,"2022-11-10 21:19:14",Subiaco,Fremantle,6,1997
12,8,60,Carlton,3,100,"1997-04-07 19:40:00",14,12,86,"North Melbourne",12,22093,0,0,"1997-04-07 18:40:00",2,"Round 2",,+11:00,860402400,"2022-11-10 21:19:14",M.C.G.,"North Melbourne",12,1997
7,14,91,Melbourne,11,100,"1997-04-11 19:40:00",9,15,99,Sydney,16,22118,0,0,"1997-04-11 18:40:00",3,"Round 3",,+11:00,860748000,"2022-11-10 21:19:14",S.C.G.,Sydney,16,1997
16,17,118,Collingwood,4,100,"1997-04-12 14:10:00",11,19,125,"St Kilda",15,22119,0,0,"1997-04-12 13:10:00",3,"Round 3",,+11:00,860814600,"2022-11-10 21:19:14","Waverley Park","St Kilda",15,1997
14,12,86,Richmond,14,100,"1997-04-12 14:10:00",9,16,105,"Western Bulldogs",18,22120,0,0,"1997-04-12 13:10:00",3,"Round 3",,+11:00,860814600,"2022-11-10 21:19:14",M.C.G.,"Western Bulldogs",18,1997
6,14,90,Geelong,7,100,"1997-04-12 20:40:00",21,18,129,"Port Adelaide",13,22121,0,0,"1997-04-12 19:10:00",3,"Round 3",,+11:00,860838000,"2022-11-10 21:19:14","Football Park","Port Adelaide",13,1997
8,12,80,Adelaide,1,100,"1997-04-13 14:10:00",18,15,108,Carlton,3,22122,0,0,"1997-04-13 13:10:00",3,"Round 3",,+11:00,860901000,"2022-11-10 21:19:14","Princes Park",Carlton,3,1997
8,12,80,"North Melbourne",12,100,"1997-04-13 14:10:00",14,18,122,Essendon,5,22123,0,0,"1997-04-13 13:10:00",3,"Round 3",,+11:00,860901000,"2022-11-10 21:19:14",M.C.G.,Essendon,5,1997
9,11,75,"Brisbane Lions",2,100,"1997-04-13 14:10:00",15,12,87,Hawthorn,10,22124,0,0,"1997-04-13 13:10:00",3,"Round 3",,+11:00,860901000,"2022-11-10 21:19:14","Waverley Park",Hawthorn,10,1997
17,9,71,Fremantle,6,100,"1997-04-13 14:10:00",15,16,111,"West Coast",17,22125,0,0,"1997-04-13 11:10:00",3,"Round 3",,+11:00,860901000,"2022-11-10 21:19:14",Subiaco,"West Coast",17,1997
11,13,89,"Western Bulldogs",18,100,"1997-04-18 19:40:00",9,13,87,Melbourne,11,22049,0,0,"1997-04-18 18:40:00",4,"Round 4",,+11:00,861352800,"2022-11-10 21:19:14",M.C.G.,"Western Bulldogs",18,1997
11,15,101,Carlton,3,100,"1997-04-19 14:10:00",12,12,84,Collingwood,4,22050,0,0,"1997-04-19 13:10:00",4,"Round 4",,+11:00,861419400,"2022-11-10 21:19:14",M.C.G.,Carlton,3,1997
7,10,67,Fremantle,6,100,"1997-04-19 14:10:00",12,10,72,Richmond,14,22051,0,0,"1997-04-19 13:10:00",4,"Round 4",,+11:00,861419400,"2022-11-10 21:19:14","Princes Park",Richmond,14,1997
