abehinds,agoals,ascore,ateam,ateamid,complete,date,hbehinds,hgoals,hscore,hteam,hteamid,id,is_final,is_grand_final,localtime,round,roundname,timestr,tz,unixtime,updated,venue,winner,winnerteamid,year
15,13,93,"St Kilda",15,100,"2007-03-30 19:40:00",8,9,62,Melbourne,11,9416,0,0,"2007-03-30 19:40:00",1,"Round 1","Full Time",+10:00,1175247600,"2022-01-25 11:07:11",M.C.G.,"St Kilda",15,2007
7,19,121,"Port Adelaide",13,100,"2007-03-31 14:10:00",9,16,105,Fremantle,6,9418,0,0,"2007-03-31 12:10:00",1,"Round 1","Full Time",+10:00,1175314200,"2022-01-25 11:07:11",Subiaco,"Port Adelaide",13,2007
10,12,82,Collingwood,4,100,"2007-03-31 14:10:00",19,10,79,"North Melbourne",12,9417,0,0,"2007-03-31 14:10:00",1,"Round 1","Full Time",+10:00,1175314200,"2022-01-25 11:07:11",M.C.G.,Collingwood,4,2007
8,6,44,Hawthorn,10,100,"2007-03-31 19:15:00",15,9,69,"Brisbane Lions",2,9419,0,0,"2007-03-31 19:15:00",1,"Round 1","Full Time",+10:00,1175332500,"2022-01-25 11:07:11",Gabba,"Brisbane Lions",2,2007
8,11,74,"West Coast",17,100,"2007-03-31 19:15:00",13,10,73,Sydney,16,9420,0,0,"2007-03-31 19:15:00",1,"Round 1","Full Time",+10:00,1175332500,"2022-01-25 11:07:11","Stadium Australia","West Coast",17,2007
9,16,105,Essendon,5,100,"2007-04-01 12:40:00",14,10,74,Adelaide,1,9421,0,0,"2007-04-01 12:10:00",1,"Round 1","Full Time",+10:00,1175395200,"2022-01-25 11:07:11","Football Park",Essendon,5,2007
15,13,93,Geelong,7,100,"2007-04-01 14:10:00",11,17,113,"Western Bulldogs",18,9422,0,0,"2007-04-01 14:10:00",1,"Round 1","Full Time",+10:00,1175400600,"2022-01-25 11:07:11",Docklands,"Western Bulldogs",18,2007
8,15,98,Richmond,14,100,"2007-04-01 17:10:00",25,15,115,Carlton,3,9423,0,0,"2007-04-01 17:10:00",1,"Round 1","Full Time",+10:00,1175411400,"2022-01-25 11:07:11",M.C.G.,Carlton,3,2007
8,7,50,"St Kilda",15,100,"2007-04-05 19:40:00",12,15,102,"Brisbane Lions",2,9424,0,0,"2007-04-05 19:40:00",2,"Round 2","Full Time",+10:00,1175766000,"2022-01-25 11:07:11",Gabba,"Brisbane Lions",2,2007
10,13,88,Sydney,16,100,"2007-04-07 14:10:00",6,11,72,Richmond,14,9425,0,0,"2007-04-07 14:10:00",2,"Round 2","Full Time",+10:00,1175919000,"2022-01-25 11:07:11",M.C.G.,Sydney,16,2007
9,11,75,Collingwood,4,100,"2007-04-07 17:40:00",15,12,87,"West Coast",17,9427,0,0,"2007-04-07 15:40:00",2,"Round 2","Full Time",+10:00,1175931600,"2022-01-25 11:07:11",Subiaco,"West Coast",17,2007
12,12,84,Carlton,3,100,"2007-04-07 19:10:00",18,24,162,Geelong,7,9426,0,0,"2007-04-07 19:10:00",2,"Round 2","Full Time",+10:00,1175937000,"2022-01-25 11:07:11",Docklands,Geelong,7,2007
14,15,104,"North Melbourne",12,100,"2007-04-08 12:40:00",20,17,122,"Port Adelaide",13,9428,0,0,"2007-04-08 12:10:00",2,"Round 2","Full Time",+10:00,1176000000,"2022-01-25 11:07:11","Football Park","Port Adelaide",13,2007
10,17,112,Fremantle,6,100,"2007-04-08 14:10:00",8,19,122,Essendon,5,9429,0,0,"2007-04-08 14:10:00",2,"Round 2","Full Time",+10:00,1176005400,"2022-01-25 11:07:11",Docklands,Essendon,5,2007
14,16,110,Adelaide,1,100,"2007-04-08 17:10:00",6,11,72,"Western Bulldogs",18,9430,0,0,"2007-04-08 17:10:00",2,"Round 2","Full Time",+10:00,1176016200,"2022-01-25 11:07:11",M.C.G.,Adelaide,1,2007
10,14,94,Melbourne,11,100,"2007-04-09 14:10:00",14,17,116,Hawthorn,10,9431,0,0,"2007-04-09 14:10:00",2,"Round 2","Full Time",+10:00,1176091800,"2022-01-25 11:07:11",M.C.G.,Hawthorn,10,2007
12,13,90,Richmond,14,100,"2007-04-13 19:40:00",13,17,115,Collingwood,4,9432,0,0,"2007-04-13 19:40:00",3,"Round 3","Full Time",+10:00,1176457200,"2022-01-25 11:07:11",M.C.G.,Collingwood,4,2007
