abehinds,agoals,ascore,ateam,ateamid,complete,date,hbehinds,hgoals,hscore,hteam,hteamid,id,is_final,is_grand_final,localtime,round,roundname,timestr,tz,unixtime,updated,venue,winner,winnerteamid,year
23,19,137,"Brisbane Lions",2,100,"1987-03-27 19:40:00",14,15,104,"North Melbourne",12,23733,0,0,"1987-03-27 18:40:00",1,"Round 1",,+11:00,543832800,"2022-11-17 09:53:51",M.C.G.,"Brisbane Lions",2,1987
17,22,149,Hawthorn,10,100,"1987-03-28 14:10:00",14,15,104,Carlton,3,23734,0,0,"1987-03-28 13:10:00",1,"Round 1",,+11:00,543899400,"2022-11-17 09:53:51","Princes Park",Hawthorn,10,1987
15,25,165,Sydney,16,100,"1987-03-28 14:10:00",8,11,74,Collingwood,4,23735,0,0,"1987-03-28 13:10:00",1,"Round 1",,+11:00,543899400,"2022-11-17 09:53:51","Victoria Park",Sydney,16,1987
17,12,89,Fitzroy,19,100,"1987-03-28 14:10:00",14,19,128,Melbourne,11,23737,0,0,"1987-03-28 13:10:00",1,"Round 1",,+11:00,543899400,"2022-11-17 09:53:51",M.C.G.,Melbourne,11,1987
18,14,102,Geelong,7,100,"1987-03-28 14:10:00",11,15,101,"St Kilda",15,23738,0,0,"1987-03-28 13:10:00",1,"Round 1",,+11:00,543899400,"2022-11-17 09:53:51","Moorabbin Oval",Geelong,7,1987
7,19,121,Essendon,5,100,"1987-03-28 14:10:00",8,9,62,"Western Bulldogs",18,23736,0,0,"1987-03-28 13:10:00",1,"Round 1",,+11:00,543899400,"2022-11-17 09:53:51","Waverley Park",Essendon,5,1987
23,16,119,Richmond,14,100,"1987-03-29 14:10:00",13,20,133,"West Coast",17,23739,0,0,"1987-03-29 11:10:00",1,"Round 1",,+11:00,543985800,"2022-11-17 09:53:51",Subiaco,"West Coast",17,1987
17,7,59,Melbourne,11,100,"1987-04-03 19:40:00",14,13,92,"North Melbourne",12,23763,0,0,"1987-04-03 18:40:00",2,"Round 2",,+11:00,544437600,"2022-11-17 09:53:51",M.C.G.,"North Melbourne",12,1987
18,16,114,Carlton,3,100,"1987-04-04 14:10:00",5,17,107,Collingwood,4,23765,0,0,"1987-04-04 13:10:00",2,"Round 2",,+11:00,544504200,"2022-11-17 09:53:51","Waverley Park",Carlton,3,1987
12,17,114,"West Coast",17,100,"1987-04-04 14:10:00",17,17,119,Essendon,5,23766,0,0,"1987-04-04 13:10:00",2,"Round 2",,+11:00,544504200,"2022-11-17 09:53:51","Windy Hill",Essendon,5,1987
12,23,150,"Brisbane Lions",2,100,"1987-04-04 14:10:00",17,19,131,Geelong,7,23764,0,0,"1987-04-04 13:10:00",2,"Round 2",,+11:00,544504200,"2022-11-17 09:53:51","Kardinia Park","Brisbane Lions",2,1987
17,23,155,Hawthorn,10,100,"1987-04-04 14:10:00",15,13,93,Richmond,14,23768,0,0,"1987-04-04 13:10:00",2,"Round 2",,+11:00,544504200,"2022-11-17 09:53:51",M.C.G.,Hawthorn,10,1987
13,17,115,"St Kilda",15,100,"1987-04-04 14:10:00",21,23,159,Fitzroy,19,23767,0,0,"1987-04-04 13:10:00",2,"Round 2",,+11:00,544504200,"2022-11-17 09:53:51","Princes Park",Fitzroy,19,1987
13,11,79,"Western Bulldogs",18,100,"1987-04-05 14:10:00",25,27,187,Sydney,16,23769,0,0,"1987-04-05 13:10:00",2,"Round 2",,+11:00,544590600,"2022-11-17 09:53:51",S.C.G.,Sydney,16,1987
13,7,55,"North Melbourne",12,100,"1987-04-10 19:40:00",9,20,129,Fitzroy,19,23754,0,0,"1987-04-10 18:40:00",3,"Round 3",,+11:00,545042400,"2022-11-17 09:53:51","Waverley Park",Fitzroy,19,1987
16,13,94,Melbourne,11,100,"1987-04-11 14:10:00",20,18,128,Geelong,7,23759,0,0,"1987-04-11 13:10:00",3,"Round 3",,+11:00,545109000,"2022-11-17 09:53:51","Kardinia Park",Geelong,7,1987
8,10,68,Collingwood,4,100,"1987-04-11 14:10:00",25,20,145,Hawthorn,10,23757,0,0,"1987-04-11 13:10:00",3,"Round 3",,+11:00,545109000,"2022-11-17 09:53:51","Princes Park",Hawthorn,10,1987
12,12,84,Essendon,5,100,"1987-04-11 14:10:00",16,19,130,Richmond,14,23758,0,0,"1987-04-11 13:10:00",3,"Round 3",,+11:00,545109000,"2022-11-17 09:53:51",M.C.G.,Richmond,14,1987
17,11,83,"Brisbane Lions",2,100,"1987-04-11 14:10:00",7,21,133,"St Kilda",15,23755,0,0,"1987-04-11 13:10:00",3,"Round 3",,+11:00,545109000,"2022-11-17 09:53:51","Moorabbin Oval","St Kilda",15,1987
19,18,127,Carlton,3,100,"1987-04-11 14:10:00",10,5,40,"Western Bulldogs",18,23756,0,0,"1987-04-11 13:10:00",3,"Round 3",,+11:00,545109000,"2022-11-17 09:53:51","Western Oval",Carlton,3,1987
16,18,124,Sydney,16,100,"1987-04-12 14:10:00",13,14,97,"West Coast",17,23760,0,0,"1987-04-12 11:10:00",3,"Round 3",,+11:00,545195400,"2022-11-17 09:53:51",Subiaco,Sydney,16,1987
14,15,104,"West Coast",17,100,"1987-04-18 14:10:00",17,29,191,Carlton,3,23711,0,0,"1987-04-18 13:10:00",4,"Round 4",,+11:00,545713800,"2022-11-17 09:53:51","Princes Park",Carlton,3,1987
22,19,136,"North Melbourne",12,100,"1987-04-18 14:10:00",19,18,127,Geelong,7,23712,0,0,"1987-04-18 13:10:00",4,"Round 4",,+11:00,545713800,"2022-11-17 09:53:51","Kardinia Park","North Melbourne",12,1987
8,14,92,"St Kilda",15,100,"1987-04-18 14:10:00",13,21,139,Melbourne,11,23713,0,0,"1987-04-18 13:10:00",4,"Round 4",,+11:00,545713800,"2022-11-17 09:53:51",M.C.G.,Melbourne,11,1987
9,20,129,Fitzroy,19,100,"1987-04-19 14:10:00",18,16,114,"Brisbane Lions",2,23714,0,0,"1987-04-19 13:10:00",4,"Round 4",,+11:00,545800200,"2022-11-17 09:53:51",Carrara,Fitzroy,19,1987
10,15,100,Richmond,14,100,"1987-04-20 14:10:00",14,16,110,Collingwood,4,23715,0,0,"1987-04-20 13:10:00",4,"Round 4",,+11:00,545886600,"2022-11-17 09:53:51","Waverley Park",Collingwood,4,1987
12,9,66,Sydney,16,100,"1987-04-20 14:10:00",11,17,113,Essendon,5,23716,0,0,"1987-04-20 13:10:00",4,"Round 4",,+11:00,545886600,"2022-11-17 09:53:51","Windy Hill",Essendon,5,1987
13,7,55,Hawthorn,10,100,"1987-04-20 14:10:00",12,14,96,"Western Bulldogs",18,23717,0,0,"1987-04-20 13:10:00",4,"Round 4",,+11:00,545886600,"2022-11-17 09:53:51","Western Oval","Western Bulldogs",18,1987
14,16,110,"St Kilda",15,100,"1987-04-24 19:40:00",19,18,127,"North Melbourne",12,23661,0,0,"1987-04-24 18:40:00",5,"Round 5",,+11:00,546252000,"2022-11-17 09:53:51",M.C.G.,"North Melbourne",12,1987
8,9,62,Essendon,5,100,"1987-04-25 14:10:00",14,17,116,Carlton,3,23662,0,0,"1987-04-25 13:10:00",5,"Round 5",,+11:00,546318600,"2022-11-17 09:53:51","Waverley Park",Carlton,3,1987
13,12,85,"Western Bulldogs",18,100,"1987-04-25 14:10:00",5,14,89,Collingwood,4,23663,0,0,"1987-04-25 13:10:00",5,"Round 5",,+11:00,546318600,"2022-11-17 09:53:51","Victoria Park",Collingwood,4,1987
7,17,109,Fitzroy,19,100,"1987-04-25 14:10:00",10,29,184,Geelong,7,23664,0,0,"1987-04-25 13:10:00",5,"Round 5",,+11:00,546318600,"2022-11-17 09:53:51","Kardinia Park",Geelong,7,1987
14,15,104,"West Coast",17,100,"1987-04-25 14:10:00",14,13,92,Hawthorn,10,23665,0,0,"1987-04-25 13:10:00",5,"Round 5",,+11:00,546318600,"2022-11-17 09:53:51","Princes Park","West Coast",17,1987
20,21,146,Sydney,16,100,"1987-04-25 14:10:00",12,19,126,Richmond,14,23666,0,0,"1987-04-25 13:10:00",5,"Round 5",,+11:00,546318600,"2022-11-17 09:53:51",M.C.G.,Sydney,16,1987
9,12,81,Melbourne,11,100,"1987-04-26 14:10:00",14,12,86,"Brisbane Lions",2,23667,0,0,"1987-04-26 13:10:00",5,"Round 5",,+11:00,546405000,"2022-11-17 09:53:51",Carrara,"Brisbane Lions",2,1987
15,12,87,Carlton,3,100,"1987-05-01 19:40:00",16,13,94,Sydney,16,23791,0,0,"1987-05-01 18:40:00",6,"Round 6",,+11:00,546856800,"2022-11-17 09:53:51",S.C.G.,Sydney,16,1987
10,8,58,"Brisbane Lions",2,100,"1987-05-02 14:10:00",9,16,105,Collingwood,4,23792,0,0,"1987-05-02 13:10:00",6,"Round 6",,+11:00,546923400,"2022-11-17 09:53:51","Victoria Park",Collingwood,4,1987
18,13,96,Geelong,7,100,"1987-05-02 14:10:00",12,14,96,Essendon,5,23793,0,0,"1987-05-02 13:10:00",6,"Round 6",,+11:00,546923400,"2022-11-17 09:53:51","Windy Hill",,,1987
15,9,69,Richmond,14,100,"1987-05-02 14:10:00",14,16,110,Melbourne,11,23795,0,0,"1987-05-02 13:10:00",6,"Round 6",,+11:00,546923400,"2022-11-17 09:53:51",M.C.G.,Melbourne,11,1987
10,4,34,"St Kilda",15,100,"1987-05-02 14:10:00",12,11,78,"Western Bulldogs",18,23794,0,0,"1987-05-02 13:10:00",6,"Round 6",,+11:00,546923400,"2022-11-17 09:53:51","Waverley Park","Western Bulldogs",18,1987
10,13,88,"North Melbourne",12,100,"1987-05-03 14:10:00",18,24,162,"West Coast",17,23797,0,0,"1987-05-03 11:10:00",6,"Round 6",,+11:00,547009800,"2022-11-17 09:53:51",Subiaco,"West Coast",17,1987
17,16,113,Hawthorn,10,100,"1987-05-03 14:10:00",14,15,104,Fitzroy,19,23796,0,0,"1987-05-03 13:10:00",6,"Round 6",,+11:00,547009800,"2022-11-17 09:53:51",M.C.G.,Hawthorn,10,1987
14,8,62,"Brisbane Lions",2,100,"1987-05-08 19:40:00",21,10,81,"West Coast",17,23805,0,0,"1987-05-08 16:40:00",7,"Round 7",,+11:00,547461600,"2022-11-17 09:53:51",W.A.C.A.,"West Coast",17,1987
10,14,94,Geelong,7,100,"1987-05-09 14:10:00",18,22,150,Carlton,3,23806,0,0,"1987-05-09 13:10:00",7,"Round 7",,+11:00,547528200,"2022-11-17 09:53:51","Waverley Park",Carlton,3,1987
8,12,80,Collingwood,4,100,"1987-05-09 14:10:00",18,18,126,Melbourne,11,23807,0,0,"1987-05-09 13:10:00",7,"Round 7",,+11:00,547528200,"2022-11-17 09:53:51",M.C.G.,Melbourne,11,1987
12,17,114,Richmond,14,100,"1987-05-09 14:10:00",11,21,137,"St Kilda",15,23810,0,0,"1987-05-09 13:10:00",7,"Round 7",,+11:00,547528200,"2022-11-17 09:53:51","Moorabbin Oval","St Kilda",15,1987
8,19,122,"North Melbourne",12,100,"1987-05-09 14:10:00",10,13,88,"Western Bulldogs",18,23809,0,0,"1987-05-09 13:10:00",7,"Round 7",,+11:00,547528200,"2022-11-17 09:53:51","Western Oval","North Melbourne",12,1987
8,21,134,Essendon,5,100,"1987-05-09 14:10:00",9,25,159,Fitzroy,19,23808,0,0,"1987-05-09 13:10:00",7,"Round 7",,+11:00,547528200,"2022-11-17 09:53:51","Princes Park",Fitzroy,19,1987
12,17,114,Hawthorn,10,100,"1987-05-10 14:10:00",14,18,122,Sydney,16,23811,0,0,"1987-05-10 13:10:00",7,"Round 7",,+11:00,547614600,"2022-11-17 09:53:51",S.C.G.,Sydney,16,1987
20,16,116,Fitzroy,19,100,"1987-05-15 19:40:00",9,13,87,Sydney,16,23697,0,0,"1987-05-15 18:40:00",8,"Round 8",,+11:00,548066400,"2022-11-17 09:53:51",S.C.G.,Fitzroy,19,1987
10,14,94,Essendon,5,100,"1987-05-16 14:10:00",8,10,68,Collingwood,4,23698,0,0,"1987-05-16 13:10:00",8,"Round 8",,+11:00,548133000,"2022-11-17 09:53:51","Waverley Park",Essendon,5,1987
5,10,65,Geelong,7,100,"1987-05-16 14:10:00",10,17,112,Hawthorn,10,23700,0,0,"1987-05-16 13:10:00",8,"Round 8",,+11:00,548133000,"2022-11-17 09:53:51","Princes Park",Hawthorn,10,1987
15,15,105,"Western Bulldogs",18,100,"1987-05-16 14:10:00",15,11,81,Melbourne,11,23699,0,0,"1987-05-16 13:10:00",8,"Round 8",,+11:00,548133000,"2022-11-17 09:53:51",M.C.G.,"Western Bulldogs",18,1987
13,6,49,"West Coast",17,100,"1987-05-16 14:10:00",13,14,97,"St Kilda",15,23701,0,0,"1987-05-16 13:10:00",8,"Round 8",,+11:00,548133000,"2022-11-17 09:53:51","Moorabbin Oval","St Kilda",15,1987
19,15,109,Richmond,14,100,"1987-05-17 14:10:00",12,22,144,"Brisbane Lions",2,23702,0,0,"1987-05-17 13:10:00",8,"Round 8",,+11:00,548219400,"2022-11-17 09:53:51",Carrara,"Brisbane Lions",2,1987
15,15,105,Carlton,3,100,"1987-05-17 14:10:00",11,10,71,"North Melbourne",12,23703,0,0,"1987-05-17 13:10:00",8,"Round 8",,+11:00,548219400,"2022-11-17 09:53:51",M.C.G.,Carlton,3,1987
26,17,128,"North Melbourne",12,100,"1987-05-22 19:40:00",16,13,94,Richmond,14,23740,0,0,"1987-05-22 18:40:00",9,"Round 9",,+11:00,548671200,"2022-11-17 09:53:51",M.C.G.,"North Melbourne",12,1987
16,9,70,Fitzroy,19,100,"1987-05-23 14:10:00",20,12,92,Carlton,3,23742,0,0,"1987-05-23 13:10:00",9,"Round 9",,+11:00,548737800,"2022-11-17 09:53:51","Princes Park",Carlton,3,1987
9,15,99,"St Kilda",15,100,"1987-05-23 14:10:00",15,15,105,Collingwood,4,23743,0,0,"1987-05-23 13:10:00",9,"Round 9",,+11:00,548737800,"2022-11-17 09:53:51","Victoria Park",Collingwood,4,1987
9,7,51,Essendon,5,100,"1987-05-23 14:10:00",15,25,165,Hawthorn,10,23744,0,0,"1987-05-23 13:10:00",9,"Round 9",,+11:00,548737800,"2022-11-17 09:53:51","Waverley Park",Hawthorn,10,1987
11,10,71,"Brisbane Lions",2,100,"1987-05-23 14:10:00",19,14,103,"Western Bulldogs",18,23741,0,0,"1987-05-23 13:10:00",9,"Round 9",,+11:00,548737800,"2022-11-17 09:53:51","Western Oval","Western Bulldogs",18,1987
13,11,79,Sydney,16,100,"1987-05-24 14:10:00",14,15,104,Geelong,7,23745,0,0,"1987-05-24 13:10:00",9,"Round 9",,+11:00,548824200,"2022-11-17 09:53:51","Kardinia Park",Geelong,7,1987
11,18,119,Melbourne,11,100,"1987-05-24 14:10:00",15,20,135,"West Coast",17,23746,0,0,"1987-05-24 11:10:00",9,"Round 9",,+11:00,548824200,"2022-11-17 09:53:51",Subiaco,"West Coast",17,1987
9,12,81,"Brisbane Lions",2,100,"1987-05-30 14:10:00",22,27,184,Carlton,3,23747,0,0,"1987-05-30 13:10:00",10,"Round 10",,+11:00,549342600,"2022-11-17 09:53:51","Princes Park",Carlton,3,1987
12,15,102,Melbourne,11,100,"1987-05-30 14:10:00",14,11,80,Essendon,5,23748,0,0,"1987-05-30 13:10:00",10,"Round 10",,+11:00,549342600,"2022-11-17 09:53:51","Windy Hill",Melbourne,11,1987
8,15,98,"St Kilda",15,100,"1987-05-30 14:10:00",16,23,154,Hawthorn,10,23751,0,0,"1987-05-30 13:10:00",10,"Round 10",,+11:00,549342600,"2022-11-17 09:53:51","Waverley Park",Hawthorn,10,1987
10,18,118,Geelong,7,100,"1987-05-30 14:10:00",13,14,97,Richmond,14,23750,0,0,"1987-05-30 13:10:00",10,"Round 10",,+11:00,549342600,"2022-11-17 09:53:51",M.C.G.,Geelong,7,1987
4,7,46,Fitzroy,19,100,"1987-05-30 14:10:00",19,10,79,"Western Bulldogs",18,23749,0,0,"1987-05-30 13:10:00",10,"Round 10",,+11:00,549342600,"2022-11-17 09:53:51","Western Oval","Western Bulldogs",18,1987
7,23,145,"North Melbourne",12,100,"1987-05-31 14:10:00",16,20,136,Sydney,16,23752,0,0,"1987-05-31 13:10:00",10,"Round 10",,+11:00,549429000,"2022-11-17 09:53:51",S.C.G.,"North Melbourne",12,1987
14,11,80,Collingwood,4,100,"1987-06-01 14:10:00",23,19,137,"West Coast",17,23753,0,0,"1987-06-01 11:10:00",10,"Round 10",,+11:00,549515400,"2022-11-17 09:53:51",Subiaco,"West Coast",17,1987
11,17,113,Hawthorn,10,100,"1987-06-06 14:10:00",7,14,91,"North Melbourne",12,23692,0,0,"1987-06-06 13:10:00",11,"Round 11",,+11:00,549947400,"2022-11-17 09:53:51","Waverley Park",Hawthorn,10,1987
13,18,121,Essendon,5,100,"1987-06-06 14:10:00",10,16,106,"St Kilda",15,23690,0,0,"1987-06-06 13:10:00",11,"Round 11",,+11:00,549947400,"2022-11-17 09:53:51","Moorabbin Oval",Essendon,5,1987
9,15,99,"West Coast",17,100,"1987-06-06 14:10:00",13,18,121,"Western Bulldogs",18,23691,0,0,"1987-06-06 13:10:00",11,"Round 11",,+11:00,549947400,"2022-11-17 09:53:51","Western Oval","Western Bulldogs",18,1987
23,19,137,Sydney,16,100,"1987-06-07 14:10:00",10,9,64,"Brisbane Lions",2,23693,0,0,"1987-06-07 13:10:00",11,"Round 11",,+11:00,550033800,"2022-11-17 09:53:51",Carrara,Sydney,16,1987
8,17,110,Collingwood,4,100,"1987-06-08 14:10:00",13,17,115,Geelong,7,23695,0,0,"1987-06-08 13:10:00",11,"Round 11",,+11:00,550120200,"2022-11-17 09:53:51","Waverley Park",Geelong,7,1987
9,21,135,Carlton,3,100,"1987-06-08 14:10:00",12,13,90,Melbourne,11,23694,0,0,"1987-06-08 13:10:00",11,"Round 11",,+11:00,550120200,"2022-11-17 09:53:51",M.C.G.,Carlton,3,1987
17,22,149,Richmond,14,100,"1987-06-08 14:10:00",15,18,123,Fitzroy,19,23696,0,0,"1987-06-08 13:10:00",11,"Round 11",,+11:00,550120200,"2022-11-17 09:53:51","Princes Park",Richmond,14,1987
10,9,64,Essendon,5,100,"1987-06-12 19:40:00",10,15,100,"North Melbourne",12,23676,0,0,"1987-06-12 18:40:00",12,"Round 12",,+11:00,550485600,"2022-11-17 09:53:51",M.C.G.,"North Melbourne",12,1987
12,14,96,"St Kilda",15,100,"1987-06-13 14:10:00",25,12,97,Carlton,3,23677,0,0,"1987-06-13 13:10:00",12,"Round 12",,+11:00,550552200,"2022-11-17 09:53:51","Princes Park",Carlton,3,1987
14,11,80,Fitzroy,19,100,"1987-06-13 14:10:00",16,15,106,Collingwood,4,23678,0,0,"1987-06-13 13:10:00",12,"Round 12",,+11:00,550552200,"2022-11-17 09:53:51","Victoria Park",Collingwood,4,1987
13,12,85,"West Coast",17,100,"1987-06-13 14:10:00",13,13,91,Geelong,7,23680,0,0,"1987-06-13 13:10:00",12,"Round 12",,+11:00,550552200,"2022-11-17 09:53:51","Kardinia Park",Geelong,7,1987
10,17,112,Sydney,16,100,"1987-06-13 14:10:00",10,11,76,Melbourne,11,23681,0,0,"1987-06-13 13:10:00",12,"Round 12",,+11:00,550552200,"2022-11-17 09:53:51",M.C.G.,Sydney,16,1987
16,21,142,"Western Bulldogs",18,100,"1987-06-13 14:10:00",8,11,74,Richmond,14,23679,0,0,"1987-06-13 13:10:00",12,"Round 12",,+11:00,550552200,"2022-11-17 09:53:51","Waverley Park","Western Bulldogs",18,1987
21,24,165,Hawthorn,10,100,"1987-06-14 14:10:00",4,11,70,"Brisbane Lions",2,23682,0,0,"1987-06-14 13:10:00",12,"Round 12",,+11:00,550638600,"2022-11-17 09:53:51",Carrara,Hawthorn,10,1987
12,5,42,Fitzroy,19,100,"1987-06-19 19:40:00",18,16,114,"West Coast",17,23798,0,0,"1987-06-19 16:40:00",13,"Round 13",,+11:00,551090400,"2022-11-17 09:53:51",W.A.C.A.,"West Coast",17,1987
12,10,72,"North Melbourne",12,100,"1987-06-20 14:10:00",6,2,18,Collingwood,4,23801,0,0,"1987-06-20 13:10:00",13,"Round 13",,+11:00,551157000,"2022-11-17 09:53:51","Waverley Park","North Melbourne",12,1987
9,3,27,"Brisbane Lions",2,100,"1987-06-20 14:10:00",10,9,64,Essendon,5,23799,0,0,"1987-06-20 13:10:00",13,"Round 13",,+11:00,551157000,"2022-11-17 09:53:51","Windy Hill",Essendon,5,1987
9,8,57,Melbourne,11,100,"1987-06-20 14:10:00",8,6,44,Hawthorn,10,23803,0,0,"1987-06-20 13:10:00",13,"Round 13",,+11:00,551157000,"2022-11-17 09:53:51","Princes Park",Melbourne,11,1987
7,6,43,Carlton,3,100,"1987-06-20 14:10:00",3,4,27,Richmond,14,23800,0,0,"1987-06-20 13:10:00",13,"Round 13",,+11:00,551157000,"2022-11-17 09:53:51",M.C.G.,Carlton,3,1987
2,8,50,Geelong,7,100,"1987-06-20 14:10:00",11,13,89,"Western Bulldogs",18,23802,0,0,"1987-06-20 13:10:00",13,"Round 13",,+11:00,551157000,"2022-11-17 09:53:51","Western Oval","Western Bulldogs",18,1987
9,11,75,"St Kilda",15,100,"1987-06-21 14:10:00",14,20,134,Sydney,16,23804,0,0,"1987-06-21 13:10:00",13,"Round 13",,+11:00,551243400,"2022-11-17 09:53:51",S.C.G.,Sydney,16,1987
14,10,74,Collingwood,4,100,"1987-06-26 19:40:00",17,14,101,Sydney,16,23683,0,0,"1987-06-26 18:40:00",14,"Round 14",,+11:00,551695200,"2022-11-17 09:53:51",S.C.G.,Sydney,16,1987
10,9,64,"Western Bulldogs",18,100,"1987-06-27 14:10:00",10,7,52,Essendon,5,23685,0,0,"1987-06-27 13:10:00",14,"Round 14",,+11:00,551761800,"2022-11-17 09:53:51","Windy Hill","Western Bulldogs",18,1987
9,3,27,"St Kilda",15,100,"1987-06-27 14:10:00",20,13,98,Geelong,7,23687,0,0,"1987-06-27 13:10:00",14,"Round 14",,+11:00,551761800,"2022-11-17 09:53:51","Kardinia Park",Geelong,7,1987
7,12,79,Carlton,3,100,"1987-06-27 14:10:00",8,12,80,Hawthorn,10,23684,0,0,"1987-06-27 13:10:00",14,"Round 14",,+11:00,551761800,"2022-11-17 09:53:51","Waverley Park",Hawthorn,10,1987
15,9,69,"West Coast",17,100,"1987-06-27 14:10:00",19,9,73,Richmond,14,23688,0,0,"1987-06-27 13:10:00",14,"Round 14",,+11:00,551761800,"2022-11-17 09:53:51",M.C.G.,Richmond,14,1987
10,4,34,Melbourne,11,100,"1987-06-27 14:10:00",16,11,82,Fitzroy,19,23686,0,0,"1987-06-27 13:10:00",14,"Round 14",,+11:00,551761800,"2022-11-17 09:53:51","Princes Park",Fitzroy,19,1987
13,23,151,"North Melbourne",12,100,"1987-06-28 14:10:00",11,17,113,"Brisbane Lions",2,23689,0,0,"1987-06-28 13:10:00",14,"Round 14",,+11:00,551848200,"2022-11-17 09:53:51",Carrara,"North Melbourne",12,1987
20,21,146,Essendon,5,100,"1987-07-03 19:40:00",10,18,118,"West Coast",17,23784,0,0,"1987-07-03 16:40:00",15,"Round 15",,+11:00,552300000,"2022-11-17 09:53:51",W.A.C.A.,Essendon,5,1987
11,11,77,Richmond,14,100,"1987-07-04 14:10:00",20,19,134,Hawthorn,10,23787,0,0,"1987-07-04 13:10:00",15,"Round 15",,+11:00,552366600,"2022-11-17 09:53:51","Princes Park",Hawthorn,10,1987
16,16,112,"North Melbourne",12,100,"1987-07-04 14:10:00",20,15,110,Melbourne,11,23788,0,0,"1987-07-04 13:10:00",15,"Round 15",,+11:00,552366600,"2022-11-17 09:53:51",M.C.G.,"North Melbourne",12,1987
