abehinds,agoals,ascore,ateam,ateamid,complete,date,hbehinds,hgoals,hscore,hteam,hteamid,id,is_final,is_grand_final,localtime,round,roundname,timestr,tz,unixtime,updated,venue,winner,winnerteamid,year
12,23,150,Carlton,3,100,"2009-03-26 19:40:00",13,9,67,Richmond,14,9046,0,0,"2009-03-26 19:40:00",1,"Round 1","Full Time",+11:00,1238056800,"2022-01-25 11:07:04",M.C.G.,Carlton,3,2009
21,15,111,Geelong,7,100,"2009-03-27 19:40:00",7,16,103,Hawthorn,10,9047,0,0,"2009-03-27 19:40:00",1,"Round 1","Full Time",+11:00,1238143200,"2022-01-25 11:07:04",M.C.G.,Geelong,7,2009
12,13,90,Adelaide,1,100,"2009-03-28 14:10:00",8,13,86,Collingwood,4,9048,0,0,"2009-03-28 14:10:00",1,"Round 1","Full Time",+11:00,1238209800,"2022-01-25 11:07:04",M.C.G.,Adelaide,1,2009
8,13,86,"West Coast",17,100,"2009-03-28 18:10:00",11,14,95,"Brisbane Lions",2,9049,0,0,"2009-03-28 17:10:00",1,"Round 1","Full Time",+11:00,1238224200,"2022-01-25 11:07:05",Gabba,"Brisbane Lions",2,2009
11,9,65,Sydney,16,100,"2009-03-28 19:10:00",8,12,80,"St Kilda",15,9050,0,0,"2009-03-28 19:10:00",1,"Round 1","Full Time",+11:00,1238227800,"2022-01-25 11:07:05",Docklands,"St Kilda",15,2009
11,15,101,"North Melbourne",12,100,"2009-03-29 13:10:00",7,10,67,Melbourne,11,9051,0,0,"2009-03-29 13:10:00",1,"Round 1","Full Time",+11:00,1238292600,"2022-01-25 11:07:05",M.C.G.,"North Melbourne",12,2009
12,9,66,Essendon,5,100,"2009-03-29 14:40:00",17,15,107,"Port Adelaide",13,9052,0,0,"2009-03-29 14:10:00",1,"Round 1","Full Time",+11:00,1238298000,"2022-01-25 11:07:05","Football Park","Port Adelaide",13,2009
7,25,157,"Western Bulldogs",18,100,"2009-03-29 16:10:00",16,13,94,Fremantle,6,9053,0,0,"2009-03-29 13:10:00",1,"Round 1","Full Time",+11:00,1238303400,"2022-01-25 11:07:05",Subiaco,"Western Bulldogs",18,2009
11,15,101,"St Kilda",15,100,"2009-04-03 19:40:00",9,10,69,Adelaide,1,9054,0,0,"2009-04-03 19:10:00",2,"Round 2","Full Time",+11:00,1238748000,"2022-01-25 11:07:05","Football Park","St Kilda",15,2009
4,10,64,Melbourne,11,100,"2009-04-04 14:10:00",15,17,117,Collingwood,4,9055,0,0,"2009-04-04 14:10:00",2,"Round 2","Full Time",+11:00,1238814600,"2022-01-25 11:07:05",M.C.G.,Collingwood,4,2009
7,13,85,Richmond,14,100,"2009-04-04 14:10:00",15,15,105,Geelong,7,9056,0,0,"2009-04-04 14:10:00",2,"Round 2","Full Time",+11:00,1238814600,"2022-01-25 11:07:05","Kardinia Park",Geelong,7,2009
10,15,100,"Brisbane Lions",2,100,"2009-04-04 19:10:00",11,18,119,Carlton,3,9057,0,0,"2009-04-04 19:10:00",2,"Round 2","Full Time",+11:00,1238832600,"2022-01-25 11:07:05",Docklands,Carlton,3,2009
15,15,105,Hawthorn,10,100,"2009-04-04 19:10:00",11,22,143,Sydney,16,9058,0,0,"2009-04-04 19:10:00",2,"Round 2","Full Time",+11:00,1238832600,"2022-01-25 11:07:05","Stadium Australia",Sydney,16,2009
11,10,71,Fremantle,6,100,"2009-04-05 13:10:00",13,16,109,Essendon,5,9059,0,0,"2009-04-05 13:10:00",2,"Round 2","Full Time",+10:00,1238901000,"2022-01-25 11:07:05",Docklands,Essendon,5,2009
11,9,65,"North Melbourne",12,100,"2009-04-05 14:15:00",14,11,80,"Western Bulldogs",18,9060,0,0,"2009-04-05 14:15:00",2,"Round 2","Full Time",+10:00,1238904900,"2022-01-25 11:07:05",M.C.G.,"Western Bulldogs",18,2009
15,10,75,"Port Adelaide",13,100,"2009-04-05 14:40:00",11,19,125,"West Coast",17,9061,0,0,"2009-04-05 12:40:00",2,"Round 2","Full Time",+10:00,1238906400,"2022-01-25 11:07:05",Subiaco,"West Coast",17,2009
17,13,95,Collingwood,4,100,"2009-04-09 19:40:00",14,18,122,Geelong,7,9062,0,0,"2009-04-09 19:40:00",3,"Round 3","Full Time",+10:00,1239270000,"2022-01-25 11:07:05",M.C.G.,Geelong,7,2009
10,9,64,"West Coast",17,100,"2009-04-11 14:10:00",11,25,161,"St Kilda",15,9063,0,0,"2009-04-11 14:10:00",3,"Round 3","Full Time",+10:00,1239423000,"2022-01-25 11:07:05",Docklands,"St Kilda",15,2009
13,9,67,Sydney,16,100,"2009-04-11 19:10:00",10,15,100,"Brisbane Lions",2,9065,0,0,"2009-04-11 19:10:00",3,"Round 3","Full Time",+10:00,1239441000,"2022-01-25 11:07:05",Gabba,"Brisbane Lions",2,2009
14,17,116,Essendon,5,100,"2009-04-11 19:10:00",16,16,112,Carlton,3,9064,0,0,"2009-04-11 19:10:00",3,"Round 3","Full Time",+10:00,1239441000,"2022-01-25 11:07:05",M.C.G.,Essendon,5,2009
6,14,90,Melbourne,11,100,"2009-04-12 12:40:00",15,22,147,"Port Adelaide",13,9066,0,0,"2009-04-12 12:10:00",3,"Round 3","Full Time",+10:00,1239504000,"2022-01-25 11:07:05","Football Park","Port Adelaide",13,2009
9,19,123,Hawthorn,10,100,"2009-04-12 14:10:00",9,10,69,"North Melbourne",12,9067,0,0,"2009-04-12 14:10:00",3,"Round 3","Full Time",+10:00,1239509400,"2022-01-25 11:07:05",Docklands,Hawthorn,10,2009
14,15,104,Adelaide,1,100,"2009-04-12 14:40:00",14,11,80,Fremantle,6,9068,0,0,"2009-04-12 12:40:00",3,"Round 3","Full Time",+10:00,1239511200,"2022-01-25 11:07:05",Subiaco,Adelaide,1,2009
15,8,63,Richmond,14,100,"2009-04-13 14:10:00",14,16,110,"Western Bulldogs",18,9069,0,0,"2009-04-13 14:10:00",3,"Round 3","Full Time",+10:00,1239595800,"2022-01-25 11:07:05",Docklands,"Western Bulldogs",18,2009
12,13,90,Collingwood,4,100,"2009-04-17 19:40:00",13,10,73,"Brisbane Lions",2,9070,0,0,"2009-04-17 19:40:00",4,"Round 4","Full Time",+10:00,1239961200,"2022-01-25 11:07:05",Gabba,Collingwood,4,2009
13,17,115,"Port Adelaide",13,100,"2009-04-18 14:10:00",13,12,85,Hawthorn,10,9072,0,0,"2009-04-18 14:10:00",4,"Round 4","Full Time",+10:00,1240027800,"2022-01-25 11:07:05",M.C.G.,"Port Adelaide",13,2009
13,9,67,Carlton,3,100,"2009-04-18 14:10:00",12,12,84,Sydney,16,9071,0,0,"2009-04-18 14:10:00",4,"Round 4","Full Time",+10:00,1240027800,"2022-01-25 11:07:05",S.C.G.,Sydney,16,2009
8,21,134,Geelong,7,100,"2009-04-18 19:10:00",8,13,86,Adelaide,1,9074,0,0,"2009-04-18 18:40:00",4,"Round 4","Full Time",+10:00,1240045800,"2022-01-25 11:07:05","Football Park",Geelong,7,2009
4,4,28,Fremantle,6,100,"2009-04-18 19:10:00",9,17,111,"St Kilda",15,9073,0,0,"2009-04-18 19:10:00",4,"Round 4","Full Time",+10:00,1240045800,"2022-01-25 11:07:05",Docklands,"St Kilda",15,2009
15,7,57,Essendon,5,100,"2009-04-19 13:10:00",9,10,69,"North Melbourne",12,9075,0,0,"2009-04-19 13:10:00",4,"Round 4","Full Time",+10:00,1240110600,"2022-01-25 11:07:05",Docklands,"North Melbourne",12,2009
16,14,100,Melbourne,11,100,"2009-04-19 14:10:00",14,13,92,Richmond,14,9076,0,0,"2009-04-19 14:10:00",4,"Round 4","Full Time",+10:00,1240114200,"2022-01-25 11:07:05",M.C.G.,Melbourne,11,2009
11,12,83,"Western Bulldogs",18,100,"2009-04-19 14:40:00",14,17,116,"West Coast",17,9077,0,0,"2009-04-19 12:40:00",4,"Round 4","Full Time",+10:00,1240116000,"2022-01-25 11:07:05",Subiaco,"West Coast",17,2009
12,15,102,"St Kilda",15,100,"2009-04-24 19:45:00",6,5,36,"Port Adelaide",13,9078,0,0,"2009-04-24 19:15:00",5,"Round 5","Full Time",+10:00,1240566300,"2022-01-25 11:07:05","Football Park","St Kilda",15,2009
16,12,88,Collingwood,4,100,"2009-04-25 14:20:00",15,13,93,Essendon,5,9079,0,0,"2009-04-25 14:20:00",5,"Round 5","Full Time",+10:00,1240633200,"2022-01-25 11:07:05",M.C.G.,Essendon,5,2009
14,7,56,"West Coast",17,100,"2009-04-25 17:20:00",8,11,74,Hawthorn,10,9080,0,0,"2009-04-25 17:20:00",5,"Round 5","Full Time",+10:00,1240644000,"2022-01-25 11:07:05","York Park",Hawthorn,10,2009
4,16,100,Sydney,16,100,"2009-04-25 18:45:00",13,18,121,Fremantle,6,9082,0,0,"2009-04-25 16:45:00",5,"Round 5","Full Time",+10:00,1240649100,"2022-01-25 11:07:05",Subiaco,Fremantle,6,2009
16,13,94,Richmond,14,100,"2009-04-25 19:20:00",16,7,58,"North Melbourne",12,9081,0,0,"2009-04-25 19:20:00",5,"Round 5","Full Time",+10:00,1240651200,"2022-01-25 11:07:05",Docklands,Richmond,14,2009
