abehinds,agoals,ascore,ateam,ateamid,complete,date,hbehinds,hgoals,hscore,hteam,hteamid,id,is_final,is_grand_final,localtime,round,roundname,timestr,tz,unixtime,updated,venue,winner,winnerteamid,year
11,11,77,"Western Bulldogs",18,100,"1971-04-03 14:10:00",10,25,160,Collingwood,4,33055,0,0,"1971-04-03 13:10:00",1,"Round 1",,+11:00,39496200,"2022-11-21 16:28:22","Victoria Park",Collingwood,4,1971
18,13,96,Hawthorn,10,100,"1971-04-03 14:10:00",12,10,72,Essendon,5,33056,0,0,"1971-04-03 13:10:00",1,"Round 1",,+11:00,39496200,"2022-11-21 16:28:22","Windy Hill",Hawthorn,10,1971
25,21,151,"St Kilda",15,100,"1971-04-03 14:10:00",9,8,57,Geelong,7,33058,0,0,"1971-04-03 13:10:00",1,"Round 1",,+11:00,39496200,"2022-11-21 16:28:22","Kardinia Park","St Kilda",15,1971
18,7,60,Sydney,16,100,"1971-04-03 14:10:00",21,24,165,Melbourne,11,33059,0,0,"1971-04-03 13:10:00",1,"Round 1",,+11:00,39496200,"2022-11-21 16:28:22",M.C.G.,Melbourne,11,1971
14,14,98,Carlton,3,100,"1971-04-03 14:10:00",16,18,124,"North Melbourne",12,33054,0,0,"1971-04-03 13:10:00",1,"Round 1",,+11:00,39496200,"2022-11-21 16:28:22","Arden St","North Melbourne",12,1971
18,22,150,Richmond,14,100,"1971-04-03 14:10:00",15,14,99,Fitzroy,19,33057,0,0,"1971-04-03 13:10:00",1,"Round 1",,+11:00,39496200,"2022-11-21 16:28:22","Junction Oval",Richmond,14,1971
15,9,69,Essendon,5,100,"1971-04-10 14:10:00",9,20,129,Carlton,3,33128,0,0,"1971-04-10 13:10:00",2,"Round 2",,+11:00,40101000,"2022-11-21 16:28:23","Princes Park",Carlton,3,1971
11,7,53,Fitzroy,19,100,"1971-04-10 14:10:00",13,14,97,Hawthorn,10,33129,0,0,"1971-04-10 13:10:00",2,"Round 2",,+11:00,40101000,"2022-11-21 16:28:23","Glenferrie Oval",Hawthorn,10,1971
14,16,110,Geelong,7,100,"1971-04-10 14:10:00",20,12,92,Sydney,16,33130,0,0,"1971-04-10 13:10:00",2,"Round 2",,+11:00,40101000,"2022-11-21 16:28:23","Lake Oval",Geelong,7,1971
10,16,106,Collingwood,4,100,"1971-04-12 14:10:00",9,10,69,Richmond,14,33131,0,0,"1971-04-12 13:10:00",2,"Round 2",,+11:00,40273800,"2022-11-21 16:28:23",M.C.G.,Collingwood,4,1971
8,12,80,"North Melbourne",12,100,"1971-04-12 14:10:00",12,16,108,"St Kilda",15,33133,0,0,"1971-04-12 13:10:00",2,"Round 2",,+11:00,40273800,"2022-11-21 16:28:23","Moorabbin Oval","St Kilda",15,1971
11,16,107,Melbourne,11,100,"1971-04-12 14:10:00",15,8,63,"Western Bulldogs",18,33132,0,0,"1971-04-12 13:10:00",2,"Round 2",,+11:00,40273800,"2022-11-21 16:28:23","Western Oval",Melbourne,11,1971
12,9,66,Collingwood,4,100,"1971-04-17 14:10:00",12,9,66,Essendon,5,33104,0,0,"1971-04-17 13:10:00",3,"Round 3",,+11:00,40705800,"2022-11-21 16:28:23","Windy Hill",,,1971
11,16,107,Geelong,7,100,"1971-04-17 14:10:00",19,16,115,Hawthorn,10,33107,0,0,"1971-04-17 13:10:00",3,"Round 3",,+11:00,40705800,"2022-11-21 16:28:23","Glenferrie Oval",Hawthorn,10,1971
10,15,100,Carlton,3,100,"1971-04-17 14:10:00",13,19,127,Melbourne,11,33103,0,0,"1971-04-17 13:10:00",3,"Round 3",,+11:00,40705800,"2022-11-21 16:28:23",M.C.G.,Melbourne,11,1971
13,6,49,"St Kilda",15,100,"1971-04-17 14:10:00",8,10,68,Richmond,14,33108,0,0,"1971-04-17 13:10:00",3,"Round 3",,+11:00,40705800,"2022-11-21 16:28:23","Waverley Park",Richmond,14,1971
9,14,93,Sydney,16,100,"1971-04-17 14:10:00",15,14,99,"Western Bulldogs",18,33106,0,0,"1971-04-17 13:10:00",3,"Round 3",,+11:00,40705800,"2022-11-21 16:28:23","Western Oval","Western Bulldogs",18,1971
10,14,94,"North Melbourne",12,100,"1971-04-17 14:10:00",26,17,128,Fitzroy,19,33105,0,0,"1971-04-17 13:10:00",3,"Round 3",,+11:00,40705800,"2022-11-21 16:28:23","Junction Oval",Fitzroy,19,1971
9,12,81,Fitzroy,19,100,"1971-04-24 14:10:00",20,19,134,Collingwood,4,33061,0,0,"1971-04-24 13:10:00",4,"Round 4",,+11:00,41310600,"2022-11-21 16:28:22","Victoria Park",Collingwood,4,1971
21,13,99,Carlton,3,100,"1971-04-24 14:10:00",8,13,86,Geelong,7,33060,0,0,"1971-04-24 13:10:00",4,"Round 4",,+11:00,41310600,"2022-11-21 16:28:22","Kardinia Park",Carlton,3,1971
7,6,43,Essendon,5,100,"1971-04-24 14:10:00",18,10,78,Melbourne,11,33062,0,0,"1971-04-24 13:10:00",4,"Round 4",,+11:00,41310600,"2022-11-21 16:28:22","Waverley Park",Melbourne,11,1971
14,13,92,"Western Bulldogs",18,100,"1971-04-24 14:10:00",15,14,99,"North Melbourne",12,33063,0,0,"1971-04-24 13:10:00",4,"Round 4",,+11:00,41310600,"2022-11-21 16:28:22","Arden St","North Melbourne",12,1971
19,18,127,Hawthorn,10,100,"1971-04-24 14:10:00",9,10,69,"St Kilda",15,33064,0,0,"1971-04-24 13:10:00",4,"Round 4",,+11:00,41310600,"2022-11-21 16:28:22","Moorabbin Oval",Hawthorn,10,1971
13,20,133,Richmond,14,100,"1971-04-24 14:10:00",9,5,39,Sydney,16,33065,0,0,"1971-04-24 13:10:00",4,"Round 4",,+11:00,41310600,"2022-11-21 16:28:22","Lake Oval",Richmond,14,1971
17,11,83,"St Kilda",15,100,"1971-05-01 14:10:00",18,13,96,Carlton,3,33084,0,0,"1971-05-01 13:10:00",5,"Round 5",,+11:00,41915400,"2022-11-21 16:28:23","Princes Park",Carlton,3,1971
11,10,71,"North Melbourne",12,100,"1971-05-01 14:10:00",15,16,111,Collingwood,4,33085,0,0,"1971-05-01 13:10:00",5,"Round 5",,+11:00,41915400,"2022-11-21 16:28:23","Victoria Park",Collingwood,4,1971
12,16,108,Geelong,7,100,"1971-05-01 14:10:00",15,21,141,Essendon,5,33086,0,0,"1971-05-01 13:10:00",5,"Round 5",,+11:00,41915400,"2022-11-21 16:28:23","Windy Hill",Essendon,5,1971
9,6,45,Sydney,16,100,"1971-05-01 14:10:00",21,12,93,Hawthorn,10,33089,0,0,"1971-05-01 13:10:00",5,"Round 5",,+11:00,41915400,"2022-11-21 16:28:23","Waverley Park",Hawthorn,10,1971
19,17,121,"Western Bulldogs",18,100,"1971-05-01 14:10:00",17,14,101,Richmond,14,33088,0,0,"1971-05-01 13:10:00",5,"Round 5",,+11:00,41915400,"2022-11-21 16:28:23",M.C.G.,"Western Bulldogs",18,1971
18,17,120,Melbourne,11,100,"1971-05-01 14:10:00",8,14,92,Fitzroy,19,33087,0,0,"1971-05-01 13:10:00",5,"Round 5",,+11:00,41915400,"2022-11-21 16:28:23","Junction Oval",Melbourne,11,1971
16,20,136,Fitzroy,19,100,"1971-05-08 14:10:00",13,13,91,Geelong,7,33119,0,0,"1971-05-08 13:10:00",6,"Round 6",,+11:00,42520200,"2022-11-21 16:28:23","Waverley Park",Fitzroy,19,1971
