abehinds,agoals,ascore,ateam,ateamid,complete,date,hbehinds,hgoals,hscore,hteam,hteamid,id,is_final,is_grand_final,localtime,round,roundname,timestr,tz,unixtime,updated,venue,winner,winnerteamid,year
14,19,128,Hawthorn,10,100,"1986-04-19 14:10:00",14,17,116,"St Kilda",15,23851,0,0,"1986-04-19 13:10:00",4,"Round 4",,+11:00,514264200,"2022-11-17 09:53:54","Moorabbin Oval",Hawthorn,10,1986
12,9,66,"Western Bulldogs",18,100,"1986-04-20 14:10:00",22,20,142,Sydney,16,23853,0,0,"1986-04-20 13:10:00",4,"Round 4",,+11:00,514350600,"2022-11-17 09:53:54",S.C.G.,Sydney,16,1986
7,8,55,Essendon,5,100,"1986-04-25 14:10:00",11,10,71,Carlton,3,23812,0,0,"1986-04-25 13:10:00",5,"Round 5",,+11:00,514782600,"2022-11-17 09:53:54","Waverley Park",Carlton,3,1986
14,16,110,Sydney,16,100,"1986-04-25 14:10:00",17,14,101,Melbourne,11,23813,0,0,"1986-04-25 13:10:00",5,"Round 5",,+11:00,514782600,"2022-11-17 09:53:54",M.C.G.,Sydney,16,1986
8,14,92,Geelong,7,100,"1986-04-25 19:40:00",10,24,154,"North Melbourne",12,23814,0,0,"1986-04-25 18:40:00",5,"Round 5",,+11:00,514802400,"2022-11-17 09:53:54",M.C.G.,"North Melbourne",12,1986
18,11,84,"St Kilda",15,100,"1986-04-26 14:10:00",15,20,135,Richmond,14,23817,0,0,"1986-04-26 13:10:00",5,"Round 5",,+11:00,514869000,"2022-11-17 09:53:54",M.C.G.,Richmond,14,1986
13,10,73,Collingwood,4,100,"1986-04-26 14:10:00",20,10,80,"Western Bulldogs",18,23815,0,0,"1986-04-26 13:10:00",5,"Round 5",,+11:00,514869000,"2022-11-17 09:53:54","Western Oval","Western Bulldogs",18,1986
12,13,90,Hawthorn,10,100,"1986-04-26 14:10:00",26,13,104,Fitzroy,19,23816,0,0,"1986-04-26 13:10:00",5,"Round 5",,+11:00,514869000,"2022-11-17 09:53:54","Victoria Park",Fitzroy,19,1986
13,15,103,"St Kilda",15,100,"1986-05-02 19:40:00",25,19,139,"North Melbourne",12,23880,0,0,"1986-05-02 18:40:00",6,"Round 6",,+11:00,515407200,"2022-11-17 09:53:54",M.C.G.,"North Melbourne",12,1986
13,13,91,"Western Bulldogs",18,100,"1986-05-03 14:10:00",14,16,110,Geelong,7,23884,0,0,"1986-05-03 13:10:00",6,"Round 6",,+11:00,515473800,"2022-11-17 09:53:54","Kardinia Park",Geelong,7,1986
12,15,102,Essendon,5,100,"1986-05-03 14:10:00",12,19,126,Hawthorn,10,23882,0,0,"1986-05-03 13:10:00",6,"Round 6",,+11:00,515473800,"2022-11-17 09:53:54","Waverley Park",Hawthorn,10,1986
19,17,121,Collingwood,4,100,"1986-05-03 14:10:00",17,11,83,Melbourne,11,23881,0,0,"1986-05-03 13:10:00",6,"Round 6",,+11:00,515473800,"2022-11-17 09:53:54",M.C.G.,Collingwood,4,1986
20,17,122,Richmond,14,100,"1986-05-03 14:10:00",13,18,121,Fitzroy,19,23883,0,0,"1986-05-03 13:10:00",6,"Round 6",,+11:00,515473800,"2022-11-17 09:53:54","Princes Park",Richmond,14,1986
20,13,98,Carlton,3,100,"1986-05-04 14:10:00",12,18,120,Sydney,16,23885,0,0,"1986-05-04 13:10:00",6,"Round 6",,+11:00,515560200,"2022-11-17 09:53:54",S.C.G.,Sydney,16,1986
13,16,109,Carlton,3,100,"1986-05-10 14:10:00",15,9,69,Collingwood,4,23868,0,0,"1986-05-10 13:10:00",7,"Round 7",,+11:00,516078600,"2022-11-17 09:53:54","Victoria Park",Carlton,3,1986
16,7,58,Melbourne,11,100,"1986-05-10 14:10:00",17,12,89,Geelong,7,23872,0,0,"1986-05-10 13:10:00",7,"Round 7",,+11:00,516078600,"2022-11-17 09:53:54","Waverley Park",Geelong,7,1986
10,15,100,Sydney,16,100,"1986-05-10 14:10:00",25,18,133,Hawthorn,10,23873,0,0,"1986-05-10 13:10:00",7,"Round 7",,+11:00,516078600,"2022-11-17 09:53:54","Princes Park",Hawthorn,10,1986
19,21,145,Essendon,5,100,"1986-05-10 14:10:00",9,16,105,Richmond,14,23869,0,0,"1986-05-10 13:10:00",7,"Round 7",,+11:00,516078600,"2022-11-17 09:53:54",M.C.G.,Essendon,5,1986
15,12,87,Fitzroy,19,100,"1986-05-10 14:10:00",14,10,74,"St Kilda",15,23870,0,0,"1986-05-10 13:10:00",7,"Round 7",,+11:00,516078600,"2022-11-17 09:53:54","Moorabbin Oval",Fitzroy,19,1986
17,10,77,"North Melbourne",12,100,"1986-05-10 14:10:00",11,14,95,"Western Bulldogs",18,23871,0,0,"1986-05-10 13:10:00",7,"Round 7",,+11:00,516078600,"2022-11-17 09:53:54","Western Oval","Western Bulldogs",18,1986
9,16,105,Geelong,7,100,"1986-05-17 14:10:00",14,20,134,Carlton,3,23818,0,0,"1986-05-17 13:10:00",8,"Round 8",,+11:00,516683400,"2022-11-17 09:53:54","Princes Park",Carlton,3,1986
14,15,104,Hawthorn,10,100,"1986-05-17 14:10:00",11,8,59,Collingwood,4,23819,0,0,"1986-05-17 13:10:00",8,"Round 8",,+11:00,516683400,"2022-11-17 09:53:54","Waverley Park",Hawthorn,10,1986
12,12,84,"St Kilda",15,100,"1986-05-17 14:10:00",14,22,146,Essendon,5,23820,0,0,"1986-05-17 13:10:00",8,"Round 8",,+11:00,516683400,"2022-11-17 09:53:54","Windy Hill",Essendon,5,1986
14,11,80,"Western Bulldogs",18,100,"1986-05-17 14:10:00",12,20,132,Melbourne,11,23822,0,0,"1986-05-17 13:10:00",8,"Round 8",,+11:00,516683400,"2022-11-17 09:53:54",M.C.G.,Melbourne,11,1986
12,18,120,"North Melbourne",12,100,"1986-05-17 14:10:00",13,14,97,Fitzroy,19,23821,0,0,"1986-05-17 13:10:00",8,"Round 8",,+11:00,516683400,"2022-11-17 09:53:54","Victoria Park","North Melbourne",12,1986
16,16,112,Richmond,14,100,"1986-05-18 14:10:00",15,16,111,Sydney,16,23823,0,0,"1986-05-18 13:10:00",8,"Round 8",,+11:00,516769800,"2022-11-17 09:53:54",S.C.G.,Richmond,14,1986
12,6,48,Melbourne,11,100,"1986-05-24 14:10:00",11,12,83,"North Melbourne",12,23935,0,0,"1986-05-24 13:10:00",9,"Round 9",,+11:00,517288200,"2022-11-17 09:53:54","Waverley Park","North Melbourne",12,1986
16,16,112,Collingwood,4,100,"1986-05-24 14:10:00",10,11,76,Richmond,14,23933,0,0,"1986-05-24 13:10:00",9,"Round 9",,+11:00,517288200,"2022-11-17 09:53:54",M.C.G.,Collingwood,4,1986
11,6,47,Sydney,16,100,"1986-05-24 14:10:00",8,5,38,"St Kilda",15,23936,0,0,"1986-05-24 13:10:00",9,"Round 9",,+11:00,517288200,"2022-11-17 09:53:54","Moorabbin Oval",Sydney,16,1986
12,4,36,Carlton,3,100,"1986-05-24 14:10:00",8,7,50,"Western Bulldogs",18,23932,0,0,"1986-05-24 13:10:00",9,"Round 9",,+11:00,517288200,"2022-11-17 09:53:54","Western Oval","Western Bulldogs",18,1986
10,10,70,Essendon,5,100,"1986-05-24 14:10:00",7,18,115,Fitzroy,19,23934,0,0,"1986-05-24 13:10:00",9,"Round 9",,+11:00,517288200,"2022-11-17 09:53:54","Victoria Park",Fitzroy,19,1986
5,19,119,Hawthorn,10,100,"1986-05-25 14:10:00",14,12,86,Geelong,7,23937,0,0,"1986-05-25 13:10:00",9,"Round 9",,+11:00,517374600,"2022-11-17 09:53:54","Kardinia Park",Hawthorn,10,1986
13,18,121,Essendon,5,100,"1986-05-30 19:40:00",11,21,137,"North Melbourne",12,23824,0,0,"1986-05-30 18:40:00",10,"Round 10",,+11:00,517826400,"2022-11-17 09:53:54",M.C.G.,"North Melbourne",12,1986
7,14,91,"St Kilda",15,100,"1986-05-31 14:10:00",19,19,133,Collingwood,4,23826,0,0,"1986-05-31 13:10:00",10,"Round 10",,+11:00,517893000,"2022-11-17 09:53:54","Waverley Park",Collingwood,4,1986
14,16,110,Richmond,14,100,"1986-05-31 14:10:00",12,19,126,Geelong,7,23828,0,0,"1986-05-31 13:10:00",10,"Round 10",,+11:00,517893000,"2022-11-17 09:53:54","Kardinia Park",Geelong,7,1986
12,16,108,"Western Bulldogs",18,100,"1986-05-31 14:10:00",13,11,79,Hawthorn,10,23827,0,0,"1986-05-31 13:10:00",10,"Round 10",,+11:00,517893000,"2022-11-17 09:53:54","Princes Park","Western Bulldogs",18,1986
15,25,165,Carlton,3,100,"1986-05-31 14:10:00",13,6,49,Melbourne,11,23825,0,0,"1986-05-31 13:10:00",10,"Round 10",,+11:00,517893000,"2022-11-17 09:53:54",M.C.G.,Carlton,3,1986
17,14,101,Fitzroy,19,100,"1986-06-01 14:10:00",18,18,126,Sydney,16,23829,0,0,"1986-06-01 13:10:00",10,"Round 10",,+11:00,517979400,"2022-11-17 09:53:54",S.C.G.,Sydney,16,1986
12,11,78,Fitzroy,19,100,"1986-06-07 14:10:00",14,18,122,Collingwood,4,23944,0,0,"1986-06-07 13:10:00",11,"Round 11",,+11:00,518497800,"2022-11-17 09:53:54","Victoria Park",Collingwood,4,1986
6,9,60,Melbourne,11,100,"1986-06-07 14:10:00",19,21,145,Hawthorn,10,23946,0,0,"1986-06-07 13:10:00",11,"Round 11",,+11:00,518497800,"2022-11-17 09:53:54","Princes Park",Hawthorn,10,1986
12,19,126,Geelong,7,100,"1986-06-07 14:10:00",10,13,88,"St Kilda",15,23945,0,0,"1986-06-07 13:10:00",11,"Round 11",,+11:00,518497800,"2022-11-17 09:53:54","Waverley Park",Geelong,7,1986
10,9,64,"North Melbourne",12,100,"1986-06-09 14:10:00",10,22,142,Carlton,3,23947,0,0,"1986-06-09 13:10:00",11,"Round 11",,+11:00,518670600,"2022-11-17 09:53:54","Princes Park",Carlton,3,1986
18,10,78,Sydney,16,100,"1986-06-09 14:10:00",4,9,58,Essendon,5,23948,0,0,"1986-06-09 13:10:00",11,"Round 11",,+11:00,518670600,"2022-11-17 09:53:54","Windy Hill",Sydney,16,1986
8,12,80,"Western Bulldogs",18,100,"1986-06-09 14:10:00",7,15,97,Richmond,14,23949,0,0,"1986-06-09 13:10:00",11,"Round 11",,+11:00,518670600,"2022-11-17 09:53:54",M.C.G.,Richmond,14,1986
11,14,95,"North Melbourne",12,100,"1986-06-13 19:40:00",13,13,91,Sydney,16,23892,0,0,"1986-06-13 18:40:00",12,"Round 12",,+11:00,519036000,"2022-11-17 09:53:54",S.C.G.,"North Melbourne",12,1986
12,18,120,Collingwood,4,100,"1986-06-14 14:10:00",16,13,94,Essendon,5,23893,0,0,"1986-06-14 13:10:00",12,"Round 12",,+11:00,519102600,"2022-11-17 09:53:54","Waverley Park",Collingwood,4,1986
8,21,134,Richmond,14,100,"1986-06-14 14:10:00",23,17,125,Melbourne,11,23896,0,0,"1986-06-14 13:10:00",12,"Round 12",,+11:00,519102600,"2022-11-17 09:53:54",M.C.G.,Richmond,14,1986
10,24,154,"Western Bulldogs",18,100,"1986-06-14 14:10:00",15,10,75,"St Kilda",15,23895,0,0,"1986-06-14 13:10:00",12,"Round 12",,+11:00,519102600,"2022-11-17 09:53:54","Moorabbin Oval","Western Bulldogs",18,1986
11,11,77,Geelong,7,100,"1986-06-14 14:10:00",13,22,145,Fitzroy,19,23894,0,0,"1986-06-14 13:10:00",12,"Round 12",,+11:00,519102600,"2022-11-17 09:53:54","Victoria Park",Fitzroy,19,1986
19,19,133,Hawthorn,10,100,"1986-06-15 14:10:00",14,16,110,Carlton,3,23897,0,0,"1986-06-15 13:10:00",12,"Round 12",,+11:00,519189000,"2022-11-17 09:53:54",M.C.G.,Hawthorn,10,1986
12,14,96,Sydney,16,100,"1986-06-21 14:10:00",11,14,95,Collingwood,4,23918,0,0,"1986-06-21 13:10:00",13,"Round 13",,+11:00,519707400,"2022-11-17 09:53:54","Victoria Park",Sydney,16,1986
17,12,89,Essendon,5,100,"1986-06-21 14:10:00",11,11,77,Geelong,7,23919,0,0,"1986-06-21 13:10:00",13,"Round 13",,+11:00,519707400,"2022-11-17 09:53:54","Kardinia Park",Essendon,5,1986
14,13,92,"North Melbourne",12,100,"1986-06-21 14:10:00",26,21,152,Hawthorn,10,23921,0,0,"1986-06-21 13:10:00",13,"Round 13",,+11:00,519707400,"2022-11-17 09:53:54","Princes Park",Hawthorn,10,1986
18,19,132,Carlton,3,100,"1986-06-21 14:10:00",7,11,73,Richmond,14,23917,0,0,"1986-06-21 13:10:00",13,"Round 13",,+11:00,519707400,"2022-11-17 09:53:54","Waverley Park",Carlton,3,1986
7,7,49,Melbourne,11,100,"1986-06-21 14:10:00",11,15,101,"St Kilda",15,23922,0,0,"1986-06-21 13:10:00",13,"Round 13",,+11:00,519707400,"2022-11-17 09:53:54","Moorabbin Oval","St Kilda",15,1986
7,8,55,Fitzroy,19,100,"1986-06-21 14:10:00",11,22,143,"Western Bulldogs",18,23920,0,0,"1986-06-21 13:10:00",13,"Round 13",,+11:00,519707400,"2022-11-17 09:53:54","Western Oval","Western Bulldogs",18,1986
10,11,76,"St Kilda",15,100,"1986-06-28 14:10:00",19,24,163,Carlton,3,23860,0,0,"1986-06-28 13:10:00",14,"Round 14",,+11:00,520312200,"2022-11-17 09:53:54","Princes Park",Carlton,3,1986
14,9,68,"North Melbourne",12,100,"1986-06-28 14:10:00",13,17,115,Collingwood,4,23861,0,0,"1986-06-28 13:10:00",14,"Round 14",,+11:00,520312200,"2022-11-17 09:53:54","Victoria Park",Collingwood,4,1986
13,12,85,"Western Bulldogs",18,100,"1986-06-28 14:10:00",8,8,56,Essendon,5,23862,0,0,"1986-06-28 13:10:00",14,"Round 14",,+11:00,520312200,"2022-11-17 09:53:54","Windy Hill","Western Bulldogs",18,1986
5,11,71,Fitzroy,19,100,"1986-06-28 14:10:00",13,17,115,Melbourne,11,23863,0,0,"1986-06-28 13:10:00",14,"Round 14",,+11:00,520312200,"2022-11-17 09:53:54","Waverley Park",Melbourne,11,1986
19,26,175,Hawthorn,10,100,"1986-06-28 14:10:00",8,11,74,Richmond,14,23864,0,0,"1986-06-28 13:10:00",14,"Round 14",,+11:00,520312200,"2022-11-17 09:53:54",M.C.G.,Hawthorn,10,1986
13,13,91,Geelong,7,100,"1986-06-29 14:10:00",11,17,113,Sydney,16,23865,0,0,"1986-06-29 13:10:00",14,"Round 14",,+11:00,520398600,"2022-11-17 09:53:54",S.C.G.,Sydney,16,1986
18,16,114,Richmond,14,100,"1986-07-04 19:40:00",8,13,86,"North Melbourne",12,23874,0,0,"1986-07-04 18:40:00",15,"Round 15",,+11:00,520850400,"2022-11-17 09:53:54",M.C.G.,Richmond,14,1986
15,19,129,Collingwood,4,100,"1986-07-05 14:10:00",10,8,58,Geelong,7,23876,0,0,"1986-07-05 13:10:00",15,"Round 15",,+11:00,520917000,"2022-11-17 09:53:54","Kardinia Park",Collingwood,4,1986
8,5,38,"St Kilda",15,100,"1986-07-05 14:10:00",11,8,59,Hawthorn,10,23879,0,0,"1986-07-05 13:10:00",15,"Round 15",,+11:00,520917000,"2022-11-17 09:53:54","Princes Park",Hawthorn,10,1986
20,27,182,Essendon,5,100,"1986-07-05 14:10:00",12,8,60,Melbourne,11,23877,0,0,"1986-07-05 13:10:00",15,"Round 15",,+11:00,520917000,"2022-11-17 09:53:54",M.C.G.,Essendon,5,1986
14,12,86,Sydney,16,100,"1986-07-05 14:10:00",4,11,70,"Western Bulldogs",18,23878,0,0,"1986-07-05 13:10:00",15,"Round 15",,+11:00,520917000,"2022-11-17 09:53:54","Western Oval",Sydney,16,1986
11,7,53,Carlton,3,100,"1986-07-05 14:10:00",11,8,59,Fitzroy,19,23875,0,0,"1986-07-05 13:10:00",15,"Round 15",,+11:00,520917000,"2022-11-17 09:53:54","Waverley Park",Fitzroy,19,1986
7,13,85,"St Kilda",15,100,"1986-07-12 14:10:00",16,16,112,Geelong,7,23837,0,0,"1986-07-12 13:10:00",16,"Round 16",,+11:00,521521800,"2022-11-17 09:53:54","Kardinia Park",Geelong,7,1986
15,17,117,Hawthorn,10,100,"1986-07-12 14:10:00",14,6,50,Melbourne,11,23838,0,0,"1986-07-12 13:10:00",16,"Round 16",,+11:00,521521800,"2022-11-17 09:53:54","Waverley Park",Hawthorn,10,1986
17,22,149,Carlton,3,100,"1986-07-12 14:10:00",14,13,92,"North Melbourne",12,23836,0,0,"1986-07-12 13:10:00",16,"Round 16",,+11:00,521521800,"2022-11-17 09:53:54",M.C.G.,Carlton,3,1986
13,15,103,Essendon,5,100,"1986-07-13 14:10:00",18,24,162,Sydney,16,23839,0,0,"1986-07-13 13:10:00",16,"Round 16",,+11:00,521608200,"2022-11-17 09:53:54",S.C.G.,Sydney,16,1986
11,14,95,Richmond,14,100,"1986-07-19 14:10:00",20,17,122,"Western Bulldogs",18,23841,0,0,"1986-07-19 13:10:00",16,"Round 16",,+11:00,522126600,"2022-11-17 09:53:54","Western Oval","Western Bulldogs",18,1986
12,20,132,Collingwood,4,100,"1986-07-19 14:10:00",13,12,85,Fitzroy,19,23840,0,0,"1986-07-19 13:10:00",16,"Round 16",,+11:00,522126600,"2022-11-17 09:53:54","Waverley Park",Collingwood,4,1986
14,11,80,Carlton,3,100,"1986-07-20 14:10:00",15,15,105,Essendon,5,23926,0,0,"1986-07-20 13:10:00",17,"Round 17",,+11:00,522213000,"2022-11-17 09:53:54",M.C.G.,Essendon,5,1986
11,9,65,"Western Bulldogs",18,100,"1986-07-26 14:10:00",10,11,76,Collingwood,4,23927,0,0,"1986-07-26 13:10:00",17,"Round 17",,+11:00,522731400,"2022-11-17 09:53:54",M.C.G.,Collingwood,4,1986
10,22,142,"North Melbourne",12,100,"1986-07-26 14:10:00",9,19,123,Geelong,7,23929,0,0,"1986-07-26 13:10:00",17,"Round 17",,+11:00,522731400,"2022-11-17 09:53:54","Waverley Park","North Melbourne",12,1986
12,14,96,Fitzroy,19,100,"1986-07-26 14:10:00",9,6,45,Hawthorn,10,23928,0,0,"1986-07-26 13:10:00",17,"Round 17",,+11:00,522731400,"2022-11-17 09:53:54","Princes Park",Fitzroy,19,1986
12,7,54,Richmond,14,100,"1986-07-26 14:10:00",9,20,129,"St Kilda",15,23930,0,0,"1986-07-26 13:10:00",17,"Round 17",,+11:00,522731400,"2022-11-17 09:53:54","Moorabbin Oval","St Kilda",15,1986
11,9,65,Melbourne,11,100,"1986-07-27 14:10:00",15,29,189,Sydney,16,23931,0,0,"1986-07-27 13:10:00",17,"Round 17",,+11:00,522817800,"2022-11-17 09:53:54",S.C.G.,Sydney,16,1986
15,12,87,Sydney,16,100,"1986-08-02 14:10:00",14,15,104,Carlton,3,23854,0,0,"1986-08-02 13:10:00",18,"Round 18",,+11:00,523336200,"2022-11-17 09:53:54","Princes Park",Carlton,3,1986
9,16,105,Melbourne,11,100,"1986-08-02 14:10:00",14,13,92,Collingwood,4,23855,0,0,"1986-08-02 13:10:00",18,"Round 18",,+11:00,523336200,"2022-11-17 09:53:54","Victoria Park",Melbourne,11,1986
14,6,50,Hawthorn,10,100,"1986-08-02 14:10:00",11,21,137,Essendon,5,23856,0,0,"1986-08-02 13:10:00",18,"Round 18",,+11:00,523336200,"2022-11-17 09:53:54","Windy Hill",Essendon,5,1986
16,13,94,Fitzroy,19,100,"1986-08-02 14:10:00",19,11,85,Richmond,14,23857,0,0,"1986-08-02 13:10:00",18,"Round 18",,+11:00,523336200,"2022-11-17 09:53:54",M.C.G.,Fitzroy,19,1986
13,19,127,"North Melbourne",12,100,"1986-08-02 14:10:00",12,13,90,"St Kilda",15,23859,0,0,"1986-08-02 13:10:00",18,"Round 18",,+11:00,523336200,"2022-11-17 09:53:54","Moorabbin Oval","North Melbourne",12,1986
16,10,76,Geelong,7,100,"1986-08-02 14:10:00",13,11,79,"Western Bulldogs",18,23858,0,0,"1986-08-02 13:10:00",18,"Round 18",,+11:00,523336200,"2022-11-17 09:53:54","Waverley Park","Western Bulldogs",18,1986
9,11,75,Richmond,14,100,"1986-08-09 14:10:00",16,23,154,Essendon,5,23910,0,0,"1986-08-09 13:10:00",19,"Round 19",,+11:00,523941000,"2022-11-17 09:53:54","Waverley Park",Essendon,5,1986
18,17,120,Geelong,7,100,"1986-08-09 14:10:00",19,18,127,Melbourne,11,23912,0,0,"1986-08-09 13:10:00",19,"Round 19",,+11:00,523941000,"2022-11-17 09:53:54",M.C.G.,Melbourne,11,1986
9,11,75,"St Kilda",15,100,"1986-08-09 14:10:00",16,24,160,Fitzroy,19,23911,0,0,"1986-08-09 13:10:00",19,"Round 19",,+11:00,523941000,"2022-11-17 09:53:54","Victoria Park",Fitzroy,19,1986
23,10,83,"Western Bulldogs",18,100,"1986-08-09 19:40:00",20,20,140,"North Melbourne",12,23913,0,0,"1986-08-09 18:40:00",19,"Round 19",,+11:00,523960800,"2022-11-17 09:53:54",M.C.G.,"North Melbourne",12,1986
15,12,87,Collingwood,4,100,"1986-08-10 14:10:00",10,21,136,Carlton,3,23914,0,0,"1986-08-10 13:10:00",19,"Round 19",,+11:00,524027400,"2022-11-17 09:53:54",M.C.G.,Carlton,3,1986
9,27,171,Hawthorn,10,100,"1986-08-10 14:10:00",13,10,73,Sydney,16,23915,0,0,"1986-08-10 13:10:00",19,"Round 19",,+11:00,524027400,"2022-11-17 09:53:54",S.C.G.,Hawthorn,10,1986
19,10,79,Carlton,3,100,"1986-08-16 14:10:00",12,16,108,Geelong,7,23938,0,0,"1986-08-16 13:10:00",20,"Round 20",,+11:00,524545800,"2022-11-17 09:53:54","Kardinia Park",Geelong,7,1986
12,10,72,Collingwood,4,100,"1986-08-16 14:10:00",24,20,144,Hawthorn,10,23939,0,0,"1986-08-16 13:10:00",20,"Round 20",,+11:00,524545800,"2022-11-17 09:53:54","Princes Park",Hawthorn,10,1986
7,9,61,Fitzroy,19,100,"1986-08-16 14:10:00",9,14,93,"North Melbourne",12,23941,0,0,"1986-08-16 13:10:00",20,"Round 20",,+11:00,524545800,"2022-11-17 09:53:54","Waverley Park","North Melbourne",12,1986
18,21,144,Sydney,16,100,"1986-08-16 14:10:00",12,14,96,Richmond,14,23943,0,0,"1986-08-16 13:10:00",20,"Round 20",,+11:00,524545800,"2022-11-17 09:53:54",M.C.G.,Sydney,16,1986
