abehinds,agoals,ascore,ateam,ateamid,complete,date,hbehinds,hgoals,hscore,hteam,hteamid,id,is_final,is_grand_final,localtime,round,roundname,timestr,tz,unixtime,updated,venue,winner,winnerteamid,year
11,15,101,"West Coast",17,100,"1998-03-27 19:40:00",13,15,103,"North Melbourne",12,21798,0,0,"1998-03-27 19:40:00",1,"Round 1",,+11:00,890988000,"2022-11-10 21:14:18",M.C.G.,"North Melbourne",12,1998
9,9,63,Adelaide,1,100,"1998-03-28 14:10:00",13,10,73,Carlton,3,21799,0,0,"1998-03-28 14:10:00",1,"Round 1",,+11:00,891054600,"2022-11-10 21:14:18","Princes Park",Carlton,3,1998
13,13,91,Geelong,7,100,"1998-03-28 14:10:00",7,17,109,"St Kilda",15,21800,0,0,"1998-03-28 14:10:00",1,"Round 1",,+11:00,891054600,"2022-11-10 21:14:18","Waverley Park","St Kilda",15,1998
12,12,84,Hawthorn,10,100,"1998-03-28 15:40:00",15,18,123,Collingwood,4,21801,0,0,"1998-03-28 15:40:00",1,"Round 1",,+11:00,891060000,"2022-11-10 21:14:18",M.C.G.,Collingwood,4,1998
16,17,118,"Western Bulldogs",18,100,"1998-03-28 20:40:00",12,10,72,"Brisbane Lions",2,21802,0,0,"1998-03-28 19:40:00",1,"Round 1",,+11:00,891078000,"2022-11-10 21:14:18",Gabba,"Western Bulldogs",18,1998
11,13,89,Essendon,5,100,"1998-03-29 14:10:00",19,14,103,Richmond,14,21803,0,0,"1998-03-29 13:10:00",1,"Round 1",,+11:00,891141000,"2022-11-10 21:14:18",M.C.G.,Richmond,14,1998
4,20,124,Sydney,16,100,"1998-03-29 14:40:00",15,17,117,"Port Adelaide",13,21804,0,0,"1998-03-29 13:10:00",1,"Round 1",,+11:00,891142800,"2022-11-10 21:14:18","Football Park",Sydney,16,1998
13,8,61,Melbourne,11,100,"1998-03-29 15:20:00",6,13,84,Fremantle,6,21805,0,0,"1998-03-29 12:20:00",1,"Round 1",,+11:00,891145200,"2022-11-10 21:14:18",Subiaco,Fremantle,6,1998
8,8,56,Collingwood,4,100,"1998-04-03 20:40:00",14,17,116,"West Coast",17,21854,0,0,"1998-04-03 17:40:00",2,"Round 2",,+11:00,891596400,"2022-11-10 21:14:18",Subiaco,"West Coast",17,1998
14,11,80,Richmond,14,100,"1998-04-04 14:10:00",15,14,99,Geelong,7,21855,0,0,"1998-04-04 13:10:00",2,"Round 2",,+11:00,891659400,"2022-11-10 21:14:18","Kardinia Park",Geelong,7,1998
