abehinds,agoals,ascore,ateam,ateamid,complete,date,hbehinds,hgoals,hscore,hteam,hteamid,id,is_final,is_grand_final,localtime,round,roundname,timestr,tz,unixtime,updated,venue,winner,winnerteamid,year
11,18,119,"Western Bulldogs",18,100,"1977-04-02 14:10:00",16,19,130,Collingwood,4,33916,0,0,"1977-04-02 13:10:00",1,"Round 1",,+11:00,228798600,"2022-11-21 16:28:32","Victoria Park",Collingwood,4,1977
17,10,77,"St Kilda",15,100,"1977-04-02 14:10:00",25,14,109,Essendon,5,33917,0,0,"1977-04-02 13:10:00",1,"Round 1",,+11:00,228798600,"2022-11-21 16:28:32","Windy Hill",Essendon,5,1977
21,17,123,Carlton,3,100,"1977-04-02 14:10:00",9,6,45,Geelong,7,33915,0,0,"1977-04-02 13:10:00",1,"Round 1",,+11:00,228798600,"2022-11-21 16:28:32","Kardinia Park",Carlton,3,1977
14,23,152,"North Melbourne",12,100,"1977-04-02 14:10:00",14,13,92,Hawthorn,10,33919,0,0,"1977-04-02 13:10:00",1,"Round 1",,+11:00,228798600,"2022-11-21 16:28:32","Princes Park","North Melbourne",12,1977
15,21,141,Sydney,16,100,"1977-04-02 14:10:00",12,10,72,Melbourne,11,33920,0,0,"1977-04-02 13:10:00",1,"Round 1",,+11:00,228798600,"2022-11-21 16:28:32",M.C.G.,Sydney,16,1977
21,18,129,Richmond,14,100,"1977-04-02 14:10:00",17,21,143,Fitzroy,19,33918,0,0,"1977-04-02 13:10:00",1,"Round 1",,+11:00,228798600,"2022-11-21 16:28:32","Junction Oval",Fitzroy,19,1977
9,12,81,Fitzroy,19,100,"1977-04-09 14:10:00",17,16,113,Carlton,3,33960,0,0,"1977-04-09 13:10:00",2,"Round 2",,+11:00,229403400,"2022-11-21 16:28:32","Princes Park",Carlton,3,1977
15,13,93,Collingwood,4,100,"1977-04-09 14:10:00",6,16,102,"North Melbourne",12,33961,0,0,"1977-04-09 13:10:00",2,"Round 2",,+11:00,229403400,"2022-11-21 16:28:32","Arden St","North Melbourne",12,1977
8,15,98,Essendon,5,100,"1977-04-09 14:10:00",13,27,175,Sydney,16,33962,0,0,"1977-04-09 13:10:00",2,"Round 2",,+11:00,229403400,"2022-11-21 16:28:32","Lake Oval",Sydney,16,1977
17,17,119,Hawthorn,10,100,"1977-04-11 14:10:00",6,19,120,Richmond,14,33965,0,0,"1977-04-11 13:10:00",2,"Round 2",,+11:00,229576200,"2022-11-21 16:28:32",M.C.G.,Richmond,14,1977
