abehinds,agoals,ascore,ateam,ateamid,complete,date,hbehinds,hgoals,hscore,hteam,hteamid,id,is_final,is_grand_final,localtime,round,roundname,timestr,tz,unixtime,updated,venue,winner,winnerteamid,year
10,10,70,Fitzroy,19,100,"1972-04-01 14:10:00",15,11,81,Carlton,3,33186,0,0,"1972-04-01 13:10:00",1,"Round 1",,+11:00,70945800,"2022-11-21 16:28:24","Princes Park",Carlton,3,1972
15,10,75,Melbourne,11,100,"1972-04-01 14:10:00",14,15,104,Hawthorn,10,33187,0,0,"1972-04-01 13:10:00",1,"Round 1",,+11:00,70945800,"2022-11-21 16:28:24","Glenferrie Oval",Hawthorn,10,1972
10,11,76,"North Melbourne",12,100,"1972-04-01 14:10:00",14,20,134,"St Kilda",15,33188,0,0,"1972-04-01 13:10:00",1,"Round 1",,+11:00,70945800,"2022-11-21 16:28:24","Moorabbin Oval","St Kilda",15,1972
17,14,101,Collingwood,4,100,"1972-04-03 14:10:00",9,16,105,Richmond,14,33189,0,0,"1972-04-03 13:10:00",1,"Round 1",,+11:00,71118600,"2022-11-21 16:28:24",M.C.G.,Richmond,14,1972
7,9,61,Geelong,7,100,"1972-04-03 14:10:00",13,10,73,Sydney,16,33191,0,0,"1972-04-03 13:10:00",1,"Round 1",,+11:00,71118600,"2022-11-21 16:28:24","Lake Oval",Sydney,16,1972
20,18,128,Essendon,5,100,"1972-04-03 14:10:00",13,9,67,"Western Bulldogs",18,33190,0,0,"1972-04-03 13:10:00",1,"Round 1",,+11:00,71118600,"2022-11-21 16:28:24","Western Oval",Essendon,5,1972
9,11,75,Carlton,3,100,"1972-04-08 14:10:00",15,10,75,Collingwood,4,33228,0,0,"1972-04-08 13:10:00",2,"Round 2",,+11:00,71550600,"2022-11-21 16:28:24","Victoria Park",,,1972
18,7,60,Sydney,16,100,"1972-04-08 14:10:00",11,16,107,Essendon,5,33229,0,0,"1972-04-08 13:10:00",2,"Round 2",,+11:00,71550600,"2022-11-21 16:28:24","Windy Hill",Essendon,5,1972
17,22,149,Richmond,14,100,"1972-04-08 14:10:00",3,10,63,Geelong,7,33232,0,0,"1972-04-08 13:10:00",2,"Round 2",,+11:00,71550600,"2022-11-21 16:28:24","Kardinia Park",Richmond,14,1972
15,15,105,"Western Bulldogs",18,100,"1972-04-08 14:10:00",18,11,84,Melbourne,11,33231,0,0,"1972-04-08 13:10:00",2,"Round 2",,+11:00,71550600,"2022-11-21 16:28:24",M.C.G.,"Western Bulldogs",18,1972
