abehinds,agoals,ascore,ateam,ateamid,complete,date,hbehinds,hgoals,hscore,hteam,hteamid,id,is_final,is_grand_final,localtime,round,roundname,timestr,tz,unixtime,updated,venue,winner,winnerteamid,year
10,9,64,Melbourne,11,100,"2024-03-07 19:30:00",14,12,86,Sydney,16,35700,0,0,"2024-03-07 19:30:00",0,"Opening Round","Full Time",+11:00,1709800200,"2024-03-07 22:18:13",S.C.G.,Sydney,16,2024
8,13,86,Carlton,3,100,"2024-03-08 19:40:00",13,12,85,"Brisbane Lions",2,35701,0,0,"2024-03-08 18:40:00",0,"Opening Round","Full Time",+11:00,1709887200,"2024-03-08 22:23:39",Gabba,Carlton,3,2024
6,9,60,Richmond,14,100,"2024-03-09 16:20:00",15,14,99,"Gold Coast",8,35702,0,0,"2024-03-09 15:20:00",0,"Opening Round","Full Time",+11:00,1709961600,"2024-03-09 18:56:28",Carrara,"Gold Coast",8,2024
16,11,82,Collingwood,4,100,"2024-03-09 19:30:00",6,18,114,"Greater Western Sydney",9,35703,0,0,"2024-03-09 19:30:00",0,"Opening Round","Full Time",+11:00,1709973000,"2024-03-11 11:17:03","Sydney Showground","Greater Western Sydney",9,2024
9,12,81,Richmond,14,100,"2024-03-14 19:30:00",14,12,86,Carlton,3,35704,0,0,"2024-03-14 19:30:00",1,"Round 1","Full Time",+11:00,1710405000,"2024-03-14 22:14:45",M.C.G.,Carlton,3,2024
12,15,102,Sydney,16,100,"2024-03-15 19:40:00",9,10,69,Collingwood,4,35705,0,0,"2024-03-15 19:40:00",1,"Round 1","Full Time",+11:00,1710492000,"2024-03-15 22:17:35",M.C.G.,Sydney,16,2024
17,11,83,Hawthorn,10,100,"2024-03-16 13:45:00",5,17,107,Essendon,5,35706,0,0,"2024-03-16 13:45:00",1,"Round 1","Full Time",+11:00,1710557100,"2024-03-16 16:23:19",M.C.G.,Essendon,5,2024
4,13,82,"North Melbourne",12,100,"2024-03-16 16:35:00",19,17,121,"Greater Western Sydney",9,35707,0,0,"2024-03-16 16:35:00",1,"Round 1","Full Time",+11:00,1710567300,"2024-03-16 19:15:55","Sydney Showground","Greater Western Sydney",9,2024
14,9,68,"St Kilda",15,100,"2024-03-16 19:30:00",16,10,76,Geelong,7,35708,0,0,"2024-03-16 19:30:00",1,"Round 1","Full Time",+11:00,1710577800,"2024-03-16 22:11:56","Kardinia Park",Geelong,7,2024
6,8,54,Adelaide,1,100,"2024-03-16 20:10:00",12,8,60,"Gold Coast",8,35709,0,0,"2024-03-16 19:10:00",1,"Round 1","Full Time",+11:00,1710580200,"2024-03-16 22:44:27",Carrara,"Gold Coast",8,2024
10,9,64,"Western Bulldogs",18,100,"2024-03-17 13:00:00",13,16,109,Melbourne,11,35710,0,0,"2024-03-17 13:00:00",1,"Round 1","Full Time",+11:00,1710640800,"2024-03-17 15:43:11",M.C.G.,Melbourne,11,2024
10,10,70,"West Coast",17,100,"2024-03-17 16:00:00",24,16,120,"Port Adelaide",13,35711,0,0,"2024-03-17 15:30:00",1,"Round 1","Full Time",+11:00,1710651600,"2024-03-17 18:42:22","Adelaide Oval","Port Adelaide",13,2024
10,10,70,"Brisbane Lions",2,100,"2024-03-17 18:50:00",9,14,93,Fremantle,6,35712,0,0,"2024-03-17 15:50:00",1,"Round 1","Full Time",+11:00,1710661800,"2024-03-17 22:36:18","Perth Stadium",Fremantle,6,2024
7,12,79,Collingwood,4,100,"2024-03-21 19:30:00",10,14,94,"St Kilda",15,35713,0,0,"2024-03-21 19:30:00",2,"Round 2","Full Time",+11:00,1711009800,"2024-03-21 22:19:53",M.C.G.,"St Kilda",15,2024
12,14,96,Geelong,7,100,"2024-03-22 19:40:00",11,11,77,Adelaide,1,35714,0,0,"2024-03-22 19:10:00",2,"Round 2","Full Time",+11:00,1711096800,"2024-03-22 22:25:02","Adelaide Oval",Geelong,7,2024
12,15,102,Fremantle,6,100,"2024-03-23 13:45:00",10,11,76,"North Melbourne",12,35715,0,0,"2024-03-23 13:45:00",2,"Round 2","Full Time",+11:00,1711161900,"2024-03-23 16:20:21",Docklands,Fremantle,6,2024
9,14,93,Melbourne,11,100,"2024-03-23 16:35:00",8,5,38,Hawthorn,10,35716,0,0,"2024-03-23 16:35:00",2,"Round 2","Full Time",+11:00,1711172100,"2024-03-23 19:05:24",M.C.G.,Melbourne,11,2024
11,15,101,Essendon,5,100,"2024-03-23 19:30:00",17,19,131,Sydney,16,35717,0,0,"2024-03-23 19:30:00",2,"Round 2","Full Time",+11:00,1711182600,"2024-03-23 22:22:21",S.C.G.,Sydney,16,2024
7,10,67,"Gold Coast",8,100,"2024-03-24 13:00:00",7,18,115,"Western Bulldogs",18,35718,0,0,"2024-03-24 13:00:00",2,"Round 2","Full Time",+11:00,1711245600,"2024-03-24 15:41:50","Eureka Stadium","Western Bulldogs",18,2024
14,18,122,"Port Adelaide",13,100,"2024-03-24 16:00:00",14,13,92,Richmond,14,35719,0,0,"2024-03-24 16:00:00",2,"Round 2","Full Time",+11:00,1711256400,"2024-03-24 18:40:35",M.C.G.,"Port Adelaide",13,2024
12,16,108,"Greater Western Sydney",9,100,"2024-03-24 18:50:00",13,5,43,"West Coast",17,35720,0,0,"2024-03-24 15:50:00",2,"Round 2","Full Time",+11:00,1711266600,"2024-03-24 21:27:16","Perth Stadium","Greater Western Sydney",9,2024
8,14,92,Collingwood,4,100,"2024-03-28 19:30:00",12,10,72,"Brisbane Lions",2,35721,0,0,"2024-03-28 18:30:00",3,"Round 3","Full Time",+11:00,1711614600,"2024-03-28 22:17:23",Gabba,Collingwood,4,2024
11,21,137,Carlton,3,100,"2024-03-29 16:20:00",9,12,81,"North Melbourne",12,35722,0,0,"2024-03-29 16:20:00",3,"Round 3","Full Time",+11:00,1711689600,"2024-03-29 19:08:25",Docklands,Carlton,3,2024
10,4,34,Adelaide,1,100,"2024-03-29 19:30:00",15,9,69,Fremantle,6,35723,0,0,"2024-03-29 16:30:00",3,"Round 3","Full Time",+11:00,1711701000,"2024-03-29 22:02:03","Perth Stadium",Fremantle,6,2024
13,9,67,"St Kilda",15,100,"2024-03-30 16:20:00",11,10,71,Essendon,5,35724,0,0,"2024-03-30 16:20:00",3,"Round 3","Full Time",+11:00,1711776000,"2024-03-30 18:52:43",Docklands,Essendon,5,2024
6,15,96,Melbourne,11,100,"2024-03-30 19:30:00",11,13,89,"Port Adelaide",13,35725,0,0,"2024-03-30 19:00:00",3,"Round 3","Full Time",+11:00,1711787400,"2024-03-30 22:16:48","Adelaide Oval",Melbourne,11,2024
12,3,30,"West Coast",17,100,"2024-03-31 13:00:00",10,16,106,"Western Bulldogs",18,35726,0,0,"2024-03-31 13:00:00",3,"Round 3","Full Time",+11:00,1711850400,"2024-03-31 15:30:51",Docklands,"Western Bulldogs",18,2024
11,11,77,Sydney,16,100,"2024-03-31 16:00:00",16,11,82,Richmond,14,35727,0,0,"2024-03-31 16:00:00",3,"Round 3","Full Time",+11:00,1711861200,"2024-03-31 18:31:43",M.C.G.,Richmond,14,2024
