against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
917,125,132,0,1158,132,171,12,1,"North Melbourne",126.281352235551,10,36,1,9
893,131,171,0,1197,127,171,10,2,Hawthorn,134.042553191489,10,32,2,8
955,121,171,0,1125,139,159,4,4,Collingwood,117.801047120419,10,24,3,6
1057,139,133,0,1207,153,179,16,4,Sydney,114.191106906339,10,24,4,6
1019,149,133,0,1057,145,154,5,4,Essendon,103.729146221786,10,24,5,6
1137,153,144,1,1062,164,153,15,4,"St Kilda",93.4036939313984,10,22,6,5
1001,143,149,0,959,143,135,7,6,Geelong,95.8041958041958,10,16,7,4
1086,144,135,0,1005,157,145,3,6,Carlton,92.5414364640884,10,16,8,4
1103,155,146,1,1064,158,153,14,6,Richmond,96.4641885766092,10,14,9,3
1235,143,125,0,1043,182,153,18,7,"Western Bulldogs",84.4534412955466,10,12,10,3
1383,165,147,0,999,203,142,11,7,Melbourne,72.234273318872,10,12,11,3
1118,152,134,0,1028,161,149,19,8,Fitzroy,91.9499105545617,10,8,12,2
