against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
359,53,59,0,545,51,81,12,0,"North Melbourne",151.810584958217,4,16,1,4
386,56,68,0,470,55,67,10,1,Hawthorn,121.761658031088,4,12,2,3
387,57,60,0,450,55,65,7,1,Geelong,116.279069767442,4,12,3,3
462,66,57,0,447,66,65,5,1,Essendon,96.7532467532468,4,12,4,3
460,58,66,1,456,67,65,15,1,"St Kilda",99.1304347826087,4,10,5,2
388,52,76,0,478,56,67,4,2,Collingwood,123.19587628866,4,8,6,2
522,66,75,0,447,76,62,11,2,Melbourne,85.632183908046,4,8,7,2
498,66,55,1,475,72,70,14,2,Richmond,95.3815261044177,4,6,8,1
505,67,64,0,502,73,73,19,3,Fitzroy,99.4059405940594,4,4,9,1
500,68,53,0,449,72,66,16,3,Sydney,89.8,4,4,10,1
499,79,58,0,394,70,56,3,3,Carlton,78.9579158316633,4,4,11,1
553,61,58,0,406,82,58,18,4,"Western Bulldogs",73.4177215189873,4,0,12,0
