against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
1224,168,224,0,1598,176,229,10,2,Hawthorn,130.555555555556,13,44,1,11
1246,160,174,0,1452,181,213,12,3,"North Melbourne",116.53290529695,13,40,2,10
1216,172,231,0,1413,174,197,4,5,Collingwood,116.200657894737,13,32,3,8
1302,186,192,0,1374,186,197,3,6,Carlton,105.529953917051,13,28,4,7
1354,208,185,0,1379,191,199,5,6,Essendon,101.846381093058,13,28,5,7
1434,186,170,0,1520,208,225,16,7,Sydney,105.997210599721,13,24,6,6
1235,185,194,0,1226,175,172,7,7,Geelong,99.2712550607287,13,24,7,6
1454,200,195,1,1455,209,210,14,7,Richmond,100.068775790922,13,22,8,5
1649,209,180,1,1344,240,194,15,7,"St Kilda",81.5039417828987,13,22,9,5
1556,182,165,0,1443,229,213,18,8,"Western Bulldogs",92.7377892030848,13,20,10,5
1404,192,190,0,1414,202,204,19,9,Fitzroy,100.712250712251,13,16,11,4
1779,237,185,0,1235,257,175,11,10,Melbourne,69.4210230466554,13,12,12,3
