against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
1991,293,289,0,2407,283,353,12,6,"North Melbourne",120.894023103968,22,64,1,16
2120,266,360,0,2496,309,356,10,6,Hawthorn,117.735849056604,22,64,2,16
2072,296,343,0,2347,296,334,4,7,Collingwood,113.272200772201,22,60,3,15
1994,320,313,0,2329,279,336,3,8,Carlton,116.800401203611,22,56,4,14
2104,304,305,0,2153,300,308,7,10,Geelong,102.328897338403,22,48,5,12
2503,319,308,1,2330,364,337,15,10,"St Kilda",93.0882940471434,22,46,6,11
2389,313,335,1,2459,346,354,14,11,Richmond,102.930096274592,22,42,7,10
2383,307,308,0,2390,346,347,16,13,Sydney,100.293747377256,22,36,8,9
2339,329,302,0,2258,335,326,19,14,Fitzroy,96.5369816160753,22,32,9,8
2337,321,313,0,2203,336,315,5,14,Essendon,94.2661531878477,22,32,10,8
2508,300,274,0,2272,368,333,18,15,"Western Bulldogs",90.5901116427432,22,28,11,7
2929,379,297,0,2025,425,288,11,17,Melbourne,69.1362239672243,22,20,12,5
