against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
1716,222,304,0,2080,249,296,10,5,Hawthorn,121.212121212121,18,52,1,13
1661,239,229,0,1975,237,291,12,5,"North Melbourne",118.904274533414,18,52,2,13
1658,272,262,0,1918,231,276,3,7,Carlton,115.681544028951,18,44,3,11
1665,249,291,0,1839,236,258,4,7,Collingwood,110.45045045045,18,44,4,11
1924,256,277,1,2029,278,292,14,8,Richmond,105.45738045738,18,38,5,9
1914,258,244,0,2026,276,297,16,9,Sydney,105.851619644723,18,36,6,9
1738,268,256,0,1708,245,242,7,9,Geelong,98.2738780207135,18,36,7,9
2170,262,261,1,1893,318,272,15,9,"St Kilda",87.2350230414746,18,34,8,8
1914,276,268,0,1828,273,260,5,10,Essendon,95.5067920585162,18,32,9,8
2008,244,224,0,1952,294,288,18,11,"Western Bulldogs",97.2111553784861,18,28,10,7
1982,260,257,0,1889,287,272,19,12,Fitzroy,95.3077699293643,18,24,11,6
2384,314,247,0,1597,345,225,11,15,Melbourne,66.9882550335571,18,12,12,3
