against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
259,37,42,0,426,37,64,12,0,"North Melbourne",164.478764478764,3,12,1,3
341,41,50,1,356,50,51,15,0,"St Kilda",104.398826979472,3,10,2,2
283,37,57,0,375,41,53,4,1,Collingwood,132.508833922261,3,8,3,2
283,37,53,0,365,41,52,10,1,Hawthorn,128.975265017668,3,8,4,2
289,49,43,0,325,40,47,7,1,Geelong,112.456747404844,3,8,5,2
358,58,40,0,316,50,46,5,1,Essendon,88.268156424581,3,8,6,2
373,49,47,1,377,54,55,14,1,Richmond,101.072386058981,3,6,7,1
357,51,37,0,325,51,48,16,2,Sydney,91.0364145658263,3,4,8,1
402,54,56,0,320,58,44,11,2,Melbourne,79.6019900497512,3,4,9,1
368,62,50,0,290,51,40,3,2,Carlton,78.804347826087,3,4,10,1
381,51,47,0,359,55,52,19,3,Fitzroy,94.2257217847769,3,0,11,0
426,42,46,0,286,64,40,18,3,"Western Bulldogs",67.1361502347418,3,0,12,0
