against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
1127,173,191,0,1661,159,245,16,3,Sydney,147.382431233363,16,52,1,13
1302,174,200,0,1742,188,257,1,3,Adelaide,133.794162826421,16,52,2,13
1212,168,248,0,1898,174,275,10,4,Hawthorn,156.600660066007,16,48,3,12
1344,204,207,0,1557,190,225,4,4,Collingwood,115.848214285714,16,48,4,12
1317,165,216,0,1644,192,238,17,5,"West Coast",124.829157175399,16,44,5,11
1344,168,230,0,1640,196,235,5,5,Essendon,122.02380952381,16,44,6,11
1361,179,212,0,1550,197,223,7,6,Geelong,113.886847905952,16,40,7,10
1617,201,194,0,1742,236,258,12,7,"North Melbourne",107.730364873222,16,36,8,9
1285,163,168,0,1350,187,197,6,7,Fremantle,105.058365758755,16,36,9,9
1439,173,199,0,1687,211,248,15,8,"St Kilda",117.234190410007,16,32,10,8
1400,188,201,0,1467,202,211,3,8,Carlton,104.785714285714,16,32,11,8
1427,173,220,0,1516,209,216,14,9,Richmond,106.236860546601,16,28,12,7
1433,209,157,0,1339,204,197,2,9,"Brisbane Lions",93.440334961619,16,28,13,7
1495,193,166,0,1234,217,178,13,11,"Port Adelaide",82.5418060200669,16,20,14,5
1516,172,186,0,1140,224,159,18,11,"Western Bulldogs",75.197889182058,16,20,15,5
1731,231,164,0,1112,250,158,11,14,Melbourne,64.2403235124206,16,8,16,2
1800,252,167,0,1055,258,148,8,15,"Gold Coast",58.6111111111111,16,4,17,1
2043,267,127,0,859,296,122,9,15,"Greater Western Sydney",42.0460107684777,16,4,18,1
