against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
1042,160,172,0,1294,147,187,4,2,Collingwood,124.184261036468,13,44,1,11
919,139,149,0,1325,130,196,16,3,Sydney,144.17845484222,13,40,2,10
988,136,184,0,1414,142,205,17,3,"West Coast",143.117408906883,13,40,3,10
1000,136,196,0,1384,144,198,5,3,Essendon,138.4,13,40,4,10
1110,144,160,0,1324,161,194,1,3,Adelaide,119.279279279279,13,40,5,10
1046,140,197,0,1451,151,209,10,4,Hawthorn,138.718929254302,13,36,6,9
1088,146,159,0,1227,157,178,7,5,Geelong,112.775735294118,13,32,7,8
1336,160,170,0,1406,196,206,12,6,"North Melbourne",105.239520958084,13,28,8,7
1180,136,167,0,1373,174,201,15,7,"St Kilda",116.35593220339,13,24,9,6
1105,157,170,0,1184,158,169,3,7,Carlton,107.149321266968,13,24,10,6
1156,136,172,0,1228,170,176,14,7,Richmond,106.228373702422,13,24,11,6
1170,168,129,0,1125,167,166,2,7,"Brisbane Lions",96.1538461538462,13,24,12,6
1108,136,124,0,1006,162,147,6,7,Fremantle,90.7942238267148,13,24,13,6
1203,141,157,0,955,177,133,18,8,"Western Bulldogs",79.3848711554447,13,20,14,5
1196,158,133,0,1015,173,147,13,9,"Port Adelaide",84.866220735786,13,16,15,4
1429,187,133,0,895,207,127,11,11,Melbourne,62.631210636809,13,8,16,2
1540,202,102,0,732,223,105,9,12,"Greater Western Sydney",47.5324675324675,13,4,17,1
1543,211,119,0,821,222,117,8,13,"Gold Coast",53.2080362929358,13,0,18,0
