against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
882,144,142,0,1102,123,160,4,2,Collingwood,124.943310657596,11,36,1,9
807,123,123,0,1113,114,165,16,3,Sydney,137.918215613383,11,32,2,8
794,104,139,0,1087,115,158,17,2,"West Coast",136.901763224181,10,32,3,8
855,123,171,0,1131,122,160,5,3,Essendon,132.280701754386,11,32,4,8
791,101,132,0,1014,115,147,1,2,Adelaide,128.19216182048,10,32,5,8
906,126,164,0,1196,130,172,10,4,Hawthorn,132.008830022075,11,28,6,7
947,125,136,0,1054,137,153,7,4,Geelong,111.29883843717,11,28,7,7
929,113,139,0,1159,136,170,15,5,"St Kilda",124.75780409042,11,24,8,6
906,126,151,0,1045,130,149,3,5,Carlton,115.342163355408,11,24,9,6
888,108,113,0,839,130,121,6,5,Fremantle,94.481981981982,11,24,10,6
976,130,143,0,1055,141,152,14,6,Richmond,108.094262295082,11,20,11,5
1064,128,120,0,1062,156,157,12,6,"North Melbourne",99.812030075188,10,16,12,4
1002,126,111,0,897,146,131,13,7,"Port Adelaide",89.5209580838323,11,16,13,4
918,120,105,0,819,133,119,2,6,"Brisbane Lions",89.2156862745098,10,16,14,4
892,112,118,0,748,130,105,18,6,"Western Bulldogs",83.8565022421525,10,16,15,4
1250,170,105,0,699,180,99,11,10,Melbourne,55.92,11,4,16,1
1187,149,89,0,563,173,79,9,9,"Greater Western Sydney",47.4304970513901,10,4,17,1
1290,174,101,0,701,186,100,8,11,"Gold Coast",54.3410852713178,11,0,18,0
