against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
1275,147,230,0,1640,188,235,12,3,"North Melbourne",128.627450980392,14,44,1,11
1133,179,154,1,1384,159,205,16,3,Sydney,122.153574580759,14,42,2,10
1033,133,169,0,1363,150,199,17,4,"West Coast",131.945788964182,14,40,3,10
1194,174,167,0,1319,170,192,3,4,Carlton,110.469011725293,14,40,4,10
1357,175,163,1,1645,197,247,7,4,Geelong,121.223286661754,14,38,5,9
1313,167,181,1,1459,191,213,5,4,Essendon,111.119573495811,14,38,6,9
1143,165,168,1,1416,163,208,2,5,"Brisbane Lions",123.884514435696,14,34,7,8
1238,164,172,0,1390,179,203,14,7,Richmond,112.277867528271,14,28,8,7
1399,145,172,0,1498,209,221,1,7,Adelaide,107.076483202287,14,28,9,7
1255,163,148,1,1186,182,173,10,7,Hawthorn,94.5019920318725,14,26,10,6
1380,168,169,0,1405,202,206,15,8,"St Kilda",101.811594202899,14,24,11,6
1516,178,144,0,1110,223,161,11,9,Melbourne,73.2189973614776,14,20,12,5
1457,179,176,0,1352,213,196,4,10,Collingwood,92.7934111187371,14,16,13,4
1245,165,191,0,1091,180,150,6,10,Fremantle,87.6305220883534,14,16,14,4
1481,167,139,1,1045,219,151,18,11,"Western Bulldogs",70.5604321404456,14,10,15,2
1843,205,131,0,959,273,138,19,13,Fitzroy,52.0347259902333,14,4,16,1
