against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
1617,177,288,0,2154,240,311,12,4,"North Melbourne",133.209647495362,18,56,1,14
1456,238,199,1,1783,203,264,16,4,Sydney,122.458791208791,18,54,2,13
1400,170,219,0,1791,205,262,17,5,"West Coast",127.928571428571,18,52,3,13
1522,226,211,0,1735,216,254,3,5,Carlton,113.994743758213,18,52,4,13
1402,202,222,1,1788,200,261,2,5,"Brisbane Lions",127.53209700428,18,50,5,12
1630,214,209,1,1985,236,296,7,6,Geelong,121.779141104294,18,46,6,11
1694,218,232,1,1810,246,263,5,7,Essendon,106.847697756789,18,42,7,10
1570,214,224,0,1772,226,258,14,9,Richmond,112.866242038217,18,36,8,9
1620,210,180,1,1530,235,225,10,9,Hawthorn,94.4444444444444,18,34,9,8
1811,203,217,0,1885,268,278,1,10,Adelaide,104.086140254003,18,32,10,8
1748,218,213,0,1701,255,248,15,10,"St Kilda",97.3112128146453,18,32,11,8
1812,228,226,0,1804,264,263,4,11,Collingwood,99.5584988962472,18,28,12,7
1667,197,238,0,1426,245,198,6,13,Fremantle,85.5428914217157,18,20,13,5
2029,235,179,0,1343,299,194,11,13,Melbourne,66.190241498275,18,20,14,5
1775,209,176,1,1352,261,196,18,13,"Western Bulldogs",76.169014084507,18,18,15,4
2316,252,178,0,1210,344,172,19,17,Fitzroy,52.2452504317789,18,4,16,1
