against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
1737,285,250,1,2152,242,317,16,5,Sydney,123.891767415083,22,66,1,16
1982,224,342,0,2526,293,364,12,6,"North Melbourne",127.44702320888,22,64,2,16
1731,249,272,1,2174,247,317,2,6,"Brisbane Lions",125.592143269786,22,62,3,15
1758,222,263,0,2201,256,323,17,7,"West Coast",125.199089874858,22,60,4,15
1909,271,256,0,2116,273,310,3,7,Carlton,110.843373493976,22,60,5,15
2023,259,289,1,2209,294,320,5,7,Essendon,109.194265941671,22,58,6,14
2047,265,265,1,2353,297,348,7,8,Geelong,114.94870542257,22,54,7,13
1921,253,219,1,1893,278,279,10,10,Hawthorn,98.5424258198855,22,46,8,11
1944,258,284,0,2282,281,333,14,11,Richmond,117.38683127572,22,44,9,11
2033,251,265,0,2053,297,298,15,12,"St Kilda",100.983767830792,22,40,10,10
2142,282,271,0,2203,310,322,4,13,Collingwood,102.847805788982,22,36,11,9
2327,269,259,0,2233,343,329,1,14,Adelaide,95.9604641168887,22,32,12,8
1983,249,288,0,1830,289,257,6,15,Fremantle,92.2844175491679,22,28,13,7
2463,273,225,0,1743,365,253,11,15,Melbourne,70.7673568818514,22,28,14,7
2139,261,214,1,1654,313,240,18,16,"Western Bulldogs",77.325853202431,22,22,15,5
2935,307,216,0,1452,438,206,19,21,Fitzroy,49.4718909710392,22,4,16,1
