against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
383,65,65,0,617,53,92,2,1,"Brisbane Lions",161.096605744125,5,16,1,4
436,46,67,0,679,65,102,1,1,Adelaide,155.733944954128,5,16,2,4
440,56,77,0,677,64,100,12,1,"North Melbourne",153.863636363636,5,16,3,4
508,70,58,0,622,73,94,7,1,Geelong,122.44094488189,5,16,4,4
432,66,58,0,478,61,70,3,1,Carlton,110.648148148148,5,16,5,4
461,65,68,0,548,66,80,4,2,Collingwood,118.872017353579,5,12,6,3
344,68,74,0,404,46,55,6,2,Fremantle,117.441860465116,5,12,7,3
449,71,59,0,377,63,53,16,2,Sydney,83.9643652561247,5,12,8,3
425,59,78,0,468,61,65,14,3,Richmond,110.117647058824,5,8,9,2
536,62,73,0,583,79,85,15,3,"St Kilda",108.768656716418,5,8,10,2
533,77,53,0,473,76,70,5,3,Essendon,88.7429643527204,5,8,11,2
467,59,56,1,356,68,50,10,3,Hawthorn,76.2312633832976,5,6,12,1
552,66,59,1,359,81,50,18,3,"Western Bulldogs",65.036231884058,5,6,13,1
449,53,67,0,367,66,50,17,4,"West Coast",81.7371937639198,5,4,14,1
673,67,60,0,378,101,53,11,4,Melbourne,56.1664190193165,5,4,15,1
664,70,48,0,366,99,53,19,5,Fitzroy,55.1204819277108,5,0,16,0
