against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
468,78,73,0,727,65,109,2,1,"Brisbane Lions",155.34188034188,6,20,1,5
533,71,91,0,781,77,115,12,1,"North Melbourne",146.529080675422,6,20,2,5
496,76,66,0,558,70,82,3,1,Carlton,112.5,6,20,3,5
541,73,82,0,700,78,103,4,2,Collingwood,129.390018484288,6,16,4,4
588,60,75,0,759,88,114,1,2,Adelaide,129.081632653061,6,16,5,4
612,84,73,0,715,88,107,7,2,Geelong,116.830065359477,6,16,6,4
539,89,65,1,467,75,67,16,2,Sydney,86.6419294990724,6,14,7,3
487,67,94,0,622,70,88,14,3,Richmond,127.720739219713,6,12,8,3
601,73,81,0,669,88,98,15,3,"St Kilda",111.314475873544,6,12,9,3
454,76,87,0,489,63,67,6,3,Fremantle,107.709251101322,6,12,10,3
623,83,71,1,563,90,82,5,3,Essendon,90.3691813804173,6,10,11,2
499,61,79,0,523,73,74,17,4,"West Coast",104.809619238477,6,8,12,2
553,67,67,1,421,81,59,10,4,Hawthorn,76.130198915009,6,6,13,1
632,74,69,1,423,93,59,18,4,"Western Bulldogs",66.9303797468354,6,6,14,1
829,79,68,0,428,125,60,11,5,Melbourne,51.6284680337756,6,4,15,1
818,86,56,0,428,122,62,19,6,Fitzroy,52.3227383863081,6,0,16,0
