against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
1587,255,227,1,1985,222,293,16,4,Sydney,125.078764965343,20,62,1,15
1764,198,315,0,2289,261,329,12,5,"North Melbourne",129.761904761905,20,60,2,15
1561,229,246,1,2052,222,301,2,5,"Brisbane Lions",131.454196028187,20,58,3,14
1595,197,242,0,2000,233,293,17,6,"West Coast",125.391849529781,20,56,4,14
1778,248,227,0,1913,255,281,3,7,Carlton,107.592800899888,20,52,5,13
1844,242,241,1,2179,267,323,7,7,Geelong,118.167028199566,20,50,6,12
1865,239,260,1,2030,271,295,5,7,Essendon,108.847184986595,20,50,7,12
1767,237,252,0,1986,255,289,14,10,Richmond,112.393887945671,20,40,8,10
1757,233,199,1,1711,254,252,10,10,Hawthorn,97.3819009675583,20,38,9,9
1878,234,232,0,1846,274,269,15,11,"St Kilda",98.2960596379127,20,36,10,9
2030,236,238,0,2062,299,304,1,12,Adelaide,101.576354679803,20,32,11,8
1995,255,252,0,1950,290,283,4,13,Collingwood,97.7443609022556,20,28,12,7
2210,254,202,0,1564,326,227,11,13,Melbourne,70.7692307692308,20,28,13,7
1841,227,265,0,1603,269,223,6,14,Fremantle,87.0722433460076,20,24,14,6
1964,230,192,1,1512,289,220,18,14,"Western Bulldogs",76.9857433808554,20,22,15,5
2591,275,199,0,1345,386,191,19,19,Fitzroy,51.9104592821305,20,4,16,1
