against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
948,144,143,0,1139,134,166,3,2,Carlton,120.147679324895,12,40,1,10
1128,126,192,0,1422,167,205,12,3,"North Melbourne",126.063829787234,12,36,2,9
945,141,150,1,1272,134,187,2,3,"Brisbane Lions",134.603174603175,12,34,3,8
968,158,125,1,1157,135,172,16,3,Sydney,119.52479338843,12,34,4,8
1193,155,139,1,1405,173,211,7,3,Geelong,117.770326906957,12,34,5,8
923,119,156,0,1224,134,178,17,4,"West Coast",132.61105092091,12,32,6,8
1161,147,152,1,1220,169,178,5,4,Essendon,105.081826012059,12,30,7,7
1101,147,155,0,1247,159,182,14,6,Richmond,113.260672116258,12,24,8,6
1182,126,148,0,1324,176,196,1,6,Adelaide,112.013536379019,12,24,9,6
1053,135,126,1,972,153,141,10,6,Hawthorn,92.3076923076923,12,22,10,5
1253,149,147,0,1209,184,177,15,8,"St Kilda",96.488427773344,12,16,11,4
1251,159,152,0,1202,182,175,4,8,Collingwood,96.0831334932054,12,16,12,4
1071,135,170,0,956,156,131,6,8,Fremantle,89.2623716153128,12,16,13,4
1377,159,125,0,893,203,128,11,9,Melbourne,64.8511256354394,12,12,14,3
1316,152,127,1,919,194,132,18,9,"Western Bulldogs",69.8328267477204,12,10,15,2
1559,173,118,0,868,231,125,19,11,Fitzroy,55.6767158434894,12,4,16,1
