against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
1137,123,186,0,1356,169,195,13,2,"Port Adelaide",119.261213720317,14,48,1,12
884,146,144,0,1194,123,175,4,2,Collingwood,135.067873303167,13,44,2,11
935,125,139,0,1237,135,183,11,4,Melbourne,132.299465240642,13,36,3,9
1046,122,159,0,1251,154,182,2,4,"Brisbane Lions",119.598470363289,13,36,4,9
919,139,121,0,1039,130,153,15,5,"St Kilda",113.057671381937,13,32,5,8
1057,157,143,0,1169,150,171,5,5,Essendon,110.596026490066,13,32,6,8
1090,136,168,0,1122,159,159,18,6,"Western Bulldogs",102.935779816514,14,32,7,8
1063,151,146,0,1238,152,182,1,6,Adelaide,116.462841015992,13,28,8,7
1104,162,153,1,1131,157,163,14,7,Richmond,102.445652173913,14,26,9,6
1109,131,138,0,1260,163,187,7,7,Geelong,113.615870153291,13,24,10,6
1234,184,159,0,1197,175,173,9,8,"Greater Western Sydney",97.001620745543,14,24,11,6
1111,145,146,0,1052,161,151,8,7,"Gold Coast",94.6894689468947,13,24,12,6
1115,137,121,0,1051,163,155,6,7,Fremantle,94.2600896860987,13,24,13,6
1081,151,172,1,1060,155,148,3,8,Carlton,98.0573543015726,14,22,14,5
1111,133,144,0,1092,163,158,16,8,Sydney,98.2898289828983,13,20,15,5
1228,136,136,0,964,182,138,10,9,Hawthorn,78.5016286644951,13,16,16,4
1439,173,126,0,1002,211,146,12,12,"North Melbourne",69.6316886726894,14,8,17,2
1548,168,118,0,796,230,113,17,12,"West Coast",51.421188630491,13,4,18,1
