against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
1233,201,189,0,1683,172,249,4,2,Collingwood,136.496350364963,18,64,1,16
1491,165,231,0,1695,221,244,13,4,"Port Adelaide",113.682092555332,18,56,2,14
1348,166,223,0,1753,197,255,2,5,"Brisbane Lions",130.044510385757,18,52,3,13
1315,175,198,0,1626,190,238,11,6,Melbourne,123.650190114068,18,48,4,12
1379,173,207,0,1467,201,210,18,8,"Western Bulldogs",106.38143582306,18,40,5,10
1297,181,170,0,1358,186,198,15,8,"St Kilda",104.703161141095,18,40,6,10
1471,229,201,0,1503,207,217,9,8,"Greater Western Sydney",102.175390890551,18,40,7,10
1398,186,198,1,1692,202,249,7,8,Geelong,121.030042918455,18,38,8,9
1319,191,224,1,1532,188,218,3,8,Carlton,116.14859742229,18,38,9,9
1468,202,206,1,1466,211,210,14,8,Richmond,99.8637602179837,18,38,10,9
1537,211,187,0,1513,221,221,5,9,Essendon,98.4385165907612,18,36,11,9
1439,179,211,1,1609,210,233,16,9,Sydney,111.813759555247,18,34,12,8
1500,204,203,0,1703,216,250,1,10,Adelaide,113.533333333333,18,32,13,8
1525,187,202,0,1408,223,201,8,10,"Gold Coast",92.327868852459,18,32,14,8
1594,178,157,0,1405,236,208,6,11,Fremantle,88.1430363864492,18,28,15,7
1662,192,183,0,1305,245,187,10,13,Hawthorn,78.5198555956679,18,20,16,5
1859,227,152,0,1238,272,181,12,16,"North Melbourne",66.5949435180204,18,8,17,2
2192,248,153,0,1071,324,153,17,17,"West Coast",48.8594890510949,18,4,18,1
