against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
227,41,34,0,364,31,55,15,0,"St Kilda",160.352422907489,4,16,1,4
288,48,53,1,329,40,46,3,0,Carlton,114.236111111111,4,14,2,3
305,41,37,0,457,44,70,11,1,Melbourne,149.83606557377,4,12,3,3
312,42,52,0,394,45,57,5,1,Essendon,126.282051282051,4,12,4,3
332,32,52,0,406,50,59,4,1,Collingwood,122.289156626506,4,12,5,3
298,40,52,0,376,43,54,16,2,Sydney,126.174496644295,4,8,6,2
372,42,52,0,394,55,57,1,2,Adelaide,105.913978494624,4,8,7,2
358,46,34,0,334,52,50,2,2,"Brisbane Lions",93.2960893854749,4,8,8,2
341,47,47,0,305,49,43,12,2,"North Melbourne",89.4428152492669,4,8,9,2
388,34,48,0,342,59,49,13,2,"Port Adelaide",88.1443298969072,4,8,10,2
344,44,46,0,262,50,36,18,2,"Western Bulldogs",76.1627906976744,4,8,11,2
286,58,35,1,299,38,44,14,2,Richmond,104.545454545455,4,6,12,1
333,45,42,0,366,48,54,7,3,Geelong,109.90990990991,4,4,13,1
318,36,46,0,304,47,43,6,3,Fremantle,95.5974842767296,4,4,14,1
352,76,50,0,326,46,46,9,3,"Greater Western Sydney",92.6136363636364,4,4,15,1
402,54,48,0,312,58,44,17,3,"West Coast",77.6119402985075,4,4,16,1
385,49,46,0,274,56,38,8,3,"Gold Coast",71.1688311688312,4,4,17,1
430,46,47,0,227,64,30,10,3,Hawthorn,52.7906976744186,4,4,18,1
