against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
531,69,85,0,625,77,90,4,1,Collingwood,117.702448210923,7,24,1,6
536,74,61,0,769,77,118,11,2,Melbourne,143.470149253731,7,20,2,5
440,74,64,0,586,61,87,15,2,"St Kilda",133.181818181818,7,20,3,5
589,67,79,0,709,87,105,2,2,"Brisbane Lions",120.373514431239,7,20,4,5
589,61,82,0,604,88,87,13,2,"Port Adelaide",102.546689303905,7,20,5,5
532,76,87,1,603,76,86,3,2,Carlton,113.345864661654,7,18,6,4
563,71,74,0,764,82,115,7,3,Geelong,135.701598579041,7,16,7,4
569,71,91,0,649,83,93,1,3,Adelaide,114.059753954306,7,16,8,4
611,77,85,0,679,89,99,5,3,Essendon,111.129296235679,7,16,9,4
548,74,80,0,530,79,75,18,3,"Western Bulldogs",96.7153284671533,7,16,10,4
613,67,83,0,641,91,93,16,4,Sydney,104.567699836868,7,12,11,3
641,107,81,0,597,89,86,9,4,"Greater Western Sydney",93.1357254290172,7,12,12,3
587,83,77,0,533,84,76,8,4,"Gold Coast",90.8006814310051,7,12,13,3
641,77,72,0,540,94,78,6,5,Fremantle,84.2433697347894,7,8,14,2
729,87,71,0,485,107,69,12,5,"North Melbourne",66.5294924554184,7,8,15,2
576,84,71,1,503,82,72,14,5,Richmond,87.3263888888889,7,6,16,1
680,86,77,0,443,99,61,10,6,Hawthorn,65.1470588235294,7,4,17,1
799,91,76,0,514,118,73,17,6,"West Coast",64.3304130162703,7,4,18,1
